chr	strand	gene	group	cluster	start	end	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC
LT934125.1	+	US4	PC_12_8h	1070	118857	118866	118864	61101.879076	34002.300908	118860	118866	7		10	8h	PC_12	8	1070	118897	120396	118897	120396	33	1070
LT934125.1	+	US4	PK_15_12h	1070	118857	118866	118864	54279.176199	32745.995423	118860	118866	7		10	12h	PK_15	12	1070	118897	120396	118897	120396	33	1070
LT934125.1	+	US4	PK_15_1h	1070	118860	118866	118866	23391.812865	14619.883041	118860	118866	7		7	1h	PK_15	1	1070	118897	120396	118897	120396	31	1070
LT934125.1	+	US4	PK_15_2h	1070	118860	118868	118864	27878.349024	13396.08979	118860	118866	7		9	2h	PK_15	2	1070	118897	120396	118897	120396	33	1070
LT934125.1	+	US4	PK_15_4h	1070	118857	118866	118864	50458.715596	26386.295364	118860	118866	7		10	4h	PK_15	4	1070	118897	120396	118897	120396	33	1070
LT934125.1	+	US4	PK_15_6h	1070	118857	118866	118864	49589.10959	29306.687957	118860	118866	7		10	6h	PK_15	6	1070	118897	120396	118897	120396	33	1070
LT934125.1	+	US4	PK_15_8h	1070	118852	118866	118864	80465.265198	47921.262813	118860	118866	7		15	8h	PK_15	8	1070	118897	120396	118897	120396	33	1070
LT934125.1	+	US6	C6_12h	1093	120555	120557	120555	2251.921476	1622.50243	120555	120557	3		3	12h	C6	12	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	C6_1h	1093	120555	120555	120555	3081.664099	3081.664099	120555	120555	1		1	1h	C6	1	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	C6_2h	1093	120555	120555	120555	1239.157373	1239.157373	120555	120555	1		1	2h	C6	2	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	C6_4h	1093	120555	120557	120555	2101.944298	1050.972149	120555	120557	3		3	4h	C6	4	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	C6_6h	1092	120481	120483	120481	172.488142	86.244071	120481	120483	3		3	6h	C6	6	0	120576	121778	120576	121778	95	0
LT934125.1	+	US6	C6_6h	1093	120555	120557	120555	3536.0069	2156.101768	120555	120557	3		3	6h	C6	6	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	C6_8h	1093	120554	120557	120555	1323.648103	903.954802	120555	120557	3		4	8h	C6	8	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	PC_12_12h	1093	120555	120557	120555	1017.016252	784.945429	120555	120557	3		3	12h	PC_12	12	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	PC_12_1h	1093	120555	120555	120555	6681.514477	6681.514477	120555	120555	1		1	1h	PC_12	1	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	PC_12_2h	1093	120555	120555	120555	1334.222815	1334.222815	120555	120555	1		1	2h	PC_12	2	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	PC_12_4h	1093	120555	120558	120555	1104.195946	903.433046	120555	120557	3		4	4h	PC_12	4	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	PC_12_6h	1093	120555	120557	120555	1892.223229	1465.806727	120555	120557	3		3	6h	PC_12	6	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	PC_12_8h	1093	120555	120557	120555	958.711491	766.969193	120555	120557	3		3	8h	PC_12	8	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	PK_15_12h	1093	120554	120557	120555	1437.070939	983.981693	120555	120557	3		4	12h	PK_15	12	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	PK_15_2h	1093	120555	120555	120555	1086.169442	1086.169442	120555	120555	1		1	2h	PK_15	2	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	PK_15_4h	1092	120499	120499	120499	81.188601	81.188601	120499	120499	1		1	4h	PK_15	4	0	120576	121778	120576	121778	77	0
LT934125.1	+	US6	PK_15_4h	1093	120554	120557	120555	730.697411	487.131607	120555	120557	3		4	4h	PK_15	4	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	PK_15_6h	1093	120555	120557	120555	782.264373	677.424818	120555	120557	3		3	6h	PK_15	6	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US6	PK_15_8h	1093	120554	120557	120555	1578.954294	1114.039974	120555	120557	3		4	8h	PK_15	8	1093	120576	121778	120576	121778	21	1093
LT934125.1	+	US7	C6_12h	1115	121715	121715	121715	20.980635	20.980635	121715	121715	1	US6	1	12h	C6	12	0	121799	122896	121799	122896	84	0
LT934125.1	+	US7	C6_12h	1116	121784	121787	121784	9133.569715	5930.526124	121784	121786	3		4	12h	C6	12	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	C6_1h	1116	121784	121786	121784	16949.152543	13867.488444	121784	121786	3		3	1h	C6	1	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	C6_2h	1116	121784	121786	121784	4956.629492	3717.472119	121784	121786	3		3	2h	C6	2	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	C6_4h	1115	121715	121715	121715	525.486075	525.486075	121715	121715	1	US6	1	4h	C6	4	0	121799	122896	121799	122896	84	0
LT934125.1	+	US7	C6_4h	1116	121784	121795	121784	10509.721493	7356.805045	121784	121792	9		12	4h	C6	4	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	C6_6h	1115	121715	121715	121715	86.244071	86.244071	121715	121715	1	US6	1	6h	C6	6	0	121799	122896	121799	122896	84	0
LT934125.1	+	US7	C6_6h	1116	121783	121787	121784	13885.295387	8451.918931	121784	121786	3		5	6h	C6	6	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	C6_8h	1115	121715	121715	121715	96.8523	96.8523	121715	121715	1	US6	1	8h	C6	8	0	121799	122896	121799	122896	84	0
LT934125.1	+	US7	C6_8h	1116	121777	121787	121784	9297.820823	6037.126715	121784	121786	3		11	8h	C6	8	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	NRK_1h	1116	121784	121784	121784	10101.010101	10101.010101	121784	121784	1		1	1h	NRK	1	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	NRK_2h	1116	121786	121788	121786	12944.983819	9708.737864	121786	121788	3		3	2h	NRK	2	1116	121799	122896	121799	122896	13	1116
LT934125.1	+	US7	PC_12_1.5h	1116	121786	121786	121786	4424.778761	4424.778761	121786	121786	1		1	1.5h	PC_12	1.5	1116	121799	122896	121799	122896	13	1116
LT934125.1	+	US7	PC_12_12h	1116	121783	121787	121784	7931.361642	5426.36188	121784	121786	3		5	12h	PC_12	12	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	PC_12_1h	1116	121784	121786	121784	8908.685968	4454.342984	121784	121786	3		3	1h	PC_12	1	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	PC_12_2.5h	1116	121784	121786	121784	7401.9245	5921.5396	121784	121786	3		3	2.5h	PC_12	2.5	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	PC_12_2h	1116	121784	121787	121784	10673.782522	6004.002668	121784	121786	3		4	2h	PC_12	2	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	PC_12_4h	1115	121723	121723	121723	100.38145	100.38145	121723	121723	1	US6	1	4h	PC_12	4	0	121799	122896	121799	122896	76	0
LT934125.1	+	US7	PC_12_4h	1116	121784	121786	121784	13049.588436	11142.340895	121784	121786	3		3	4h	PC_12	4	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	PC_12_6h	1115	121718	121718	121718	26.651031	26.651031	121718	121718	1	US6	1	6h	PC_12	6	0	121799	122896	121799	122896	81	0
LT934125.1	+	US7	PC_12_6h	1116	121777	121786	121784	15111.1348	12046.266191	121784	121786	3		10	6h	PC_12	6	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	PC_12_8h	1115	121742	121745	121742	95.871149	63.914099	121742	121745	4	US6	4	8h	PC_12	8	0	121799	122896	121799	122896	57	0
LT934125.1	+	US7	PC_12_8h	1116	121782	121787	121784	9267.54442	6359.452895	121784	121786	3		6	8h	PC_12	8	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	PK_15_12h	1115	121715	121715	121715	22.883295	22.883295	121715	121715	1	US6	1	12h	PK_15	12	0	121799	122896	121799	122896	84	0
LT934125.1	+	US7	PK_15_12h	1116	121783	121787	121784	9054.919908	5805.491991	121784	121786	3		5	12h	PK_15	12	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	PK_15_1h	1116	121784	121786	121784	5847.953216	2923.976608	121784	121786	3		3	1h	PK_15	1	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	PK_15_2h	1116	121784	121786	121786	3258.508327	2172.338885	121784	121786	3		3	2h	PK_15	2	1116	121799	122896	121799	122896	13	1116
LT934125.1	+	US7	PK_15_4h	1115	121714	121720	121714	121.782903	40.594301	121714	121720	7	US6	7	4h	PK_15	4	0	121799	122896	121799	122896	85	0
LT934125.1	+	US7	PK_15_4h	1116	121778	121787	121784	13923.845094	8971.340424	121784	121786	3		10	4h	PK_15	4	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	PK_15_6h	1116	121783	121787	121784	11443.640674	7669.416689	121784	121786	3		5	6h	PK_15	6	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US7	PK_15_8h	1115	121715	121723	121715	61.403778	48.245826	121715	121723	9	US6	9	8h	PK_15	8	0	121799	122896	121799	122896	84	0
LT934125.1	+	US7	PK_15_8h	1116	121783	121787	121784	14807.082488	9609.691271	121784	121786	3		5	8h	PK_15	8	1116	121799	122896	121799	122896	15	1116
LT934125.1	+	US8	C6_12h	1128	122922	122922	122922	83.922539	83.922539	122922	122922	1		1	12h	C6	12	0	123000	124730	123000	124730	78	0
LT934125.1	+	US8	C6_12h	1129	122978	122983	122979	6776.745064	3958.346446	122979	122981	3		6	12h	C6	12	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	C6_1h	1129	122979	122981	122981	10785.824345	6163.328197	122979	122981	3		3	1h	C6	1	1129	123000	124730	123000	124730	19	1129
LT934125.1	+	US8	C6_2h	1129	122979	122979	122979	1239.157373	1239.157373	122979	122979	1		1	2h	C6	2	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	C6_4h	1129	122978	122983	122979	12086.179717	6831.31897	122979	122983	5		6	4h	C6	4	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	C6_6h	1128	122922	122922	122922	431.220354	431.220354	122922	122922	1		1	6h	C6	6	0	123000	124730	123000	124730	78	0
LT934125.1	+	US8	C6_6h	1129	122978	122988	122979	8710.651141	4570.935748	122979	122983	5		11	6h	C6	6	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	C6_8h	1128	122922	122942	122922	322.841	161.4205	122922	122940	19		21	8h	C6	8	0	123000	124730	123000	124730	78	0
LT934125.1	+	US8	C6_8h	1129	122978	122988	122979	5294.592412	2937.853107	122979	122981	3		11	8h	C6	8	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	NRK_1h	1128	122922	122922	122922	10101.010101	10101.010101	122922	122922	1		1	1h	NRK	1	1128	123000	124730	123000	124730	78	1128
LT934125.1	+	US8	NRK_2h	1129	122979	122983	122979	19417.475729	12944.983819	122979	122983	5		5	2h	NRK	2	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	PC_12_1.5h	1129	122979	122981	122979	4424.778762	2212.389381	122979	122981	3		3	1.5h	PC_12	1.5	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	PC_12_12h	1128	122922	122922	122922	34.128062	34.128062	122922	122922	1		1	12h	PC_12	12	0	123000	124730	123000	124730	78	0
LT934125.1	+	US8	PC_12_12h	1129	122978	122983	122979	3228.514679	1849.740968	122979	122981	3		6	12h	PC_12	12	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	PC_12_1h	1129	122979	122981	122979	11135.857461	6681.514477	122979	122981	3		3	1h	PC_12	1	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	PC_12_2.5h	1129	122979	122980	122979	2220.57735	1480.3849	122979	122980	2		2	2.5h	PC_12	2.5	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	PC_12_2h	1128	122922	122922	122922	1334.222815	1334.222815	122922	122922	1		1	2h	PC_12	2	0	123000	124730	123000	124730	78	0
LT934125.1	+	US8	PC_12_2h	1129	122979	122988	122979	14009.33956	9339.559706	122979	122983	5		10	2h	PC_12	2	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	PC_12_4h	1128	122924	122924	122924	100.38145	100.38145	122924	122924	1		1	4h	PC_12	4	0	123000	124730	123000	124730	76	0
LT934125.1	+	US8	PC_12_4h	1129	122978	122988	122979	4717.928128	2710.299137	122979	122981	3		11	4h	PC_12	4	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	PC_12_6h	1128	122922	122922	122922	133.255157	133.255157	122922	122922	1		1	6h	PC_12	6	0	123000	124730	123000	124730	78	0
LT934125.1	+	US8	PC_12_6h	1129	122978	122983	122979	4583.9774	3038.217579	122979	122981	3		6	6h	PC_12	6	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	PC_12_8h	1128	122922	122923	122922	95.871149	63.914099	122922	122923	2		2	8h	PC_12	8	0	123000	124730	123000	124730	78	0
LT934125.1	+	US8	PC_12_8h	1129	122978	122988	122979	4505.944011	2588.521028	122979	122981	3		11	8h	PC_12	8	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	PK_15_12h	1128	122922	122922	122922	57.208238	57.208238	122922	122922	1		1	12h	PK_15	12	0	123000	124730	123000	124730	78	0
LT934125.1	+	US8	PK_15_12h	1129	122978	122983	122979	2997.711671	1787.185355	122979	122981	3		6	12h	PK_15	12	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	PK_15_1h	1129	122979	122981	122979	8771.929824	5847.953216	122979	122981	3		3	1h	PK_15	1	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	PK_15_2h	1129	122979	122983	122979	6517.016655	4344.67777	122979	122981	3		5	2h	PK_15	2	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	PK_15_4h	1128	122920	122922	122922	365.348705	324.754404	122920	122922	3		3	4h	PK_15	4	0	123000	124730	123000	124730	78	0
LT934125.1	+	US8	PK_15_4h	1129	122978	122981	122979	5196.070471	3369.326946	122979	122981	3		4	4h	PK_15	4	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	PK_15_6h	1128	122920	122922	122922	145.162461	129.033299	122920	122922	3		3	6h	PK_15	6	0	123000	124730	123000	124730	78	0
LT934125.1	+	US8	PK_15_6h	1129	122978	122988	122979	4927.459093	2895.184639	122979	122981	3		11	6h	PK_15	6	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US8	PK_15_8h	1128	122922	122922	122922	171.053382	171.053382	122922	122922	1		1	8h	PK_15	8	0	123000	124730	123000	124730	78	0
LT934125.1	+	US8	PK_15_8h	1129	122978	122988	122979	7157.926131	3938.613766	122979	122982	4		11	8h	PK_15	8	1129	123000	124730	123000	124730	21	1129
LT934125.1	+	US9	C6_12h	1159	124754	124756	124756	7650.938184	7567.015645	124756	124756	1		3	12h	C6	12	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	C6_1h	1159	124756	124756	124756	1540.832049	1540.832049	124756	124756	1		1	1h	C6	1	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	C6_2h	1159	124756	124756	124756	1239.157373	1239.157373	124756	124756	1		1	2h	C6	2	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	C6_4h	1158	124716	124716	124716	525.486075	525.486075	124716	124716	1	US8	1	4h	C6	4	0	124788	125084	124788	125084	72	0
LT934125.1	+	US9	C6_4h	1159	124756	124758	124756	9984.235418	9458.749343	124756	124756	1		3	4h	C6	4	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	C6_6h	1158	124709	124709	124709	86.244071	86.244071	124709	124709	1	US8	1	6h	C6	6	0	124788	125084	124788	125084	79	0
LT934125.1	+	US9	C6_6h	1159	124756	124756	124756	6209.573092	6209.573092	124756	124756	1		1	6h	C6	6	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	C6_8h	1159	124756	124756	124756	5649.717514	5649.717514	124756	124756	1		1	8h	C6	8	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	NRK_1h	1159	124764	124764	124764	10101.010101	10101.010101	124764	124764	1		1	1h	NRK	1	1159	124788	125084	124788	125084	24	1159
LT934125.1	+	US9	NRK_2h	1159	124756	124756	124756	9708.737864	9708.737864	124756	124756	1		1	2h	NRK	2	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	PC_12_1.5h	1159	124756	124756	124756	8849.557522	8849.557522	124756	124756	1		1	1.5h	PC_12	1.5	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	PC_12_12h	1159	124754	124757	124756	7071.334475	6586.715993	124756	124756	1		4	12h	PC_12	12	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	PC_12_1h	1159	124756	124756	124756	2227.171492	2227.171492	124756	124756	1		1	1h	PC_12	1	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	PC_12_2.5h	1159	124756	124757	124756	7401.9245	6661.73205	124756	124756	1		2	2.5h	PC_12	2.5	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	PC_12_2h	1159	124756	124757	124756	2668.445631	2001.334223	124756	124757	2		2	2h	PC_12	2	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	PC_12_4h	1159	124754	124758	124756	2609.917688	2308.773339	124756	124756	1		5	4h	PC_12	4	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	PC_12_6h	1159	124754	124757	124756	4130.909866	3864.399552	124756	124756	1		4	6h	PC_12	6	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	PC_12_8h	1159	124754	124756	124756	6806.851591	6710.980442	124756	124756	1		3	8h	PC_12	8	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	PK_15_12h	1159	124736	124756	124756	11645.308925	11443.935927	124756	124756	1		21	12h	PK_15	12	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	PK_15_2h	1159	124756	124764	124756	6517.016656	4706.734251	124756	124761	6		9	2h	PK_15	2	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	PK_15_4h	1158	124689	124689	124689	81.188601	81.188601	124689	124689	1	US8	1	4h	PK_15	4	0	124788	125084	124788	125084	99	0
LT934125.1	+	US9	PK_15_4h	1159	124754	124756	124756	4465.373062	4343.59016	124756	124756	1		3	4h	PK_15	4	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	PK_15_6h	1159	124736	124756	124756	6467.794094	6161.340011	124756	124756	1		21	6h	PK_15	6	1159	124788	125084	124788	125084	32	1159
LT934125.1	+	US9	PK_15_8h	1159	124736	124756	124756	9513.19962	9328.988285	124756	124756	1		21	8h	PK_15	8	1159	124788	125084	124788	125084	32	1159
LT934125.1	-	AZURE	C6_6h	2350	118930	118930	118930	86.244071	86.244071	118930	118930	1		1	6h	C6	6	2350	117251	118739	118739	117251	-191	2350
LT934125.1	-	AZURE	NRK_2h	2349	118739	118739	118739	3236.245955	3236.245955	118739	118739	1	AZURE	1	2h	NRK	2	2349	117251	118739	118739	117251	0	2349
LT934125.1	-	CTO-L	C6_12h	1885	65746	65753	65752	2909.314703	1566.554071	65749	65752	4	UL21	8	12h	C6	12	1885	63164	65752	65752	63164	0	1885
LT934125.1	-	CTO-L	C6_12h	1887	65880	65883	65883	76.928995	48.954815	65880	65883	4		4	12h	C6	12	0	63164	65752	65752	63164	-131	0
LT934125.1	-	CTO-L	C6_1h	1885	65744	65752	65752	6163.328197	3081.664099	65744	65752	9	UL21	9	1h	C6	1	1885	63164	65752	65752	63164	0	1885
LT934125.1	-	CTO-L	C6_4h	1885	65749	65752	65752	4729.374672	3152.916448	65749	65752	4	UL21	4	4h	C6	4	1885	63164	65752	65752	63164	0	1885
LT934125.1	-	CTO-L	C6_6h	1885	65746	65752	65752	3708.49504	2069.857697	65746	65752	7	UL21	7	6h	C6	6	1885	63164	65752	65752	63164	0	1885
LT934125.1	-	CTO-L	C6_6h	1887	65880	65880	65880	86.244071	86.244071	65880	65880	1		1	6h	C6	6	0	63164	65752	65752	63164	-128	0
LT934125.1	-	CTO-L	C6_8h	1885	65747	65756	65752	2421.307505	1388.216303	65749	65752	4	UL21	10	8h	C6	8	1885	63164	65752	65752	63164	0	1885
LT934125.1	-	CTO-L	C6_8h	1886	65840	65840	65840	32.2841	32.2841	65840	65840	1		1	8h	C6	8	0	63164	65752	65752	63164	-88	0
LT934125.1	-	CTO-L	PC_12_1.5h	1885	65752	65752	65752	2212.389381	2212.389381	65752	65752	1	UL21	1	1.5h	PC_12	1.5	1885	63164	65752	65752	63164	0	1885
LT934125.1	-	CTO-L	PC_12_12h	1885	65746	65753	65752	1897.520255	730.34053	65749	65752	4	UL21	8	12h	PC_12	12	1885	63164	65752	65752	63164	0	1885
LT934125.1	-	CTO-L	PC_12_12h	1887	65883	65883	65883	27.30245	27.30245	65883	65883	1		1	12h	PC_12	12	0	63164	65752	65752	63164	-131	0
LT934125.1	-	CTO-L	PC_12_1h	1885	65752	65752	65752	4454.342984	4454.342984	65752	65752	1	UL21	1	1h	PC_12	1	1885	63164	65752	65752	63164	0	1885
LT934125.1	-	CTO-L	PC_12_2.5h	1885	65752	65752	65752	2220.57735	2220.57735	65752	65752	1	UL21	1	2.5h	PC_12	2.5	1885	63164	65752	65752	63164	0	1885
LT934125.1	-	CTO-L	PC_12_2h	1885	65747	65752	65752	4669.779853	2668.44563	65747	65752	6	UL21	6	2h	PC_12	2	1885	63164	65752	65752	63164	0	1885
LT934125.1	-	CTO-L	PC_12_6h	1887	65876	65876	65876	26.651031	26.651031	65876	65876	1		1	6h	PC_12	6	1887	63164	65752	65752	63164	-124	1887
LT934125.1	-	CTO-L	PC_12_8h	1885	65747	65753	65752	2236.993481	894.797392	65750	65752	3	UL21	7	8h	PC_12	8	1885	63164	65752	65752	63164	0	1885
LT934125.1	-	CTO-L	PK_15_12h	1885	65746	65752	65752	1313.501144	498.855835	65749	65752	4	UL21	7	12h	PK_15	12	1885	63164	65752	65752	63164	0	1885
LT934125.1	-	CTO-L	PK_15_12h	1887	65880	65883	65883	34.324943	18.306636	65880	65883	4		4	12h	PK_15	12	0	63164	65752	65752	63164	-131	0
LT934125.1	-	CTO-L	PK_15_2h	1885	65744	65752	65752	1810.282404	1086.169442	65744	65752	9	UL21	9	2h	PK_15	2	1885	63164	65752	65752	63164	0	1885
LT934125.1	-	CTO-L	PK_15_6h	1887	65883	65883	65883	16.129162	16.129162	65883	65883	1		1	6h	PK_15	6	1887	63164	65752	65752	63164	-131	1887
LT934125.1	-	CTO-L	PK_15_8h	1885	65746	65753	65752	1618.42815	644.73967	65749	65752	4	UL21	8	8h	PK_15	8	1885	63164	65752	65752	63164	0	1885
LT934125.1	-	CTO-L	PK_15_8h	1887	65880	65880	65880	13.157952	13.157952	65880	65880	1		1	8h	PK_15	8	0	63164	65752	65752	63164	-128	0
LT934125.1	-	CTO-M	C6_12h	1857	64123	64127	64127	293.728888	125.883809	64123	64127	5	UL21	5	12h	C6	12	1857	63164	64127	64127	63164	0	1857
LT934125.1	-	CTO-M	C6_4h	1857	64127	64127	64127	525.486075	525.486075	64127	64127	1	UL21	1	4h	C6	4	1857	63164	64127	64127	63164	0	1857
LT934125.1	-	CTO-M	C6_6h	1857	64124	64127	64127	258.732212	172.488141	64124	64127	4	UL21	4	6h	C6	6	1857	63164	64127	64127	63164	0	1857
LT934125.1	-	CTO-M	C6_8h	1857	64123	64127	64127	387.4092	161.4205	64123	64127	5	UL21	5	8h	C6	8	1857	63164	64127	64127	63164	0	1857
LT934125.1	-	CTO-M	PC_12_12h	1857	64123	64129	64127	655.258793	238.896435	64123	64128	6	UL21	7	12h	PC_12	12	1857	63164	64127	64127	63164	0	1857
LT934125.1	-	CTO-M	PC_12_4h	1859	64221	64221	64221	100.38145	100.38145	64221	64221	1	UL21	1	4h	PC_12	4	1859	63164	64127	64127	63164	-94	1859
LT934125.1	-	CTO-M	PC_12_6h	1858	64189	64189	64189	26.651031	26.651031	64189	64189	1	UL21	1	6h	PC_12	6	1858	63164	64127	64127	63164	-62	1858
LT934125.1	-	CTO-M	PK_15_12h	1857	64123	64128	64127	551.487414	226.544622	64123	64127	5	UL21	6	12h	PK_15	12	1857	63164	64127	64127	63164	0	1857
LT934125.1	-	CTO-M	PK_15_8h	1857	64123	64128	64127	337.72078	135.965509	64123	64128	6	UL21	6	8h	PK_15	8	1857	63164	64127	64127	63164	0	1857
LT934125.1	-	CTO-S	C6_12h	1846	63417	63427	63420	62480.330655	56997.391408	63420	63420	1	UL21	11	12h	C6	12	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	C6_1h	1846	63410	63420	63420	13867.488443	10785.824345	63410	63420	11	UL21	11	1h	C6	1	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	C6_2h	1846	63415	63420	63420	53283.767039	43370.508055	63416	63420	5	UL21	6	2h	C6	2	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	C6_4h	1846	63417	63420	63420	85654.230164	76195.48082	63419	63420	2	UL21	4	4h	C6	4	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	C6_6h	1846	63417	63423	63420	150754.635619	136179.387667	63420	63420	1	UL21	7	6h	C6	6	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	C6_8h	1846	63417	63438	63420	177594.834542	161323.648103	63420	63420	1	UL21	22	8h	C6	8	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	C6_8h	1847	63508	63508	63508	32.2841	32.2841	63508	63508	1	UL21	1	8h	C6	8	0	63164	63420	63420	63164	-88	0
LT934125.1	-	CTO-S	NRK_1h	1846	63420	63420	63420	20202.020202	20202.020202	63420	63420	1	CTO-S	1	1h	NRK	1	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	NRK_1h	1847	63486	63486	63486	10101.010101	10101.010101	63486	63486	1	CTO-M	1	1h	NRK	1	0	63164	63420	63420	63164	-66	0
LT934125.1	-	CTO-S	NRK_2h	1846	63420	63420	63420	12944.983819	12944.983819	63420	63420	1	UL21	1	2h	NRK	2	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	PC_12_1.5h	1846	63420	63424	63420	22123.893806	19911.504425	63420	63424	5	UL21	5	1.5h	PC_12	1.5	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	PC_12_12h	1846	63417	63430	63420	313684.670358	284532.479677	63420	63420	1	UL21	14	12h	PC_12	12	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	PC_12_1h	1846	63417	63420	63420	22271.714922	17817.371938	63417	63420	4	UL21	4	1h	PC_12	1	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	PC_12_2.5h	1846	63417	63427	63420	70318.282753	62176.165803	63419	63420	2	UL21	11	2.5h	PC_12	2.5	1846	63164	63420	63420	63164	0	1846
LT934125.1	-	CTO-S	PC_12_2h	1846	63417	63420	63420	29352.901934	25350.233489	63419	63420	2	UL21	4	2h	PC_12	2	1846	63164	63420	63420	63164	0	1846
