seqnames	strand	cluster	TC.start	TC.end	TC.width	support	score	mean_shape	min_shape	max_shape	consensus_peak	min_peak	max_peak	hpi_samples	cell_lines
LT934125.1	+	1223	137482	137482	0	1	40.594301	0	0	0	137482	137482	137482	4h	PK_15
LT934125.1	+	1224	137528	137528	0	1	32.2841	0	0	0	137528	137528	137528	8h	C6
LT934125.1	+	1225	137668	137668	0	1	17.924841	0	0	0	137668	137668	137668	12h	NRK
LT934125.1	+	1226	137751	137751	0	1	40.594301	0	0	0	137751	137751	137751	4h	PK_15
LT934125.1	+	1227	137822	137822	0	1	2923.976608	0	0	0	137822	137822	137822	1h	PK_15
LT934125.1	+	1228	137854	137875	21	2	58.608081	0	0	0	137864	137854	137875	6h, 8h	PC_12
LT934125.1	+	1229	137952	137957	5	2	379.981322	0	0	0	137954	137952	137957	12h, 2h	NRK, PK_15
LT934125.1	+	1230	138062	138062	0	1	81.685999	0	0	0	138062	138062	138062	8h	NRK
LT934125.1	+	1231	138099	138103	4	2	113.643049	0	0	0	138101	138099	138103	8h	NRK, PC_12
LT934125.1	+	1232	138178	138188	10	2	1279.751674	0	0	0	138183	138178	138188	2h, 4h	C6, PK_15
LT934125.1	+	1233	138228	138228	0	2	93.127647	0	0	0	138228	138228	138228	8h, 12h	NRK, PK_15
LT934125.1	+	1234	138326	138326	0	1	26.651031	0	0	0	138326	138326	138326	6h	PC_12
LT934125.1	+	1235	138362	138364	2	3	3021.791769	0	0	0	138363	138362	138364	8h, 1h, 6h	NRK, PK_15
LT934125.1	+	1236	138397	138397	0	1	26.651031	0	0	0	138397	138397	138397	6h	PC_12
LT934125.1	+	1237	138454	138454	0	1	2923.976608	0	0	0	138454	138454	138454	1h	PK_15
LT934125.1	+	1238	138507	138525	18	2	3024.358058	0	0	0	138516	138507	138525	4h, 1h	PC_12, PK_15
LT934125.1	+	1239	138586	138601	15	2	402.650782	0	0	0	138594	138586	138601	2h, 4h	PK_15
LT934125.1	+	1240	138637	138678	39	8	909.58072	0	0	3.16992500144231	138663	138637	138676	8h, 4h, 6h	C6, NRK, PC_12, PK_15
LT934125.1	+	1241	138712	138732	20	2	108.33703	0	0	0	138722	138712	138732	8h, 6h	NRK, PC_12
LT934125.1	+	1242	138813	138813	0	1	2923.976608	0	0	0	138813	138813	138813	1h	PK_15
LT934125.1	+	1243	138863	138924	61	8	473.008467	0	0	5.8073549220576	138895	138863	138924	8h, 12h, 6h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	1244	139003	139003	0	1	26.651031	0	0	0	139003	139003	139003	6h	PC_12
LT934125.1	+	1245	139091	139115	24	4	840.044209	0	0	0	139106	139091	139115	2h, 4h, 8h	PC_12, PK_15
LT934125.1	+	1246	139140	139140	0	1	740.19245	0	0	0	139140	139140	139140	2.5h	PC_12
LT934125.1	+	1247	139165	139165	0	1	26.651031	0	0	0	139165	139165	139165	6h	PC_12
LT934125.1	+	1248	139195	139195	0	1	100.38145	0	0	0	139195	139195	139195	4h	PC_12
LT934125.1	+	1249	139253	139269	16	2	32620.120997	0	0	0	139261	139253	139269	0.5h, 2h	PC_12, PK_15
LT934125.1	+	1250	139357	139357	0	1	32.2841	0	0	0	139357	139357	139357	8h	C6
LT934125.1	+	1251	139402	139402	0	1	40.594301	0	0	0	139402	139402	139402	4h	PK_15
LT934125.1	+	1252	139476	139517	41	10	2714.290571	0	0	2.32192809488736	139485	139476	139517	2h, 12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	1253	139555	139565	10	2	69.431225	0	0	0	139560	139555	139565	6h	PC_12, PK_15
LT934125.1	+	1254	139634	139634	0	1	16.129162	0	0	0	139634	139634	139634	6h	PK_15
LT934125.1	+	1255	139659	139670	11	6	573.451198	0	0	0	139667	139659	139670	12h, 8h, 2h, 4h	C6, NRK, PK_15
LT934125.1	+	1256	139748	139784	36	5	989.896284	0	0	1	139764	139748	139784	8h, 12h, 2.5h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	1257	139816	139891	67	8	3343.723905	0	0	6	139849	139816	139883	6h, 8h, 12h, 1h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	1258	139929	139935	6	2	2244.346431	0	0	0	139932	139929	139935	1.5h, 8h	PC_12
LT934125.1	+	1259	139981	139984	0	10	1068.085696	0	0	1.45546446588304	139982	139982	139982	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	1260	140022	140044	22	2	49.881891	0	0	0	140033	140022	140044	12h, 8h	NRK, PC_12
LT934125.1	+	1261	140072	140073	1	2	10182.6961	0	0	0	140072	140072	140073	1h, 8h	NRK
LT934125.1	+	1262	140101	140107	6	3	193.706543	0	0	0	140103	140101	140107	8h, 12h, 6h	C6, NRK
LT934125.1	+	1263	140159	140171	12	2	64.24115	0	0	0	140165	140159	140171	8h	C6, PC_12
LT934125.1	+	1264	140201	140247	46	4	6007.178978	0	0	5.39231742277876	140222	140201	140247	12h, 4h, 8h, 1h	NRK, PC_12, PK_15
LT934125.1	+	1265	140272	140434	139	11	4452.94503	0	0	14.6974563084622	140324	140272	140411	8h, 12h, 4h, 6h, 1h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	1266	140487	140497	10	3	1061.451989	0	0	0	140490	140487	140497	8h, 2h	C6, PC_12, PK_15
LT934125.1	+	1267	140528	140545	17	3	2982.584689	0	0	0	140539	140528	140545	6h, 8h, 1h	PC_12, PK_15
LT934125.1	+	1268	140577	140677	86	9	3480.792271	0	0	13.3164229655036	140619	140577	140663	8h, 12h, 1.5h, 2h, 4h, 6h	C6, NRK, PC_12, PK_15
LT934125.1	+	1269	140701	140804	85	12	18710.24344	0	0	11.2103951926112	140746	140704	140789	8h, 12h, 4h, 6h, 1.5h, 1h	C6, NRK, PC_12, PK_15
LT934125.1	+	1270	140854	140890	36	5	8065.748668	0	0	0	140873	140854	140890	12h, 1.5h, 2h, 8h, 1h	NRK, PC_12, PK_15
LT934125.1	+	1271	140933	140955	22	4	3000.83658	0	0	0	140944	140933	140955	8h, 12h, 6h, 1h	C6, NRK, PC_12, PK_15
LT934125.1	+	1272	140994	141252	221	17	18961.779861	0	0	23.8117724383745	141092	140994	141215	12h, 6h, 8h, 1h, 2.5h, 4h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	1273	141418	141418	0	1	100.38145	0	0	0	141418	141418	141418	4h	PC_12
LT934125.1	+	1274	141582	141582	0	1	362.056481	0	0	0	141582	141582	141582	2h	PK_15
LT934125.1	+	1275	141675	141675	0	1	31.95705	0	0	0	141675	141675	141675	8h	PC_12
LT934125.1	+	1276	141778	141778	0	1	86.244071	0	0	0	141778	141778	141778	6h	C6
LT934125.1	+	1277	141812	141812	0	1	13.157952	0	0	0	141812	141812	141812	8h	PK_15
LT934125.1	+	1278	141975	141975	0	1	31.95705	0	0	0	141975	141975	141975	8h	PC_12
LT934125.1	-	1279	1684	1684	0	1	32.2841	0	0	0	1684	1684	1684	8h	C6
LT934125.1	-	1280	1743	1743	0	1	26.651031	0	0	0	1743	1743	1743	6h	PC_12
LT934125.1	-	1281	1784	1784	0	1	26.651031	0	0	0	1784	1784	1784	6h	PC_12
LT934125.1	-	1282	1924	1925	1	4	820.600811	0	0	0	1924	1924	1925	6h, 2h, 4h	C6, PC_12, PK_15
LT934125.1	-	1283	1958	1958	0	3	98.706787	0	0	0	1958	1958	1958	12h, 8h	C6, PK_15
LT934125.1	-	1284	2023	2023	0	1	100.38145	0	0	0	2023	2023	2023	4h	PC_12
LT934125.1	-	1285	2131	2140	9	2	150.812271	0	0	3.32192809488736	2136	2131	2140	6h, 8h	C6
LT934125.1	-	1286	2794	2794	0	1	32.2841	0	0	0	2794	2794	2794	8h	C6
LT934125.1	-	1287	2840	2840	0	1	31.95705	0	0	0	2840	2840	2840	8h	PC_12
LT934125.1	-	1288	2870	2977	107	12	1489.895594	0	0	11.7987093331808	2933	2870	2977	12h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	1289	3006	3045	39	12	7452.859299	0	0	5.47149490458744	3034	3006	3045	1h, 8h, 12h, 2h, 6h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	1290	3080	3351	260	16	8546.756377	0	0	32.3967645774174	3251	3091	3351	12h, 6h, 8h, 2.5h, 4h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	1291	3389	3504	105	17	7618.110465	0	0	13.4008794362822	3442	3389	3494	12h, 2h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	1292	3519	3551	32	3	123.085462	0	0	3.32192809488736	3538	3519	3551	8h, 12h	C6, NRK, PC_12
LT934125.1	-	1293	3587	3589	2	2	388.707512	0	0	0	3588	3587	3589	6h, 2h	PC_12, PK_15
LT934125.1	-	1294	3634	3701	67	12	2997.785338	0	0	9.07853912759635	3671	3634	3701	12h, 4h, 6h, 8h, 2.5h, 2h	NRK, PC_12, PK_15
LT934125.1	-	1295	3731	3734	3	3	1289.366314	0	0	0	3732	3731	3734	2h, 8h, 12h	C6, NRK
LT934125.1	-	1296	3770	3847	77	11	1210.483165	0	0	5.70043971814109	3810	3770	3847	12h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15
LT934125.1	-	1297	3898	3917	3	24	100823.12697	0	0	7.71061856549372	3910	3908	3911	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	1298	3994	4003	9	3	785.639579	0	0	0	3997	3994	4003	6h, 8h, 2h	C6, PC_12
LT934125.1	-	1299	4031	4031	0	1	31.95705	0	0	0	4031	4031	4031	8h	PC_12
LT934125.1	-	1300	4077	4077	0	1	32.2841	0	0	0	4077	4077	4077	8h	C6
LT934125.1	-	1301	4104	4104	0	2	108.33703	0	0	0	4104	4104	4104	8h, 6h	NRK, PC_12
LT934125.1	-	1302	4146	4210	56	10	1556.516768	0	0	7.53777121928285	4194	4154	4210	4h, 6h, 8h, 12h	C6, NRK, PC_12, PK_15
LT934125.1	-	1303	4294	4324	30	4	677.657702	0	0	0	4307	4294	4324	8h, 12h, 4h	C6, NRK, PK_15
LT934125.1	-	1304	4409	4470	61	10	751.159088	0	0	0	4447	4409	4470	12h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	1305	4495	4501	6	2	388.707512	0	0	0	4498	4495	4501	6h, 2h	PC_12, PK_15
LT934125.1	-	1306	4536	4536	0	2	355.314433	0	0	0	4536	4536	4536	6h	C6, NRK
LT934125.1	-	1307	4566	4612	30	4	230.688865	0	0	5.55458885167764	4580	4566	4596	8h, 6h, 4h	C6, PC_12, PK_15
LT934125.1	-	1308	4664	4689	25	4	168.410062	0	0	0	4681	4664	4689	6h, 8h, 12h	C6, NRK, PC_12
LT934125.1	-	1309	4758	4774	16	3	693.416145	0	0	0	4767	4758	4774	4h, 6h, 8h	C6, NRK
LT934125.1	-	1310	4823	4887	64	7	1827.940644	0	0	2	4848	4823	4887	4h, 8h, 2h, 6h	C6, NRK, PC_12, PK_15
LT934125.1	-	1311	4914	4928	3	16	5181.911203	0	0	4.94126100085753	4925	4924	4927	12h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	1312	5062	5066	4	3	152.912903	0	0	0	5065	5062	5066	12h, 8h, 6h	NRK, PC_12
LT934125.1	-	1313	5101	5101	0	1	32.2841	0	0	0	5101	5101	5101	8h	C6
LT934125.1	-	1314	5139	5139	0	1	81.685999	0	0	0	5139	5139	5139	8h	NRK
LT934125.1	-	1315	5169	5177	8	3	480.257602	0	0	0	5172	5169	5177	6h, 8h, 2h	C6, PC_12, PK_15
LT934125.1	-	1316	5247	5271	24	3	193.143262	0	0	0	5263	5247	5271	6h, 8h	NRK, PC_12
LT934125.1	-	1317	5301	5301	0	1	32.2841	0	0	0	5301	5301	5301	8h	C6
LT934125.1	-	1318	5333	5333	0	1	100.38145	0	0	0	5333	5333	5333	4h	PC_12
LT934125.1	-	1319	5676	5676	0	1	86.244071	0	0	0	5676	5676	5676	6h	C6
LT934125.1	-	1320	5786	5786	0	1	100.38145	0	0	0	5786	5786	5786	4h	PC_12
LT934125.1	-	1321	5876	5876	0	1	81.685999	0	0	0	5876	5876	5876	8h	NRK
LT934125.1	-	1322	5966	5966	0	1	86.244071	0	0	0	5966	5966	5966	6h	C6
LT934125.1	-	1323	6030	6030	0	1	134.535181	0	0	0	6030	6030	6030	6h	NRK
LT934125.1	-	1324	6219	6219	0	1	31.95705	0	0	0	6219	6219	6219	8h	PC_12
LT934125.1	-	1325	6533	6533	0	1	26.651031	0	0	0	6533	6533	6533	6h	PC_12
LT934125.1	-	1326	7108	7108	0	1	32.2841	0	0	0	7108	7108	7108	8h	C6
LT934125.1	-	1327	7142	7161	19	2	72.551351	0	0	0	7152	7142	7161	8h, 4h	PC_12, PK_15
LT934125.1	-	1328	7379	7379	0	1	40.594301	0	0	0	7379	7379	7379	4h	PK_15
LT934125.1	-	1329	7406	7406	0	1	31.95705	0	0	0	7406	7406	7406	8h	PC_12
LT934125.1	-	1330	7758	7767	9	14	5466.986196	0	0	3.05051273965612	7759	7758	7767	12h, 2h, 6h, 8h, 1h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	1331	7924	7924	0	1	31.95705	0	0	0	7924	7924	7924	8h	PC_12
LT934125.1	-	1332	8186	8194	8	4	3345.602107	0	0	1.58496250072116	8190	8186	8194	8h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	1333	8232	8232	0	1	31.95705	0	0	0	8232	8232	8232	8h	PC_12
LT934125.1	-	1334	8288	8288	0	1	31.95705	0	0	0	8288	8288	8288	8h	PC_12
LT934125.1	-	1335	8371	8371	0	1	86.244071	0	0	0	8371	8371	8371	6h	C6
LT934125.1	-	1336	8573	8594	19	2	128.155249	0	0	1.45546446705556	8582	8573	8592	8h	C6, PC_12
LT934125.1	-	1337	8653	8665	12	3	1134.205981	0	0	0	8657	8653	8665	2.5h, 8h, 2h	PC_12, PK_15
LT934125.1	-	1338	8722	8867	123	13	7932.748815	0	0	9.78419673664187	8770	8722	8845	2h, 8h, 12h, 6h, 1.5h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	1339	8902	8909	7	3	657.824575	0	0	0	8905	8902	8909	4h, 8h	C6, PC_12
LT934125.1	-	1340	8938	8949	11	4	231.660603	0	0	3.16992500144231	8943	8938	8949	8h, 12h, 4h	C6, NRK, PK_15
LT934125.1	-	1341	8996	9006	1	12	2247.850708	0	0	1.9654944261527	8997	8996	8997	6h, 12h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	1342	9037	9059	22	20	7545.772876	0	0	1.67626513486108	9056	9037	9059	12h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	1343	9088	9101	13	2	56.723463	0	0	0	9094	9088	9101	4h, 6h	PK_15
LT934125.1	-	1344	9126	9184	58	7	1061.106955	0	0	4.44955227767627	9145	9126	9184	6h, 8h, 12h, 2.5h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	1345	9212	9218	4	15	2924.549715	0	0	3.56410361737783	9214	9214	9218	12h, 8h, 4h, 6h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	1346	9259	9273	14	5	843.58222	0	0	0	9264	9259	9273	8h, 12h, 2h, 6h	C6, NRK, PC_12
LT934125.1	-	1347	9330	9370	40	10	997.516921	0	0	0	9350	9330	9370	8h, 12h, 4h, 6h	C6, NRK, PC_12, PK_15
LT934125.1	-	1348	9403	9457	54	7	3609.778161	0	0	1	9427	9403	9457	6h, 8h, 4h, 1h, 2h	C6, PC_12, PK_15
LT934125.1	-	1349	9489	9501	0	25	210392.944152	0	0	6.34323346184397	9494	9494	9494	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	1350	9588	9601	13	15	2351.489266	0	0	6.662871091279	9590	9588	9601	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	1351	9645	9649	4	4	784.654621	0	0	0	9646	9645	9649	8h, 2h, 6h	C6, PC_12
LT934125.1	-	1352	9754	9755	1	5	267.568224	0	0	0	9754	9754	9755	12h, 4h, 6h, 8h	C6, PC_12
LT934125.1	-	1353	9800	9800	0	1	31.95705	0	0	0	9800	9800	9800	8h	PC_12
LT934125.1	-	1354	9882	9893	8	13	2030.079598	0	0	6.74587074359326	9886	9885	9893	12h, 8h, 2h, 4h, 6h	C6, NRK, PC_12, PK_15
LT934125.1	-	1355	9964	9994	30	5	309.306475	0	0	2.57798233939873	9980	9964	9994	6h, 8h, 12h	C6, PC_12
LT934125.1	-	1356	10025	10041	9	7	1084.35516	0	0	5.02421225738452	10031	10025	10034	12h, 6h, 2.5h, 8h	C6, NRK, PC_12, PK_15
LT934125.1	-	1357	10059	10059	0	1	63.914099	0	0	0	10059	10059	10059	8h	PC_12
LT934125.1	-	1358	10267	10268	1	3	74.934116	0	0	0	10267	10267	10268	12h, 6h	C6, PC_12
LT934125.1	-	1359	10378	10400	22	2	167.93007	0	0	0	10389	10378	10400	6h, 8h	C6, NRK
LT934125.1	-	1360	10454	10454	0	1	31.95705	0	0	0	10454	10454	10454	8h	PC_12
LT934125.1	-	1361	10512	10512	0	1	86.244071	0	0	0	10512	10512	10512	6h	C6
LT934125.1	-	1362	11173	11173	0	1	31.95705	0	0	0	11173	11173	11173	8h	PC_12
LT934125.1	-	1363	11389	11389	0	1	86.244071	0	0	0	11389	11389	11389	6h	C6
LT934125.1	-	1364	11434	11440	0	1	63.9141	2.8073549220576	2.8073549220576	2.8073549220576	11434	11434	11434	8h	PC_12
LT934125.1	-	1365	11467	11490	23	2	118.201121	0	0	0	11478	11467	11490	6h, 8h	C6, PC_12
LT934125.1	-	1366	11552	11552	0	1	31.95705	0	0	0	11552	11552	11552	8h	PC_12
LT934125.1	-	1367	11739	11743	4	3	589.727225	0	0	0	11740	11739	11743	4h, 8h	C6, PC_12
LT934125.1	-	1368	12372	12372	0	1	26.651031	0	0	0	12372	12372	12372	6h	PC_12
LT934125.1	-	1369	12446	12446	0	1	86.244071	0	0	0	12446	12446	12446	6h	C6
LT934125.1	-	1370	12704	12704	0	1	31.95705	0	0	0	12704	12704	12704	8h	PC_12
LT934125.1	-	1371	12793	12793	0	1	2227.171492	0	0	0	12793	12793	12793	1h	PC_12
LT934125.1	-	1372	12916	12921	5	2	96.1982	0	0	1.58496250072116	12918	12916	12921	8h	C6, PC_12
LT934125.1	-	1373	13131	13131	0	1	31.95705	0	0	0	13131	13131	13131	8h	PC_12
LT934125.1	-	1374	13185	13185	0	1	86.244071	0	0	0	13185	13185	13185	6h	C6
LT934125.1	-	1375	13850	13851	1	2	59.58655	0	0	0	13850	13850	13851	8h, 12h	C6, PC_12
LT934125.1	-	1376	13927	13939	12	4	213.241206	0	0	2.32192809488736	13935	13927	13939	12h, 8h	C6, PC_12
LT934125.1	-	1377	13965	13965	0	1	86.244071	0	0	0	13965	13965	13965	6h	C6
LT934125.1	-	1378	14013	14013	0	1	31.95705	0	0	0	14013	14013	14013	8h	PC_12
LT934125.1	-	1379	14295	14297	0	3	131.518806	0	0	1.58496250072116	14295	14295	14295	12h, 6h, 8h	PC_12
LT934125.1	-	1380	14421	14421	0	1	32.2841	0	0	0	14421	14421	14421	8h	C6
LT934125.1	-	1381	14637	14637	0	1	20.980635	0	0	0	14637	14637	14637	12h	C6
LT934125.1	-	1382	15018	15018	0	1	20.476837	0	0	0	15018	15018	15018	12h	PC_12
LT934125.1	-	1383	15127	15130	3	4	159.658593	0	0	0	15129	15127	15130	12h, 6h, 8h	C6, PC_12
LT934125.1	-	1384	15373	15375	1	3	623.528237	0	0	1	15373	15373	15374	4h, 12h, 8h	C6, PC_12
LT934125.1	-	1385	15456	15467	7	4	372.267721	0	0	4.78572058789965	15463	15458	15465	12h, 6h, 8h	C6, PC_12
LT934125.1	-	1386	15578	15578	0	1	31.95705	0	0	0	15578	15578	15578	8h	PC_12
LT934125.1	-	1387	15639	15639	0	1	31.95705	0	0	0	15639	15639	15639	8h	PC_12
LT934125.1	-	1388	15826	15842	1	10	3836.627631	0	0	8.98080873526252	15834	15833	15834	12h, 1h, 2h, 8h, 4h, 6h	C6, PC_12, PK_15
LT934125.1	-	1389	15975	15975	0	1	31.95705	0	0	0	15975	15975	15975	8h	PC_12
LT934125.1	-	1390	16092	16092	0	2	72.910725	0	0	0	16092	16092	16092	12h, 8h	PC_12
LT934125.1	-	1391	16155	16165	0	6	388.426328	0	0	2.39819320791655	16164	16164	16164	12h, 8h, 6h	C6, PC_12, PK_15
LT934125.1	-	1392	16677	17047	247	20	22235.871398	0	0	37.273946735808	16858	16725	16972	12h, 4h, 6h, 8h, 1.5h, 2.5h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	1393	17063	17159	96	17	7188.105049	0	0	11.6013688887841	17110	17063	17159	12h, 2h, 8h, 4h, 6h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	1394	17183	17376	165	20	18185.528575	0	0	25.4461815012493	17328	17198	17363	12h, 1h, 4h, 6h, 8h, 2.5h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	1395	17404	17405	1	2	1325.401444	0	0	0	17404	17404	17405	2h, 6h	C6
LT934125.1	-	1396	17440	17509	47	18	8088.710146	0	0	14.2382047520584	17464	17440	17487	12h, 1h, 4h, 6h, 8h, 1.5h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	1397	17535	17601	47	15	3877.806498	0	0	9.96390214685911	17555	17538	17585	12h, 6h, 8h, 4h, 2.5h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	1398	17619	17636	11	5	370.071942	0	0	8.05741865213094	17625	17619	17630	6h, 12h, 8h	C6, PC_12, PK_15
LT934125.1	-	1399	17664	17693	29	10	578.285454	0	0	4.09706862941342	17676	17664	17693	12h, 8h, 4h, 6h	C6, NRK, PC_12, PK_15
LT934125.1	-	1400	17723	17837	88	17	10457.285978	0	0	19.5097750251883	17754	17723	17811	12h, 1h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	1401	17865	17908	40	6	344.636421	0	0	5.4594316186373	17878	17865	17905	12h, 8h, 4h, 6h	NRK, PC_12, PK_15
LT934125.1	-	1402	17960	17986	21	15	5549.014006	0	0	9.20345055923918	17977	17960	17981	12h, 1h, 4h, 6h, 8h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	1403	18019	18168	142	15	4465.801729	0	0	16.0314614581692	18089	18019	18161	12h, 6h, 8h, 1h, 2.5h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	1404	18190	18239	49	12	1551.986813	0	0	4.44955227767627	18214	18190	18239	12h, 6h, 8h, 2h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	1405	18270	18281	6	7	782.127494	0	0	2.77563015203168	18271	18270	18276	12h, 8h, 2h, 6h	C6, NRK, PK_15
LT934125.1	-	1406	18325	18464	130	14	2186.697565	0	0	11.3337707530805	18391	18325	18455	12h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	1407	18518	18571	53	11	735.83908	0	0	5.47427002468654	18541	18518	18571	6h, 8h, 12h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	1408	18658	18693	35	7	333.783733	0	0	1.58496250072116	18676	18658	18693	6h, 8h, 12h	C6, NRK, PC_12, PK_15
LT934125.1	-	1409	18726	18826	100	10	1528.516164	0	0	0	18779	18726	18826	6h, 8h, 2.5h, 12h, 2h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	1410	18857	18908	48	8	316.145759	0	0	1.62255624891827	18883	18857	18905	8h, 12h, 6h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	1411	18960	18971	11	7	850.703399	0	0	0	18963	18960	18971	4h, 8h, 6h, 12h	C6, PC_12, PK_15
LT934125.1	-	1412	19008	19022	14	2	2294.07538	0	0	0	19015	19008	19022	8h, 1.5h	NRK, PC_12
LT934125.1	-	1413	19054	19063	0	1	53.302062	3.32192809488736	3.32192809488736	3.32192809488736	19054	19054	19054	6h	PC_12
LT934125.1	-	1414	19081	19081	0	1	86.244071	0	0	0	19081	19081	19081	6h	C6
LT934125.1	-	1415	19130	19130	0	1	81.685999	0	0	0	19130	19130	19130	8h	NRK
LT934125.1	-	1416	19157	19157	0	3	129.024264	0	0	0	19157	19157	19157	6h	C6, PC_12, PK_15
LT934125.1	-	1417	19204	19204	0	1	81.685999	0	0	0	19204	19204	19204	8h	NRK
LT934125.1	-	1418	19267	19267	0	1	26.651031	0	0	0	19267	19267	19267	6h	PC_12
LT934125.1	-	1419	19293	19293	0	2	49.881891	0	0	0	19293	19293	19293	12h, 8h	NRK, PC_12
LT934125.1	-	1420	19318	19363	45	6	216.529246	0	0	0	19344	19318	19363	6h, 12h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	1421	19410	19419	9	2	99.763781	0	0	0	19414	19410	19419	12h, 8h	NRK, PC_12
LT934125.1	-	1422	19464	19477	4	25	164584.983442	0	0	4.06733970598925	19471	19469	19473	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	1423	19514	19542	28	6	1812.95421	0	0	2.8073549220576	19526	19514	19542	12h, 1h, 6h, 4h, 8h	C6, PK_15
LT934125.1	-	1424	19624	19624	0	5	179.095909	0	0	0	19624	19624	19624	12h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15
LT934125.1	-	1425	19705	19710	0	1	95.871149	2.37376030458694	2.37376030458694	2.37376030458694	19705	19705	19705	8h	PC_12
LT934125.1	-	1426	19730	19730	0	1	81.685999	0	0	0	19730	19730	19730	8h	NRK
LT934125.1	-	1427	19827	19827	0	1	31.95705	0	0	0	19827	19827	19827	8h	PC_12
LT934125.1	-	1428	19894	19894	0	1	26.651031	0	0	0	19894	19894	19894	6h	PC_12
LT934125.1	-	1429	19919	19926	7	2	167.93007	0	0	0	19922	19919	19926	6h, 8h	C6, NRK
LT934125.1	-	1430	19951	19951	0	1	32.2841	0	0	0	19951	19951	19951	8h	C6
LT934125.1	-	1431	20022	20026	4	2	118.528171	0	0	0	20024	20022	20026	6h, 8h	C6
LT934125.1	-	1432	20215	20215	0	1	86.244071	0	0	0	20215	20215	20215	6h	C6
LT934125.1	-	1433	20355	20357	0	1	64.5682	1.58496250072116	1.58496250072116	1.58496250072116	20355	20355	20355	8h	C6
LT934125.1	-	1434	20555	20555	0	1	81.685999	0	0	0	20555	20555	20555	8h	NRK
LT934125.1	-	1435	20590	20590	0	1	86.244071	0	0	0	20590	20590	20590	6h	C6
LT934125.1	-	1436	20706	20706	0	1	81.685999	0	0	0	20706	20706	20706	8h	NRK
LT934125.1	-	1437	20795	20795	0	1	26.651031	0	0	0	20795	20795	20795	6h	PC_12
LT934125.1	-	1438	20949	20949	0	1	86.244071	0	0	0	20949	20949	20949	6h	C6
LT934125.1	-	1439	21206	21206	0	1	32.2841	0	0	0	21206	21206	21206	8h	C6
LT934125.1	-	1440	21233	21233	0	1	31.95705	0	0	0	21233	21233	21233	8h	PC_12
LT934125.1	-	1441	21420	21426	6	3	199.88712	0	0	0	21424	21420	21426	6h, 8h	C6, NRK, PC_12
LT934125.1	-	1442	21469	21480	9	12	1648.714847	0	0	3	21474	21471	21480	12h, 4h, 6h, 8h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	1443	21536	21536	0	1	26.651031	0	0	0	21536	21536	21536	6h	PC_12
