dcDNA_TC_ID	seqnames	strand	transcript_id	exon_number	start.TR	end.TR	start.exon	end.exon	start	end	prime5.TR	prime5.ex	prime3.TR	prime3.ex	last_exon	source	TC.start	TC.end	support	score	consensus_peak	dcDNA_TC_significance
TC_2192	LT934125.1	-	EP0.5	1	95890	97338	95890	97338	95890	97338	97338	97338	95890	95890	TRUE	NAGATA	97317	97378	23	685714.844278	97350.2608695652	***
TC_2192	LT934125.1	-	EP0.5-sp1	1	95889	97337	95889	96851	95889	97337	97337	96851	95889	95889	TRUE	NAGATA	97317	97378	23	685714.844278	97350.2608695652	***
TC_2192	LT934125.1	-	EP0.5-sp1	2	95889	97337	96990	97337	95889	97337	97337	97337	95889	96990	FALSE	NAGATA	97317	97378	23	685714.844278	97350.2608695652	***
TC_2192	LT934125.1	-	EP0.5-sp2	1	95889	97337	95889	96851	95889	97337	97337	96851	95889	95889	TRUE	NAGATA	97317	97378	23	685714.844278	97350.2608695652	***
TC_2192	LT934125.1	-	EP0.5-sp2	2	95889	97337	96942	97337	95889	97337	97337	97337	95889	96942	FALSE	NAGATA	97317	97378	23	685714.844278	97350.2608695652	***
TC_2194	LT934125.1	-	EP0-L2	1	95890	97537	95890	97537	95890	97537	97537	97537	95890	95890	TRUE	NAGATA	97513	97555	7	1611.479304	97534.2857142857	***
TC_2288	LT934125.1	-	IE180-S	1	102362	107370	102362	107370	102362	107370	107370	107370	102362	102362	TRUE	NAGATA	107352	107405	15	18725.639782	107368.8	***
TC_2290	LT934125.1	-	IE180	1	102362	107560	102362	107560	102362	107560	107560	107560	102362	102362	TRUE	NAGATA	107462	107574	16	229878.871297	107557.625	***
TC_2312	LT934125.1	-	NOIR-2	1	110204	111104	110204	111104	110204	111104	111104	111104	110204	110204	TRUE	NAGATA	111087	111117	14	13844.544335	111102.571428571	***
TC_2347	LT934125.1	-	AZURE-S	1	117251	118349	117251	118349	117251	118349	118349	118349	117251	117251	TRUE	NAGATA	118338	118358	1	32.2841	118348	*
TC_2348	LT934125.1	-	AZURE-S-L	1	117249	118401	117249	118401	117249	118401	118401	118401	117249	117249	TRUE	NAGATA	118366	118410	11	5070.184152	118397.727272727	***
TC_2348	LT934125.1	-	AZURE-S-L-splice	1	117248	118409	117248	117361	117248	118409	118409	117361	117248	117248	TRUE	NAGATA	118366	118410	11	5070.184152	118397.727272727	***
TC_2348	LT934125.1	-	AZURE-S-L-splice	2	117248	118409	117773	118409	117248	118409	118409	118409	117248	117773	FALSE	NAGATA	118366	118410	11	5070.184152	118397.727272727	***
TC_2350	LT934125.1	-	AZURE-M	1	117251	118739	117251	118739	117251	118739	118739	118739	117251	117251	TRUE	NAGATA	118684	118749	7	4278.570193	118720.428571429	***
TC_2356	LT934125.1	-	AZURE-L	1	117251	119190	117251	119190	117251	119190	119190	119190	117251	117251	TRUE	NAGATA	119178	119198	1	32.2841	119188	*
TC_240	LT934125.1	+	UL33L3-34-35	1	29338	32415	29338	32415	29338	32415	29338	29338	32415	32415	TRUE	NAGATA	29328	29348	2	87.135648	29338	*
TC_241	LT934125.1	+	UL33-L2-34-35	1	29468	32415	29468	32415	29468	32415	29468	29468	32415	32415	TRUE	NAGATA	29450	29483	9	1115.699776	29465.3333333333	***
TC_2420	LT934125.1	-	TRS1_2	1	126753	127083	126753	127083	126753	127083	127083	127083	126753	126753	TRUE	NAGATA	126926	127150	20	34097.159936	127062.4	***
TC_2420	LT934125.1	-	TRS1_2-L	1	126753	127117	126753	127117	126753	127117	127117	127117	126753	126753	TRUE	NAGATA	126926	127150	20	34097.159936	127062.4	***
TC_2420	LT934125.1	-	TRS1_2-S	1	126753	127002	126753	127002	126753	127002	127002	127002	126753	126753	TRUE	NAGATA	126926	127150	20	34097.159936	127062.4	***
TC_2421	LT934125.1	-	TRS1_2-L2	1	126753	127165	126753	127165	126753	127165	127165	127165	126753	126753	TRUE	NAGATA	127148	127214	15	8445.338012	127174.733333333	***
TC_2421	LT934125.1	-	TRS1_2-L3	1	126753	127176	126753	127176	126753	127176	127176	127176	126753	126753	TRUE	NAGATA	127148	127214	15	8445.338012	127174.733333333	***
TC_2439	LT934125.1	-	US1_2	1	126753	128732	126753	128732	126753	128732	128732	128732	126753	126753	TRUE	NAGATA	128719	128748	22	1484204.813318	128732	***
TC_2439	LT934125.1	-	US1_2-splice	1	126752	128731	126752	128251	126752	128731	128731	128251	126752	126752	TRUE	NAGATA	128719	128748	22	1484204.813318	128732	***
TC_2439	LT934125.1	-	US1_2-splice	2	126752	128731	128407	128459	126752	128731	128731	128459	126752	128407	FALSE	NAGATA	128719	128748	22	1484204.813318	128732	***
TC_2439	LT934125.1	-	US1_2-splice	3	126752	128731	128577	128731	126752	128731	128731	128731	126752	128577	FALSE	NAGATA	128719	128748	22	1484204.813318	128732	***
TC_2439	LT934125.1	-	US1_2-splice-2	1	126752	128731	126752	127972	126752	128731	128731	127972	126752	126752	TRUE	NAGATA	128719	128748	22	1484204.813318	128732	***
TC_2439	LT934125.1	-	US1_2-splice-2	2	126752	128731	128147	128731	126752	128731	128731	128731	126752	128147	FALSE	NAGATA	128719	128748	22	1484204.813318	128732	***
TC_2439	LT934125.1	-	US1_2-splice-3	1	126752	128731	126752	127972	126752	128731	128731	127972	126752	126752	TRUE	NAGATA	128719	128748	22	1484204.813318	128732	***
TC_2439	LT934125.1	-	US1_2-splice-3	2	126752	128731	128279	128731	126752	128731	128731	128731	126752	128279	FALSE	NAGATA	128719	128748	22	1484204.813318	128732	***
TC_2439	LT934125.1	-	US1_2-splice-4	1	126752	128731	126752	127973	126752	128731	128731	127973	126752	126752	TRUE	NAGATA	128719	128748	22	1484204.813318	128732	***
TC_2439	LT934125.1	-	US1_2-splice-4	2	126752	128731	128273	128731	126752	128731	128731	128731	126752	128273	FALSE	NAGATA	128719	128748	22	1484204.813318	128732	***
TC_2439	LT934125.1	-	US1_2-splice-5	1	126752	128731	126752	128198	126752	128731	128731	128198	126752	126752	TRUE	NAGATA	128719	128748	22	1484204.813318	128732	***
TC_2439	LT934125.1	-	US1_2-splice-5	2	126752	128731	128321	128731	126752	128731	128731	128731	126752	128321	FALSE	NAGATA	128719	128748	22	1484204.813318	128732	***
TC_2439	LT934125.1	-	US1_2-splice-6	1	126752	128731	126752	127972	126752	128731	128731	127972	126752	126752	TRUE	NAGATA	128719	128748	22	1484204.813318	128732	***
TC_2439	LT934125.1	-	US1_2-splice-6	2	126752	128731	128290	128731	126752	128731	128731	128731	126752	128290	FALSE	NAGATA	128719	128748	22	1484204.813318	128732	***
TC_2440	LT934125.1	-	US1_2-splice-L2	1	126752	128883	126752	128251	126752	128883	128883	128251	126752	126752	TRUE	NAGATA	128870	128892	3	76.229692	128881.333333333	*
TC_2440	LT934125.1	-	US1_2-splice-L2	2	126752	128883	128407	128459	126752	128883	128883	128459	126752	128407	FALSE	NAGATA	128870	128892	3	76.229692	128881.333333333	*
TC_2440	LT934125.1	-	US1_2-splice-L2	3	126752	128883	128577	128883	126752	128883	128883	128883	126752	128577	FALSE	NAGATA	128870	128892	3	76.229692	128881.333333333	*
TC_2450	LT934125.1	-	PTO-US1_2-nonsp	1	126753	130831	126753	130831	126753	130831	130831	130831	126753	126753	TRUE	NAGATA	130819	130844	10	1091.345025	130832.8	***
TC_2450	LT934125.1	-	PTO-US1_2-sp	1	126752	130830	126752	127972	126752	130830	130830	127972	126752	126752	TRUE	NAGATA	130819	130844	10	1091.345025	130832.8	***
TC_2450	LT934125.1	-	PTO-US1_2-sp	2	126752	130830	128147	128198	126752	130830	130830	128198	126752	128147	FALSE	NAGATA	130819	130844	10	1091.345025	130832.8	***
TC_2450	LT934125.1	-	PTO-US1_2-sp	3	126752	130830	128321	130830	126752	130830	130830	130830	126752	128321	FALSE	NAGATA	130819	130844	10	1091.345025	130832.8	***
TC_2478	LT934125.1	-	NOIR_2-1S4-2	1	134888	135619	134888	135619	134888	135619	135619	135619	134888	134888	TRUE	NAGATA	135609	135629	3	116.823992	135619	*
TC_248	LT934125.1	+	UL33	1	30240	31198	30240	31198	30240	31198	30240	30240	31198	31198	TRUE	NAGATA	30225	30253	13	7330.980094	30239.3846153846	***
TC_2483	LT934125.1	-	NOIR_2-1S3-2	1	134888	135899	134888	135899	134888	135899	135899	135899	134888	134888	TRUE	NAGATA	135876	135909	8	728.515203	135893	**
TC_2487	LT934125.1	-	NOIR_2-1S2-2	1	134888	136103	134888	136103	134888	136103	136103	136103	134888	134888	TRUE	NAGATA	136091	136114	11	1675.265395	136103	***
TC_2489	LT934125.1	-	NOIR_2-1M-2	1	134888	136235	134888	136235	134888	136235	136235	136235	134888	134888	TRUE	NAGATA	136222	136259	15	23226.987169	136234.866666667	***
TC_2489	LT934125.1	-	NOIR_2-1M-splice-2	1	134894	136248	134894	135256	134894	136248	136248	135256	134894	134894	TRUE	NAGATA	136222	136259	15	23226.987169	136234.866666667	***
TC_2489	LT934125.1	-	NOIR_2-1M-splice-2	2	134894	136248	135752	136248	134894	136248	136248	136248	134894	135752	FALSE	NAGATA	136222	136259	15	23226.987169	136234.866666667	***
TC_249	LT934125.1	+	UL33-34-35	1	30298	32415	30298	32415	30298	32415	30298	30298	32415	32415	TRUE	NAGATA	30288	30309	3	174.522954	30298.3333333333	**
TC_2490	LT934125.1	-	NOIR_2-1L-2	1	134888	136285	134888	136285	134888	136285	136285	136285	134888	134888	TRUE	NAGATA	136257	136349	14	12129.652703	136293.214285714	***
TC_2492	LT934125.1	-	NOIR_2-1L3-2	1	134888	136409	134888	136409	134888	136409	136409	136409	134888	134888	TRUE	NAGATA	136394	136423	7	235.601524	136408	**
TC_257	LT934125.1	+	UL34L2-35	1	30932	32415	30932	32415	30932	32415	30932	30932	32415	32415	TRUE	NAGATA	30922	30948	13	3754.701636	30932.2307692308	***
TC_259	LT934125.1	+	UL34L-35	1	31042	32415	31042	32415	31042	32415	31042	31042	32415	32415	TRUE	NAGATA	31020	31052	4	506.632899	31038.5	**
TC_260	LT934125.1	+	UL34-35	1	31098	32415	31098	32415	31098	32415	31098	31098	32415	32415	TRUE	NAGATA	31079	31114	21	263447.942367	31097.8571428571	***
TC_263	LT934125.1	+	UL35-L6	1	31349	32415	31349	32415	31349	32415	31349	31349	32415	32415	TRUE	NAGATA	31319	31391	10	1100.23974	31357.2	***
TC_264	LT934125.1	+	UL35-L5	1	31410	32415	31410	32415	31410	32415	31410	31410	32415	32415	TRUE	NAGATA	31400	31420	4	177.523246	31410	**
TC_265	LT934125.1	+	UL35-L4	1	31474	32415	31474	32415	31474	32415	31474	31474	32415	32415	TRUE	NAGATA	31437	31538	13	2729.826643	31494.1538461538	***
TC_266	LT934125.1	+	UL35-L3	1	31690	32415	31690	32415	31690	32415	31690	31690	32415	32415	TRUE	NAGATA	31546	31700	13	2573.803285	31627.3076923077	***
TC_269	LT934125.1	+	UL35-L2	1	31847	32415	31847	32415	31847	32415	31847	31847	32415	32415	TRUE	NAGATA	31837	31886	10	1317.017149	31858.9	***
TC_270	LT934125.1	+	UL35-L	1	31930	32415	31930	32415	31930	32415	31930	31930	32415	32415	TRUE	NAGATA	31894	32004	12	4590.318209	31938.5	***
TC_271	LT934125.1	+	UL35	1	32038	32415	32038	32415	32038	32415	32038	32038	32415	32415	TRUE	NAGATA	32003	32051	19	638023.674147	32037.1578947368	***
TC_271	LT934125.1	+	UL35-AT	1	32037	32709	32037	32709	32037	32709	32037	32037	32709	32709	TRUE	NAGATA	32003	32051	19	638023.674147	32037.1578947368	***
TC_272	LT934125.1	+	UL35.2	1	32092	32415	32092	32415	32092	32415	32092	32092	32415	32415	TRUE	NAGATA	32070	32145	9	3142.28888	32091	***
TC_273	LT934125.1	+	TRL35	1	32163	32415	32163	32415	32163	32415	32163	32163	32415	32415	TRUE	NAGATA	32121	32224	15	10212.61574	32166.4666666667	***
TC_3	LT934125.1	+	ORF-1L1-S	1	779	2273	779	2273	779	2273	779	779	2273	2273	TRUE	NAGATA	761	792	13	6527.089446	779	***
TC_340	LT934125.1	+	UL38	1	44812	46038	44812	46038	44812	46038	44812	44812	46038	46038	TRUE	NAGATA	44794	44825	20	222922.912318	44811.9	***
TC_340	LT934125.1	+	UL38-39-40	1	44812	49647	44812	49647	44812	49647	44812	44812	49647	49647	TRUE	NAGATA	44794	44825	20	222922.912318	44811.9	***
TC_342	LT934125.1	+	UL38.3	1	44946	46038	44946	46038	44946	46038	44946	44946	46038	46038	TRUE	NAGATA	44922	44984	11	1138.310925	44949.2727272727	***
TC_347	LT934125.1	+	UL38.4	1	45302	46038	45302	46038	45302	46038	45302	45302	46038	46038	TRUE	NAGATA	45292	45323	5	186.302291	45310.8	**
TC_348	LT934125.1	+	UL38.5	1	45415	46038	45415	46038	45415	46038	45415	45415	46038	46038	TRUE	NAGATA	45360	45477	11	2253.653478	45408.7272727273	***
TC_348	LT934125.1	+	UL38.6	1	45445	46038	45445	46038	45445	46038	45445	45445	46038	46038	TRUE	NAGATA	45360	45477	11	2253.653478	45408.7272727273	***
TC_350	LT934125.1	+	UL38.6-S	1	45525	46038	45525	46038	45525	46038	45525	45525	46038	46038	TRUE	NAGATA	45522	45556	2	58.000959	45539	*
TC_354	LT934125.1	+	UL39L-40	1	45911	49647	45911	49647	45911	49647	45911	45911	49647	49647	TRUE	NAGATA	45821	45961	10	3095.631329	45877.2	***
TC_355	LT934125.1	+	UL39-40-L	1	46026	49647	46026	49647	46026	49647	46026	46026	49647	49647	TRUE	NAGATA	46011	46042	13	12239.779188	46024.8461538462	***
TC_357	LT934125.1	+	UL39-40	1	46233	49647	46233	49647	46233	49647	46233	46233	49647	49647	TRUE	NAGATA	46220	46253	18	37853.957935	46233.5	***
TC_360	LT934125.1	+	UL40-L23	1	46489	49647	46489	49647	46489	49647	46489	46489	49647	49647	TRUE	NAGATA	46471	46500	8	650.949921	46488	**
TC_363	LT934125.1	+	UL40-L22	1	46717	49647	46717	49647	46717	49647	46717	46717	49647	49647	TRUE	NAGATA	46686	46724	5	838.651769	46710	**
TC_371	LT934125.1	+	UL40-L19	1	47188	49647	47188	49647	47188	49647	47188	47188	49647	49647	TRUE	NAGATA	47178	47198	1	100.38145	47188	*
TC_373	LT934125.1	+	UL40-L16	1	47315	49647	47315	49647	47315	49647	47315	47315	49647	49647	TRUE	NAGATA	47284	47338	14	10059.52276	47314.5714285714	***
TC_373	LT934125.1	+	UL40-L17	1	47288	49647	47288	49647	47288	49647	47288	47288	49647	49647	TRUE	NAGATA	47284	47338	14	10059.52276	47314.5714285714	***
TC_375	LT934125.1	+	UL40-L15	1	47411	49647	47411	49647	47411	49647	47411	47411	49647	49647	TRUE	NAGATA	47390	47421	3	589.120103	47407.3333333333	**
TC_376	LT934125.1	+	UL40-L14	1	47486	49647	47486	49647	47486	49647	47486	47486	49647	49647	TRUE	NAGATA	47433	47495	4	143.10314	47466.5	**
TC_377	LT934125.1	+	UL40-L13	1	47521	49647	47521	49647	47521	49647	47521	47521	49647	49647	TRUE	NAGATA	47511	47544	3	143.173026	47528	**
TC_378	LT934125.1	+	UL40-L12	1	47567	49647	47567	49647	47567	49647	47567	47567	49647	49647	TRUE	NAGATA	47552	47582	8	1167.413623	47567.125	***
TC_379	LT934125.1	+	UL40-L10	1	47642	49647	47642	49647	47642	49647	47642	47642	49647	49647	TRUE	NAGATA	47600	47642	7	2521.397288	47622.2857142857	***
TC_379	LT934125.1	+	UL40-L11	1	47628	49647	47628	49647	47628	49647	47628	47628	49647	49647	TRUE	NAGATA	47600	47642	7	2521.397288	47622.2857142857	***
TC_380	LT934125.1	+	UL40-L8	1	47699	49647	47699	49647	47699	49647	47699	47699	49647	49647	TRUE	NAGATA	47667	47715	9	1721.360071	47696	***
TC_381	LT934125.1	+	UL40-L7	1	47785	49647	47785	49647	47785	49647	47785	47785	49647	49647	TRUE	NAGATA	47725	47804	8	1973.640219	47767.125	***
TC_382	LT934125.1	+	UL40-L6	1	47872	49647	47872	49647	47872	49647	47872	47872	49647	49647	TRUE	NAGATA	47856	47900	7	469.513505	47871.7142857143	**
TC_383	LT934125.1	+	UL40-L5	1	47933	49647	47933	49647	47933	49647	47933	47933	49647	49647	TRUE	NAGATA	47923	47949	3	3354.774126	47936.6666666667	**
TC_385	LT934125.1	+	UL40-L4	1	48069	49647	48069	49647	48069	49647	48069	48069	49647	49647	TRUE	NAGATA	48054	48125	8	1102.116047	48092.625	***
TC_387	LT934125.1	+	UL40-L3	1	48294	49647	48294	49647	48294	49647	48294	48294	49647	49647	TRUE	NAGATA	48269	48387	12	5100.685484	48335	***
TC_388	LT934125.1	+	UL40-L1	1	48455	49647	48455	49647	48455	49647	48455	48455	49647	49647	TRUE	NAGATA	48399	48544	12	3686.649098	48484.5833333333	***
TC_388	LT934125.1	+	UL40-L2	1	48412	49647	48412	49647	48412	49647	48412	48412	49647	49647	TRUE	NAGATA	48399	48544	12	3686.649098	48484.5833333333	***
TC_388	LT934125.1	+	UL40-S	1	48505	49647	48505	49647	48505	49647	48505	48505	49647	49647	TRUE	NAGATA	48399	48544	12	3686.649098	48484.5833333333	***
TC_389	LT934125.1	+	UL40	1	48567	49647	48567	49647	48567	49647	48567	48567	49647	49647	TRUE	NAGATA	48546	48581	23	822509.215437	48567	***
TC_392	LT934125.1	+	UL40.2	1	48691	49647	48691	49647	48691	49647	48691	48691	49647	49647	TRUE	NAGATA	48675	48736	8	1623.765126	48691	***
TC_393	LT934125.1	+	UL40.3	1	48726	49647	48726	49647	48726	49647	48726	48726	49647	49647	TRUE	NAGATA	48716	48736	1	172.488141	48726	*
TC_394	LT934125.1	+	UL40.3-S	1	48803	49647	48803	49647	48803	49647	48803	48803	49647	49647	TRUE	NAGATA	48751	48804	7	1542.05442	48784.5714285714	***
TC_396	LT934125.1	+	UL40.3-S2	1	48931	49647	48931	49647	48931	49647	48931	48931	49647	49647	TRUE	NAGATA	48894	49062	15	11640.571705	48957.5333333333	***
TC_396	LT934125.1	+	UL40.3-S3	1	48957	49647	48957	49647	48957	49647	48957	48957	49647	49647	TRUE	NAGATA	48894	49062	15	11640.571705	48957.5333333333	***
TC_398	LT934125.1	+	TRL40	1	49115	49647	49115	49647	49115	49647	49115	49115	49647	49647	TRUE	NAGATA	49072	49157	14	13224.366164	49117.4285714286	***
TC_399	LT934125.1	+	UL40.6	1	49196	49647	49196	49647	49196	49647	49196	49196	49647	49647	TRUE	NAGATA	49178	49241	13	3689.786864	49206.3846153846	***
TC_400	LT934125.1	+	UL40.6-S	1	49263	49647	49263	49647	49263	49647	49263	49263	49647	49647	TRUE	NAGATA	49249	49366	12	2354.512034	49291.25	***
TC_422	LT934125.1	+	UL42-L1	1	51148	52437	51148	52437	51148	52437	51148	51148	52437	52437	TRUE	NAGATA	51137	51162	13	5631.459242	51148.3846153846	***
TC_422	LT934125.1	+	UL42L-43	1	51148	53594	51148	53594	51148	53594	51148	51148	53594	53594	TRUE	NAGATA	51137	51162	13	5631.459242	51148.3846153846	***
TC_422	LT934125.1	+	UL42L-43-44	1	51148	55161	51148	55161	51148	55161	51148	51148	55161	55161	TRUE	NAGATA	51137	51162	13	5631.459242	51148.3846153846	***
TC_423	LT934125.1	+	UL42	1	51235	52437	51235	52437	51235	52437	51235	51235	52437	52437	TRUE	NAGATA	51210	51258	20	184041.872244	51234	***
TC_423	LT934125.1	+	UL42-43-44	1	51235	55161	51235	55161	51235	55161	51235	51235	55161	55161	TRUE	NAGATA	51210	51258	20	184041.872244	51234	***
TC_425	LT934125.1	+	UL42.3	1	51495	52437	51495	52437	51495	52437	51495	51495	52437	52437	TRUE	NAGATA	51470	51535	11	1315.253091	51497.1818181818	***
TC_425	LT934125.1	+	UL43-L3	1	51495	53594	51495	53594	51495	53594	51495	51495	53594	53594	TRUE	NAGATA	51470	51535	11	1315.253091	51497.1818181818	***
TC_434	LT934125.1	+	UL42.5	1	52121	52437	52121	52437	52121	52437	52121	52121	52437	52437	TRUE	NAGATA	52109	52129	1	13.157952	52119	*
TC_434	LT934125.1	+	UL43-L2	1	52121	53594	52121	53594	52121	53594	52121	52121	53594	53594	TRUE	NAGATA	52109	52129	1	13.157952	52119	*
TC_435	LT934125.1	+	UL42.5-S	1	52306	52437	52306	52437	52306	52437	52306	52306	52437	52437	TRUE	NAGATA	52162	52323	10	10980.643258	52219.4	***
TC_435	LT934125.1	+	UL43-L	1	52306	53594	52306	53594	52306	53594	52306	52306	53594	53594	TRUE	NAGATA	52162	52323	10	10980.643258	52219.4	***
TC_436	LT934125.1	+	UL43	1	52444	53594	52444	53594	52444	53594	52444	52444	53594	53594	TRUE	NAGATA	52425	52474	23	296358.586006	52459.3043478261	***
TC_436	LT934125.1	+	UL43-44	1	52460	55161	52460	55161	52460	55161	52460	52460	55161	55161	TRUE	NAGATA	52425	52474	23	296358.586006	52459.3043478261	***
TC_436	LT934125.1	+	UL43-S	1	52460	53594	52460	53594	52460	53594	52460	52460	53594	53594	TRUE	NAGATA	52425	52474	23	296358.586006	52459.3043478261	***
TC_438	LT934125.1	+	UL43.6	1	52649	53594	52649	53594	52649	53594	52649	52649	53594	53594	TRUE	NAGATA	52622	52659	2	66.460014	52640.5	*
TC_438	LT934125.1	+	UL44-L6	1	52649	55161	52649	55161	52649	55161	52649	52649	55161	55161	TRUE	NAGATA	52622	52659	2	66.460014	52640.5	*
TC_440	LT934125.1	+	UL43.9	1	52789	53594	52789	53594	52789	53594	52789	52789	53594	53594	TRUE	NAGATA	52784	52858	6	1270.265219	52818.5	***
TC_440	LT934125.1	+	UL43.9-S	1	52806	53594	52806	53594	52806	53594	52806	52806	53594	53594	TRUE	NAGATA	52784	52858	6	1270.265219	52818.5	***
TC_440	LT934125.1	+	UL44-L4	1	52806	55161	52806	55161	52806	55161	52806	52806	55161	55161	TRUE	NAGATA	52784	52858	6	1270.265219	52818.5	***
TC_440	LT934125.1	+	UL44-L5	1	52789	55161	52789	55161	52789	55161	52789	52789	55161	55161	TRUE	NAGATA	52784	52858	6	1270.265219	52818.5	***
TC_448	LT934125.1	+	UL43.13	1	53421	53594	53421	53594	53421	53594	53421	53421	53594	53594	TRUE	NAGATA	53356	53483	12	4721.113613	53408.8333333333	***
TC_448	LT934125.1	+	UL44-L3	1	53421	55161	53421	55161	53421	55161	53421	53421	55161	55161	TRUE	NAGATA	53356	53483	12	4721.113613	53408.8333333333	***
TC_452	LT934125.1	+	UL44	1	53648	55161	53648	55161	53648	55161	53648	53648	55161	55161	TRUE	NAGATA	53630	53662	15	76883.168812	53647.8	***
TC_452	LT934125.1	+	UL44-AT	1	53648	55271	53648	55271	53648	55271	53648	53648	55271	55271	TRUE	NAGATA	53630	53662	15	76883.168812	53647.8	***
TC_453	LT934125.1	+	UL44.4	1	53736	55161	53736	55161	53736	55161	53736	53736	55161	55161	TRUE	NAGATA	53686	53782	12	1167.6299	53745.9166666667	***
TC_454	LT934125.1	+	UL44.4-S	1	53863	55161	53863	55161	53863	55161	53863	53863	55161	55161	TRUE	NAGATA	53788	53971	12	3425.190528	53891	***
TC_454	LT934125.1	+	UL44.4-S2	1	53910	55161	53910	55161	53910	55161	53910	53910	55161	55161	TRUE	NAGATA	53788	53971	12	3425.190528	53891	***
TC_454	LT934125.1	+	UL44.4-S2-AT	1	53910	55271	53910	55271	53910	55271	53910	53910	55271	55271	TRUE	NAGATA	53788	53971	12	3425.190528	53891	***
TC_454	LT934125.1	+	UL44.4-S3	1	53934	55161	53934	55161	53934	55161	53934	53934	55161	55161	TRUE	NAGATA	53788	53971	12	3425.190528	53891	***
TC_454	LT934125.1	+	UL44.4-S4	1	53971	55161	53971	55161	53971	55161	53971	53971	55161	55161	TRUE	NAGATA	53788	53971	12	3425.190528	53891	***
TC_455	LT934125.1	+	UL44.4-S5	1	53996	55161	53996	55161	53996	55161	53996	53996	55161	55161	TRUE	NAGATA	53977	54019	9	740.639236	53997.7777777778	**
TC_455	LT934125.1	+	UL44.4-S5-AT	1	53996	55271	53996	55271	53996	55271	53996	53996	55271	55271	TRUE	NAGATA	53977	54019	9	740.639236	53997.7777777778	**
TC_456	LT934125.1	+	UL44.4-S6	1	54053	55161	54053	55161	54053	55161	54053	54053	55161	55161	TRUE	NAGATA	54041	54063	3	74.130121	54052.3333333333	*
TC_459	LT934125.1	+	UL44.4-S8	1	54209	55161	54209	55161	54209	55161	54209	54209	55161	55161	TRUE	NAGATA	54172	54276	10	1089.467163	54230.4	***
TC_459	LT934125.1	+	UL44.4-S9	1	54245	55161	54245	55161	54245	55161	54245	54245	55161	55161	TRUE	NAGATA	54172	54276	10	1089.467163	54230.4	***
TC_459	LT934125.1	+	UL44.4-S9-AT	1	54245	55271	54245	55271	54245	55271	54245	54245	55271	55271	TRUE	NAGATA	54172	54276	10	1089.467163	54230.4	***
TC_460	LT934125.1	+	UL44.4-S10	1	54290	55161	54290	55161	54290	55161	54290	54290	55161	55161	TRUE	NAGATA	54288	54308	1	86.244071	54298	*
TC_460	LT934125.1	+	UL44.4-S11	1	54306	55161	54306	55161	54306	55161	54306	54306	55161	55161	TRUE	NAGATA	54288	54308	1	86.244071	54298	*
TC_461	LT934125.1	+	UL44.4-S12	1	54337	55161	54337	55161	54337	55161	54337	54337	55161	55161	TRUE	NAGATA	54314	54467	13	3269.983956	54379.7692307692	***
TC_461	LT934125.1	+	UL44.4-S13	1	54366	55161	54366	55161	54366	55161	54366	54366	55161	55161	TRUE	NAGATA	54314	54467	13	3269.983956	54379.7692307692	***
TC_461	LT934125.1	+	UL44.4-S14	1	54421	55161	54421	55161	54421	55161	54421	54421	55161	55161	TRUE	NAGATA	54314	54467	13	3269.983956	54379.7692307692	***
TC_462	LT934125.1	+	UL44.4-S15	1	54454	55161	54454	55161	54454	55161	54454	54454	55161	55161	TRUE	NAGATA	54454	54487	11	2186.228208	54474.3636363636	***
TC_462	LT934125.1	+	UL44.4-S16	1	54475	55161	54475	55161	54475	55161	54475	54475	55161	55161	TRUE	NAGATA	54454	54487	11	2186.228208	54474.3636363636	***
TC_463	LT934125.1	+	UL44.4-S19	1	54561	55161	54561	55161	54561	55161	54561	54561	55161	55161	TRUE	NAGATA	54530	54573	8	733.435819	54550.5	**
TC_465	LT934125.1	+	UL44.4-S20	1	54723	55161	54723	55161	54723	55161	54723	54723	55161	55161	TRUE	NAGATA	54648	54867	13	3888.747456	54722.1538461538	***
TC_465	LT934125.1	+	UL44.4-S21	1	54834	55161	54834	55161	54834	55161	54834	54834	55161	55161	TRUE	NAGATA	54648	54867	13	3888.747456	54722.1538461538	***
TC_466	LT934125.1	+	UL44.4-S22	1	54901	55161	54901	55161	54901	55161	54901	54901	55161	55161	TRUE	NAGATA	54877	54909	6	951.362208	54892.6666666667	***
TC_467	LT934125.1	+	UL44.4-S23	1	54960	55161	54960	55161	54960	55161	54960	54960	55161	55161	TRUE	NAGATA	54916	54960	9	1420.685229	54937.6666666667	***
TC_5	LT934125.1	+	ORF-1M2	1	990	2273	990	2273	990	2273	990	990	2273	2273	TRUE	NAGATA	966	1004	18	43637.421439	989.833333333333	***
TC_501	LT934125.1	+	UL23-L4	1	58002	60251	58002	60251	58002	60251	58002	58002	60251	60251	TRUE	NAGATA	57992	58012	1	100.38145	58002	*
TC_505	LT934125.1	+	UL23-L3	1	58478	60251	58478	60251	58478	60251	58478	58478	60251	60251	TRUE	NAGATA	58456	58478	2	112.895102	58467	*
TC_507	LT934125.1	+	UL23-L2	1	58625	60251	58625	60251	58625	60251	58625	58625	60251	60251	TRUE	NAGATA	58615	58635	4	595.360575	58625	**
TC_507	LT934125.1	+	UL23L-22	1	58625	62340	58625	62340	58625	62340	58625	58625	62340	62340	TRUE	NAGATA	58615	58635	4	595.360575	58625	**
