chr	pos	strand	C6_12h	C6_4h	PC_12_12h	PC_12_4h	PK_15_12h	PK_15_4h
LT934125.1	119897	+	81.857622	0	36.451562	0	0	0
LT934125.1	119905	+	109.143496	0	0	241.779497	0	0
LT934125.1	119906	+	0	0	0	0	28.81149	0
LT934125.1	119907	+	0	567.859171	0	0	0	0
LT934125.1	119908	+	0	0	72.903124	0	0	62.932662
LT934125.1	119924	+	27.285874	0	0	0	0	0
LT934125.1	119940	+	54.571748	0	36.451562	241.779497	0	0
LT934125.1	119941	+	191.001119	567.859171	0	0	32.412926	0
LT934125.1	119971	+	0	0	0	0	0	62.932662
LT934125.1	119976	+	0	0	24.301041	0	0	0
LT934125.1	119982	+	27.285874	0	0	0	0	0
LT934125.1	119986	+	0	0	36.451562	0	0	0
LT934125.1	119988	+	27.285874	0	0	0	0	0
LT934125.1	119989	+	27.285874	0	0	0	0	0
LT934125.1	119996	+	54.571748	0	0	0	0	0
LT934125.1	119998	+	109.143496	0	72.903124	241.779497	0	0
LT934125.1	119999	+	0	567.859171	0	0	0	0
LT934125.1	120014	+	109.143496	0	0	0	0	0
LT934125.1	120017	+	0	0	0	0	0	62.932662
LT934125.1	120018	+	27.285874	0	0	0	0	0
LT934125.1	120019	+	0	0	0	0	0	377.595972
LT934125.1	120020	+	600.28923	567.859171	109.354686	483.558994	86.43447	125.865324
LT934125.1	120021	+	0	0	0	0	100.840215	0
LT934125.1	120022	+	409.288112	0	133.655727	725.338491	0	0
LT934125.1	120050	+	27.285874	0	0	0	0	0
LT934125.1	120058	+	0	0	0	0	21.608618	62.932662
LT934125.1	120060	+	0	567.859171	0	0	0	0
LT934125.1	120061	+	327.430489	0	36.451562	241.779497	0	377.595972
LT934125.1	120062	+	54.571748	567.859171	0	241.779497	0	0
LT934125.1	120070	+	0	0	24.301041	0	0	0
LT934125.1	120082	+	54.571748	0	36.451562	0	0	0
LT934125.1	120083	+	109.143496	567.859171	0	0	0	0
LT934125.1	120092	+	27.285874	567.859171	0	0	0	0
LT934125.1	120096	+	0	567.859171	0	0	0	0
LT934125.1	120097	+	54.571748	0	0	0	0	0
LT934125.1	120108	+	27.285874	0	0	0	0	0
LT934125.1	120109	+	27.285874	0	0	0	0	0
LT934125.1	120112	+	27.285874	0	0	0	0	0
LT934125.1	120115	+	0	0	24.301041	0	0	0
LT934125.1	120121	+	54.571748	0	0	0	0	0
LT934125.1	120127	+	54.571748	0	0	0	0	0
LT934125.1	120129	+	0	0	0	241.779497	0	0
LT934125.1	120130	+	0	0	24.301041	0	0	0
LT934125.1	120131	+	54.571748	0	48.602083	0	0	0
LT934125.1	120132	+	109.143496	567.859171	656.128115	483.558994	14.405745	0
LT934125.1	120133	+	1773.581817	2271.436684	0	0	169.267504	629.326621
LT934125.1	120135	+	27.285874	0	0	0	0	0
LT934125.1	120138	+	27.285874	0	0	0	0	0
LT934125.1	120139	+	0	567.859171	0	0	0	0
LT934125.1	120146	+	0	0	0	241.779497	0	62.932662
LT934125.1	120151	+	0	0	0	0	18.007181	0
LT934125.1	120152	+	218.286993	0	60.752603	241.779497	0	0
LT934125.1	120154	+	27.285874	0	0	0	0	0
LT934125.1	120156	+	27.285874	0	0	0	0	0
LT934125.1	120157	+	27.285874	0	0	0	0	0
LT934125.1	120162	+	54.571748	0	0	0	0	0
LT934125.1	120168	+	54.571748	0	0	0	0	62.932662
LT934125.1	120170	+	136.429371	0	0	0	0	0
LT934125.1	120173	+	0	0	72.903124	0	0	0
LT934125.1	120191	+	109.143496	0	0	0	0	0
LT934125.1	120193	+	163.715245	567.859171	133.655727	0	21.608618	125.865324
LT934125.1	120204	+	27.285874	0	0	0	0	0
LT934125.1	120207	+	0	0	24.301041	0	0	0
LT934125.1	120211	+	109.143496	0	24.301041	0	0	0
LT934125.1	120217	+	27.285874	0	0	0	0	0
LT934125.1	120238	+	0	0	48.602083	0	0	0
LT934125.1	120242	+	54.571748	0	36.451562	0	0	0
LT934125.1	120248	+	27.285874	0	0	0	0	0
LT934125.1	120256	+	27.285874	0	0	0	0	0
LT934125.1	120257	+	27.285874	0	0	0	0	0
LT934125.1	120259	+	0	0	24.301041	0	0	0
LT934125.1	120314	+	27.285874	0	0	0	0	0
LT934125.1	120370	+	27.285874	0	0	0	0	0
LT934125.1	120383	+	0	0	24.301041	0	0	0
LT934125.1	120385	+	54.571748	0	0	0	0	0
LT934125.1	120391	+	0	0	24.301041	0	0	0
LT934125.1	120410	+	27.285874	0	0	0	0	0
LT934125.1	120476	+	0	0	0	0	0	62.932662
LT934125.1	120552	+	0	0	0	0	5787.508058	0
LT934125.1	120553	+	0	0	0	0	18.007181	0
LT934125.1	120554	+	27.285874	0	97.204165	241.779497	64.825853	125.865324
LT934125.1	120555	+	2674.015662	2271.436684	4337.735872	3384.912959	57.62298	2517.306482
LT934125.1	120556	+	27.285874	0	72.903124	0	25.210054	0
LT934125.1	120557	+	709.432727	1703.577513	1202.901544	2901.353965	2070.825845	1132.787917
LT934125.1	120558	+	0	0	36.451562	0	0	62.932662
LT934125.1	120559	+	81.857622	0	36.451562	0	36.014363	0
LT934125.1	120565	+	0	0	0	241.779497	0	0
LT934125.1	120585	+	0	0	0	0	0	62.932662
LT934125.1	120716	+	27.285874	0	0	0	0	0
LT934125.1	120777	+	0	0	0	0	0	62.932662
LT934125.1	120800	+	27.285874	0	0	0	0	0
LT934125.1	120826	+	0	0	0	0	18.007181	0
LT934125.1	120930	+	0	0	0	0	61.224416	0
LT934125.1	120933	+	81.857622	567.859171	48.602083	241.779497	0	125.865324
LT934125.1	120934	+	27.285874	0	36.451562	0	36.014363	62.932662
LT934125.1	120935	+	27.285874	0	0	0	0	0
LT934125.1	120937	+	0	0	24.301041	0	25.210054	0
LT934125.1	121024	+	27.285874	0	0	0	0	0
LT934125.1	121048	+	27.285874	0	0	0	0	0
LT934125.1	121132	+	27.285874	0	0	0	0	0
LT934125.1	121133	+	27.285874	0	0	0	0	0
LT934125.1	121153	+	27.285874	0	0	0	0	0
LT934125.1	121304	+	27.285874	0	0	0	0	62.932662
LT934125.1	121424	+	27.285874	0	0	0	0	0
LT934125.1	121560	+	27.285874	0	0	0	0	0
LT934125.1	121575	+	27.285874	0	0	0	0	0
LT934125.1	121580	+	27.285874	0	0	0	0	0
LT934125.1	121583	+	27.285874	0	24.301041	0	0	0
LT934125.1	121585	+	0	0	0	0	0	62.932662
LT934125.1	121589	+	27.285874	0	0	0	0	0
LT934125.1	121602	+	27.285874	0	0	0	0	0
LT934125.1	121612	+	27.285874	0	0	0	21.608618	0
LT934125.1	121614	+	109.143496	0	24.301041	0	0	0
LT934125.1	121656	+	0	0	24.301041	0	0	0
LT934125.1	121672	+	0	0	36.451562	0	0	0
LT934125.1	121674	+	0	0	0	241.779497	0	0
LT934125.1	121675	+	27.285874	567.859171	0	0	14.405745	0
LT934125.1	121683	+	27.285874	0	0	0	0	0
LT934125.1	121707	+	54.571748	0	0	0	0	0
LT934125.1	121708	+	27.285874	0	0	0	0	0
LT934125.1	121709	+	27.285874	0	24.301041	0	0	0
LT934125.1	121710	+	81.857622	1135.718342	0	0	57.62298	62.932662
LT934125.1	121712	+	27.285874	0	0	0	0	62.932662
LT934125.1	121714	+	0	0	0	0	0	62.932662
LT934125.1	121715	+	0	0	60.752603	0	18.007181	125.865324
LT934125.1	121716	+	54.571748	567.859171	24.301041	0	50.420108	125.865324
LT934125.1	121717	+	0	0	0	0	32.412926	0
LT934125.1	121737	+	0	0	0	0	14.405745	0
LT934125.1	121746	+	0	0	0	0	14.405745	0
LT934125.1	121763	+	27.285874	0	0	0	0	0
LT934125.1	121782	+	0	0	0	0	43.217235	0
LT934125.1	121783	+	0	0	0	3143.133462	0	0
LT934125.1	121784	+	2455.728669	6246.45088	3535.801509	6769.825919	5917.159763	5538.074261
LT934125.1	121786	+	1746.295943	4542.873367	3244.189013	241.779497	4908.757613	5538.074261
LT934125.1	121787	+	54.571748	0	109.354686	0	154.861759	0
LT934125.1	121789	+	27.285874	0	0	0	32.412926	62.932662
LT934125.1	121798	+	0	0	0	0	0	62.932662
LT934125.1	121813	+	27.285874	0	0	0	0	0
LT934125.1	121819	+	0	0	0	0	14.405745	0
LT934125.1	121820	+	54.571748	0	0	0	0	0
LT934125.1	121837	+	27.285874	0	0	0	0	0
LT934125.1	121838	+	0	0	0	241.779497	0	0
LT934125.1	121839	+	27.285874	567.859171	0	0	25.210054	0
LT934125.1	121840	+	27.285874	0	0	0	0	0
LT934125.1	121880	+	0	0	0	0	14.405745	0
LT934125.1	121890	+	0	0	0	0	21.608618	0
LT934125.1	121901	+	0	0	0	0	0	125.865324
LT934125.1	121904	+	0	567.859171	0	0	0	0
LT934125.1	121905	+	27.285874	0	0	0	0	0
LT934125.1	121939	+	27.285874	0	0	0	0	0
LT934125.1	121953	+	27.285874	0	0	0	0	0
LT934125.1	121979	+	0	0	0	0	0	62.932662
LT934125.1	121981	+	27.285874	0	0	0	0	0
LT934125.1	121984	+	27.285874	0	0	0	0	0
LT934125.1	122002	+	27.285874	0	0	0	0	0
LT934125.1	122027	+	0	0	0	0	18.007181	0
LT934125.1	122028	+	27.285874	0	0	0	0	0
LT934125.1	122033	+	27.285874	0	0	0	0	0
LT934125.1	122038	+	27.285874	0	0	0	0	0
LT934125.1	122043	+	27.285874	567.859171	0	0	0	62.932662
LT934125.1	122060	+	0	0	0	0	0	62.932662
LT934125.1	122087	+	0	0	0	0	0	62.932662
LT934125.1	122116	+	27.285874	0	0	0	0	0
LT934125.1	122119	+	54.571748	0	24.301041	0	18.007181	62.932662
LT934125.1	122164	+	0	0	0	0	21.608618	0
LT934125.1	122176	+	0	0	0	0	0	62.932662
LT934125.1	122185	+	27.285874	0	0	0	0	0
LT934125.1	122244	+	27.285874	0	0	0	0	0
LT934125.1	122250	+	27.285874	0	0	0	0	0
LT934125.1	122252	+	27.285874	0	0	0	0	0
LT934125.1	122303	+	54.571748	0	85.053645	0	0	0
LT934125.1	122304	+	327.430489	0	24.301041	0	72.028725	188.797986
LT934125.1	122305	+	218.286993	0	0	0	18.007181	0
LT934125.1	122339	+	27.285874	0	0	0	0	0
LT934125.1	122405	+	0	0	36.451562	0	0	0
LT934125.1	122431	+	27.285874	0	0	0	0	0
LT934125.1	122440	+	27.285874	0	0	0	0	0
LT934125.1	122455	+	27.285874	0	0	0	0	0
LT934125.1	122463	+	0	0	0	0	0	62.932662
LT934125.1	122465	+	81.857622	0	0	241.779497	14.405745	0
LT934125.1	122466	+	54.571748	0	24.301041	0	0	0
LT934125.1	122470	+	27.285874	0	0	0	0	0
LT934125.1	122473	+	0	0	0	0	32.412926	0
LT934125.1	122474	+	27.285874	0	72.903124	0	0	0
LT934125.1	122516	+	27.285874	0	0	0	0	0
LT934125.1	122521	+	27.285874	0	133.655727	0	0	0
LT934125.1	122522	+	191.001119	0	0	0	64.825853	62.932662
LT934125.1	122531	+	27.285874	0	0	0	0	0
LT934125.1	122542	+	27.285874	0	0	0	0	0
LT934125.1	122549	+	0	0	24.301041	0	0	0
LT934125.1	122598	+	27.285874	0	0	0	0	0
LT934125.1	122600	+	27.285874	0	0	0	0	0
LT934125.1	122612	+	27.285874	0	0	0	0	0
LT934125.1	122621	+	54.571748	0	0	0	0	0
LT934125.1	122657	+	0	0	48.602083	0	0	0
LT934125.1	122662	+	27.285874	0	0	0	0	0
LT934125.1	122731	+	27.285874	0	0	0	0	0
LT934125.1	122919	+	0	0	133.655727	0	0	0
LT934125.1	122920	+	0	0	0	0	0	314.66331
LT934125.1	122922	+	54.571748	0	0	0	90.035906	125.865324
LT934125.1	122923	+	0	0	0	0	0	62.932662
LT934125.1	122927	+	27.285874	0	0	0	0	0
LT934125.1	122946	+	0	0	0	0	0	62.932662
LT934125.1	122960	+	27.285874	0	0	0	0	0
LT934125.1	122964	+	0	0	24.301041	0	0	0
LT934125.1	122973	+	0	0	0	0	0	629.326621
LT934125.1	122976	+	1582.580698	0	0	0	0	0
LT934125.1	122977	+	0	0	36.451562	0	0	0
LT934125.1	122978	+	218.286993	567.859171	328.064058	0	104.441651	0
LT934125.1	122979	+	109.143496	3975.014196	2527.308295	4352.030948	1829.529616	7300.188798
LT934125.1	122980	+	81.857622	0	60.752603	0	28.81149	62.932662
LT934125.1	122981	+	873.147971	1135.718342	996.342693	1208.897485	684.272888	1950.912524
LT934125.1	122983	+	136.429371	0	182.25781	483.558994	108.043088	188.797986
LT934125.1	122985	+	0	0	24.301041	0	0	125.865324
LT934125.1	122988	+	0	0	0	241.779497	0	0
LT934125.1	122989	+	0	0	0	0	0	62.932662
LT934125.1	123205	+	0	567.859171	0	0	0	0
LT934125.1	123273	+	0	0	0	0	0	62.932662
LT934125.1	123282	+	0	0	0	0	0	62.932662
LT934125.1	123444	+	0	0	0	241.779497	0	0
LT934125.1	123445	+	81.857622	0	0	0	0	125.865324
LT934125.1	123476	+	0	0	0	0	0	125.865324
LT934125.1	123478	+	27.285874	0	0	0	0	0
LT934125.1	123562	+	27.285874	0	0	0	0	0
LT934125.1	123619	+	27.285874	0	0	0	14.405745	62.932662
LT934125.1	123635	+	27.285874	0	0	0	0	0
LT934125.1	123637	+	54.571748	0	0	0	0	0
LT934125.1	123655	+	27.285874	0	0	0	0	0
LT934125.1	123716	+	0	0	24.301041	0	0	0
LT934125.1	123717	+	27.285874	0	0	0	0	0
LT934125.1	123731	+	27.285874	0	0	0	0	0
LT934125.1	123825	+	27.285874	0	0	0	0	0
LT934125.1	123827	+	27.285874	0	0	0	0	62.932662
LT934125.1	123870	+	27.285874	0	0	0	0	0
LT934125.1	123942	+	0	0	0	0	0	62.932662
LT934125.1	123977	+	0	0	0	0	0	62.932662
LT934125.1	124011	+	0	567.859171	0	0	0	0
LT934125.1	124014	+	27.285874	0	0	0	0	0
LT934125.1	124049	+	54.571748	0	0	0	0	0
LT934125.1	124056	+	0	0	24.301041	0	0	0
LT934125.1	124077	+	27.285874	0	0	0	0	0
LT934125.1	124091	+	27.285874	0	0	0	0	0
LT934125.1	124095	+	27.285874	0	0	0	0	0
LT934125.1	124195	+	0	0	0	0	0	62.932662
LT934125.1	124203	+	27.285874	0	0	0	0	0
LT934125.1	124219	+	0	0	0	0	0	62.932662
LT934125.1	124264	+	27.285874	0	0	0	0	0
LT934125.1	124278	+	0	0	24.301041	0	0	0
LT934125.1	124282	+	0	0	24.301041	0	0	62.932662
LT934125.1	124283	+	27.285874	0	0	0	0	0
LT934125.1	124291	+	27.285874	0	0	0	0	0
LT934125.1	124298	+	27.285874	0	0	0	0	0
LT934125.1	124301	+	0	0	0	241.779497	0	0
LT934125.1	124303	+	27.285874	0	0	0	0	0
LT934125.1	124331	+	0	0	121.505206	483.558994	0	0
LT934125.1	124332	+	163.715245	0	24.301041	0	0	0
LT934125.1	124333	+	0	0	0	0	0	188.797986
LT934125.1	124334	+	0	0	0	0	0	62.932662
LT934125.1	124335	+	27.285874	0	0	0	0	0
LT934125.1	124352	+	27.285874	0	0	0	0	0
LT934125.1	124366	+	27.285874	0	24.301041	0	0	0
LT934125.1	124369	+	0	0	0	0	0	62.932662
LT934125.1	124371	+	109.143496	0	0	0	0	62.932662
LT934125.1	124373	+	0	0	24.301041	0	0	0
LT934125.1	124381	+	0	0	0	241.779497	0	0
LT934125.1	124384	+	0	0	0	0	0	62.932662
LT934125.1	124385	+	81.857622	0	48.602083	0	14.405745	62.932662
LT934125.1	124389	+	0	567.859171	0	0	0	0
LT934125.1	124390	+	27.285874	0	0	0	0	0
LT934125.1	124404	+	245.572867	0	0	0	0	62.932662
LT934125.1	124406	+	109.143496	0	24.301041	0	0	0
LT934125.1	124407	+	0	0	24.301041	0	18.007181	188.797986
LT934125.1	124408	+	27.285874	0	72.903124	241.779497	0	0
LT934125.1	124409	+	327.430489	1135.718342	0	0	43.217235	62.932662
LT934125.1	124412	+	81.857622	0	0	0	0	62.932662
LT934125.1	124428	+	27.285874	0	0	0	0	0
LT934125.1	124454	+	27.285874	0	0	0	0	0
LT934125.1	124455	+	54.571748	0	0	0	0	125.865324
LT934125.1	124482	+	27.285874	0	0	0	0	0
LT934125.1	124486	+	0	567.859171	0	0	0	0
LT934125.1	124487	+	0	0	0	0	0	125.865324
LT934125.1	124488	+	0	0	60.752603	241.779497	0	0
LT934125.1	124489	+	136.429371	0	0	0	36.014363	0
LT934125.1	124502	+	27.285874	0	0	0	0	125.865324
LT934125.1	124521	+	0	0	0	0	0	62.932662
LT934125.1	124523	+	0	0	0	0	0	62.932662
LT934125.1	124524	+	27.285874	0	0	0	0	0
LT934125.1	124528	+	27.285874	0	0	0	0	0
LT934125.1	124536	+	27.285874	0	0	0	0	0
LT934125.1	124542	+	0	0	0	0	14.405745	0
LT934125.1	124563	+	0	0	36.451562	0	0	62.932662
LT934125.1	124565	+	0	0	24.301041	0	0	0
LT934125.1	124566	+	54.571748	0	0	0	0	0
LT934125.1	124567	+	0	567.859171	0	0	0	0
LT934125.1	124569	+	0	567.859171	0	0	0	0
LT934125.1	124575	+	0	0	36.451562	0	0	0
LT934125.1	124576	+	27.285874	0	0	0	0	0
LT934125.1	124587	+	0	567.859171	0	0	0	0
LT934125.1	124588	+	0	567.859171	0	0	0	0
LT934125.1	124594	+	27.285874	0	0	0	0	0
LT934125.1	124595	+	27.285874	0	0	0	0	0
LT934125.1	124598	+	27.285874	0	0	0	0	0
LT934125.1	124611	+	0	0	0	0	0	62.932662
LT934125.1	124613	+	27.285874	0	0	0	0	0
LT934125.1	124614	+	109.143496	0	0	0	0	0
LT934125.1	124616	+	27.285874	0	36.451562	0	0	0
LT934125.1	124617	+	27.285874	0	0	0	0	0
LT934125.1	124638	+	0	0	0	241.779497	0	0
LT934125.1	124648	+	0	0	0	241.779497	0	0
LT934125.1	124673	+	0	0	0	0	0	62.932662
LT934125.1	124678	+	27.285874	0	0	0	0	0
LT934125.1	124679	+	81.857622	0	0	0	0	0
LT934125.1	124692	+	27.285874	0	72.903124	0	0	0
LT934125.1	124707	+	27.285874	0	0	0	0	0
LT934125.1	124725	+	27.285874	0	0	0	0	0
LT934125.1	124736	+	0	0	36.451562	0	0	0
LT934125.1	124737	+	27.285874	0	60.752603	0	0	62.932662
LT934125.1	124738	+	136.429371	0	0	0	0	62.932662
LT934125.1	124740	+	27.285874	0	0	0	14.405745	0
LT934125.1	124751	+	0	0	0	0	39.615799	0
LT934125.1	124752	+	0	0	0	0	39.615799	0
LT934125.1	124753	+	0	0	0	4835.589942	0	0
LT934125.1	124754	+	54.571748	0	24.301041	241.779497	0	0
LT934125.1	124756	+	3956.451745	2271.436684	7399.667076	0	6788.707336	3146.633103
LT934125.1	124757	+	27.285874	0	194.40833	0	21.608618	0
LT934125.1	124758	+	0	0	0	0	18.007181	0
LT934125.1	124759	+	27.285874	0	0	0	0	0
LT934125.1	124761	+	0	0	24.301041	0	14.405745	0
LT934125.1	124782	+	27.285874	0	0	0	0	0
LT934125.1	124823	+	0	0	36.451562	0	0	62.932662
LT934125.1	124827	+	0	0	48.602083	0	0	0
LT934125.1	124841	+	27.285874	0	0	0	0	0
LT934125.1	124842	+	0	0	0	0	0	62.932662
LT934125.1	124868	+	0	0	24.301041	0	0	0
LT934125.1	124941	+	27.285874	0	0	0	0	0
LT934125.1	124952	+	0	0	0	0	14.405745	0
LT934125.1	124976	+	27.285874	0	0	0	0	62.932662
LT934125.1	125007	+	27.285874	0	0	0	0	0
LT934125.1	125027	+	27.285874	0	0	0	0	0
LT934125.1	125099	+	27.285874	0	0	0	0	0
LT934125.1	125106	+	0	0	24.301041	0	0	0
LT934125.1	125107	+	0	0	0	0	18.007181	0
LT934125.1	125122	+	0	0	24.301041	0	0	0
LT934125.1	125133	+	27.285874	0	0	0	0	0
LT934125.1	125141	+	27.285874	0	0	0	0	0
LT934125.1	125142	+	0	0	0	0	0	62.932662
LT934125.1	125152	+	0	0	48.602083	241.779497	0	0
LT934125.1	125153	+	191.001119	0	0	0	140.456014	0
LT934125.1	125154	+	136.429371	567.859171	0	0	97.238779	62.932662
LT934125.1	125155	+	0	0	0	0	18.007181	0
LT934125.1	125183	+	0	0	0	0	0	62.932662
LT934125.1	125194	+	0	0	24.301041	0	0	0
LT934125.1	125197	+	27.285874	567.859171	0	0	0	0
LT934125.1	125219	+	0	0	0	1450.676983	0	0
LT934125.1	125221	+	27.285874	0	48.602083	0	14.405745	0
LT934125.1	125222	+	81.857622	0	0	0	0	62.932662
LT934125.1	125223	+	3001.446151	1135.718342	1287.955189	0	651.859962	1510.383889
LT934125.1	125224	+	27.285874	0	0	241.779497	0	0
LT934125.1	125225	+	5157.030205	6246.45088	2284.297882	4110.251451	1253.299816	3650.094399
LT934125.1	125227	+	382.002237	567.859171	230.859892	483.558994	79.231598	125.865324
LT934125.1	125228	+	27.285874	0	0	0	0	62.932662
LT934125.1	125230	+	27.285874	0	0	0	0	0
LT934125.1	125254	+	27.285874	0	0	0	0	0
LT934125.1	125269	+	27.285874	0	0	0	0	0
LT934125.1	125270	+	27.285874	0	0	0	0	62.932662
LT934125.1	125280	+	0	567.859171	0	0	0	0
LT934125.1	125291	+	27.285874	567.859171	0	0	0	0
LT934125.1	125305	+	0	0	0	0	0	62.932662
LT934125.1	125312	+	27.285874	0	0	0	0	0
LT934125.1	125313	+	0	0	72.903124	241.779497	0	188.797986
LT934125.1	125314	+	218.286993	0	0	0	86.43447	377.595972
LT934125.1	125345	+	0	567.859171	0	0	0	0
LT934125.1	125357	+	0	0	48.602083	0	0	62.932662
LT934125.1	125361	+	27.285874	0	0	0	0	0
LT934125.1	125377	+	27.285874	0	0	0	0	0
LT934125.1	125413	+	54.571748	0	0	0	0	0
LT934125.1	125466	+	54.571748	0	0	0	0	0
LT934125.1	125479	+	0	0	0	0	0	62.932662
LT934125.1	125500	+	27.285874	0	0	0	0	0
LT934125.1	125506	+	54.571748	0	36.451562	0	0	0
LT934125.1	125620	+	27.285874	0	0	0	0	0
LT934125.1	125626	+	27.285874	0	0	0	0	0
LT934125.1	125640	+	0	567.859171	24.301041	0	0	0
LT934125.1	125641	+	54.571748	567.859171	0	0	0	0
LT934125.1	125707	+	0	0	0	483.558994	0	0
LT934125.1	125784	+	27.285874	0	0	0	0	0
LT934125.1	125819	+	27.285874	0	0	0	0	0
LT934125.1	125867	+	27.285874	0	0	0	0	0
LT934125.1	125868	+	54.571748	0	0	0	0	0
LT934125.1	125892	+	0	0	0	0	14.405745	0
LT934125.1	125893	+	54.571748	0	0	0	0	0
LT934125.1	125902	+	81.857622	0	0	0	0	0
LT934125.1	125903	+	0	0	0	0	18.007181	0
LT934125.1	125904	+	0	567.859171	0	0	0	0
LT934125.1	125905	+	0	0	60.752603	0	0	62.932662
LT934125.1	125907	+	0	0	0	0	0	62.932662
LT934125.1	125914	+	54.571748	0	0	0	0	0
LT934125.1	125923	+	27.285874	0	0	0	0	0
LT934125.1	125932	+	27.285874	0	0	0	0	0
LT934125.1	125936	+	54.571748	0	0	0	0	62.932662
LT934125.1	125955	+	27.285874	0	0	0	0	0
LT934125.1	125956	+	0	0	0	0	18.007181	0
LT934125.1	125957	+	218.286993	0	60.752603	0	0	0
LT934125.1	125968	+	0	0	24.301041	0	0	0
LT934125.1	125971	+	0	0	24.301041	0	0	0
LT934125.1	125995	+	0	0	24.301041	0	0	0
LT934125.1	126005	+	0	0	0	241.779497	0	0
LT934125.1	126007	+	0	0	0	241.779497	0	0
LT934125.1	126008	+	54.571748	0	0	0	0	0
LT934125.1	126014	+	27.285874	0	0	0	0	0
LT934125.1	126034	+	0	567.859171	0	0	0	0
LT934125.1	126035	+	27.285874	0	0	0	0	0
LT934125.1	126037	+	27.285874	0	72.903124	0	0	0
LT934125.1	126038	+	0	0	0	0	0	62.932662
LT934125.1	126047	+	27.285874	0	0	0	0	0
LT934125.1	126060	+	27.285874	0	0	0	0	0
LT934125.1	126081	+	27.285874	0	0	0	0	0
LT934125.1	126085	+	0	0	48.602083	0	14.405745	0
LT934125.1	126086	+	81.857622	0	0	0	0	0
LT934125.1	126095	+	0	0	36.451562	0	0	0
LT934125.1	126675	+	27.285874	0	0	0	0	0
LT934125.1	126797	+	0	0	0	241.779497	0	0
LT934125.1	126906	+	0	0	60.752603	0	0	0
LT934125.1	126918	+	0	0	48.602083	0	0	0
LT934125.1	126930	+	0	0	36.451562	0	0	0
LT934125.1	126932	+	54.571748	0	0	0	0	0
LT934125.1	126933	+	0	0	0	0	25.210054	0
LT934125.1	126934	+	0	0	36.451562	0	0	62.932662
LT934125.1	126946	+	27.285874	0	0	0	0	0
LT934125.1	126955	+	0	0	0	0	0	62.932662
LT934125.1	126964	+	27.285874	0	60.752603	0	0	0
LT934125.1	126970	+	27.285874	0	48.602083	0	0	0
LT934125.1	126982	+	54.571748	0	0	0	0	62.932662
LT934125.1	126988	+	272.858741	0	0	0	0	62.932662
LT934125.1	126989	+	0	0	0	0	32.412926	0
LT934125.1	126991	+	0	0	109.354686	0	0	0
LT934125.1	126992	+	27.285874	0	0	0	0	0
LT934125.1	127003	+	27.285874	0	0	0	0	0
LT934125.1	127007	+	27.285874	0	0	0	0	0
LT934125.1	127010	+	0	0	24.301041	0	0	0
LT934125.1	127027	+	0	0	36.451562	0	0	0
LT934125.1	127032	+	27.285874	0	0	0	0	0
LT934125.1	127045	+	0	0	24.301041	0	0	62.932662
LT934125.1	127051	+	0	0	0	0	0	125.865324
LT934125.1	127075	+	0	0	24.301041	0	0	0
LT934125.1	127142	+	27.285874	567.859171	0	0	14.405745	0
LT934125.1	127153	+	0	0	24.301041	0	0	0
LT934125.1	127175	+	0	0	0	0	93.637343	0
LT934125.1	127177	+	382.002237	0	182.25781	483.558994	0	377.595972
LT934125.1	127186	+	27.285874	0	0	0	0	0
LT934125.1	127192	+	54.571748	0	0	0	0	0
LT934125.1	127193	+	27.285874	0	0	0	0	62.932662
LT934125.1	127194	+	27.285874	0	0	0	0	0
LT934125.1	127210	+	27.285874	0	0	0	0	0
LT934125.1	127225	+	27.285874	0	0	241.779497	0	0
LT934125.1	127227	+	0	0	24.301041	0	0	0
LT934125.1	127229	+	0	567.859171	0	0	0	0
LT934125.1	127230	+	0	0	0	0	18.007181	0
LT934125.1	127231	+	27.285874	0	48.602083	0	0	0
LT934125.1	127233	+	0	0	0	0	36.014363	0
LT934125.1	127235	+	163.715245	0	72.903124	241.779497	0	0
LT934125.1	127241	+	0	0	0	0	14.405745	0
LT934125.1	127243	+	0	0	24.301041	0	0	0
LT934125.1	127245	+	27.285874	0	0	0	43.217235	0
LT934125.1	127249	+	81.857622	0	60.752603	0	0	62.932662
LT934125.1	127251	+	0	0	0	0	14.405745	0
LT934125.1	127254	+	81.857622	0	0	0	0	0
LT934125.1	127260	+	136.429371	0	0	0	0	0
LT934125.1	127265	+	27.285874	0	0	0	0	0
LT934125.1	127269	+	27.285874	567.859171	0	0	151.260323	0
LT934125.1	127270	+	982.291468	0	838.385925	241.779497	0	188.797986
LT934125.1	127272	+	27.285874	0	0	0	0	0
LT934125.1	127274	+	27.285874	0	0	0	0	62.932662
LT934125.1	127299	+	0	567.859171	0	0	0	0
LT934125.1	127300	+	27.285874	0	24.301041	0	0	0
LT934125.1	127315	+	27.285874	0	0	0	0	0
LT934125.1	127342	+	27.285874	0	0	0	0	0
LT934125.1	127360	+	27.285874	0	0	0	0	0
LT934125.1	127839	+	27.285874	0	0	0	0	0
LT934125.1	127855	+	0	0	0	0	0	62.932662
LT934125.1	127856	+	0	0	0	241.779497	0	0
LT934125.1	127883	+	0	0	0	0	0	62.932662
LT934125.1	128098	+	27.285874	0	0	0	0	0
LT934125.1	128120	+	27.285874	0	0	0	0	0
LT934125.1	128130	+	27.285874	0	0	0	0	0
LT934125.1	128132	+	27.285874	0	0	0	0	0
