chr	strand	gene	group	cluster	start	end	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC	gene_mean_dominant_TSS	gene_dominant_TSS_shift	gene_mean_shift_TSS	gene_sd_shift_TSS	gene_varcoeff_shif_TSS
LT934125.1	+	US6	PC_12_8h	1093	120555	120557	120555	958.711491	766.969193	120555	120557	3		3	8h	PC_12	8	1093	120576	121778	120576	121778	21	1093	120555	0	0	0	
LT934125.1	+	US6	PK_15_12h	1093	120554	120557	120555	1437.070939	983.981693	120555	120557	3		4	12h	PK_15	12	1093	120576	121778	120576	121778	21	1093	120555	0	0	0	
LT934125.1	+	US6	PK_15_2h	1093	120555	120555	120555	1086.169442	1086.169442	120555	120555	1		1	2h	PK_15	2	1093	120576	121778	120576	121778	21	1093	120555	0	0	0	
LT934125.1	+	US6	PK_15_4h	1093	120554	120557	120555	730.697411	487.131607	120555	120557	3		4	4h	PK_15	4	1093	120576	121778	120576	121778	21	1093	120555	0	0	0	
LT934125.1	+	US6	PK_15_6h	1093	120555	120557	120555	782.264373	677.424818	120555	120557	3		3	6h	PK_15	6	1093	120576	121778	120576	121778	21	1093	120555	0	0	0	
LT934125.1	+	US6	PK_15_8h	1093	120554	120557	120555	1578.954294	1114.039974	120555	120557	3		4	8h	PK_15	8	1093	120576	121778	120576	121778	21	1093	120555	0	0	0	
LT934125.1	+	US7	C6_12h	1116	121784	121787	121784	9133.569715	5930.526124	121784	121786	3		4	12h	C6	12	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	C6_1h	1116	121784	121786	121784	16949.152543	13867.488444	121784	121786	3		3	1h	C6	1	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	C6_2h	1116	121784	121786	121784	4956.629492	3717.472119	121784	121786	3		3	2h	C6	2	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	C6_4h	1116	121784	121795	121784	10509.721493	7356.805045	121784	121792	9		12	4h	C6	4	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	C6_6h	1116	121783	121787	121784	13885.295387	8451.918931	121784	121786	3		5	6h	C6	6	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	C6_8h	1116	121777	121787	121784	9297.820823	6037.126715	121784	121786	3		11	8h	C6	8	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	NRK_1h	1116	121784	121784	121784	10101.010101	10101.010101	121784	121784	1		1	1h	NRK	1	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	NRK_2h	1116	121786	121788	121786	12944.983819	9708.737864	121786	121788	3		3	2h	NRK	2	1116	121799	122896	121799	122896	13	1116	121784	-2	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	PC_12_1.5h	1116	121786	121786	121786	4424.778761	4424.778761	121786	121786	1		1	1.5h	PC_12	1.5	1116	121799	122896	121799	122896	13	1116	121784	-2	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	PC_12_12h	1116	121783	121787	121784	7931.361642	5426.36188	121784	121786	3		5	12h	PC_12	12	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	PC_12_1h	1116	121784	121786	121784	8908.685968	4454.342984	121784	121786	3		3	1h	PC_12	1	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	PC_12_2.5h	1116	121784	121786	121784	7401.9245	5921.5396	121784	121786	3		3	2.5h	PC_12	2.5	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	PC_12_2h	1116	121784	121787	121784	10673.782522	6004.002668	121784	121786	3		4	2h	PC_12	2	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	PC_12_4h	1116	121784	121786	121784	13049.588436	11142.340895	121784	121786	3		3	4h	PC_12	4	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	PC_12_6h	1116	121777	121786	121784	15111.1348	12046.266191	121784	121786	3		10	6h	PC_12	6	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	PC_12_8h	1116	121782	121787	121784	9267.54442	6359.452895	121784	121786	3		6	8h	PC_12	8	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	PK_15_12h	1116	121783	121787	121784	9054.919908	5805.491991	121784	121786	3		5	12h	PK_15	12	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	PK_15_1h	1116	121784	121786	121784	5847.953216	2923.976608	121784	121786	3		3	1h	PK_15	1	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	PK_15_2h	1116	121784	121786	121786	3258.508327	2172.338885	121784	121786	3		3	2h	PK_15	2	1116	121799	122896	121799	122896	13	1116	121784	-2	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	PK_15_4h	1116	121778	121787	121784	13923.845094	8971.340424	121784	121786	3		10	4h	PK_15	4	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	PK_15_6h	1116	121783	121787	121784	11443.640674	7669.416689	121784	121786	3		5	6h	PK_15	6	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US7	PK_15_8h	1116	121783	121787	121784	14807.082488	9609.691271	121784	121786	3		5	8h	PK_15	8	1116	121799	122896	121799	122896	15	1116	121784	0	0.272727272727273	0.702500173314209	2.57583396881877
LT934125.1	+	US8	C6_12h	1129	122978	122983	122979	6776.745064	3958.346446	122979	122981	3		6	12h	C6	12	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	C6_1h	1129	122979	122981	122981	10785.824345	6163.328197	122979	122981	3		3	1h	C6	1	1129	123000	124730	123000	124730	19	1129	122976	-5	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	C6_2h	1129	122979	122979	122979	1239.157373	1239.157373	122979	122979	1		1	2h	C6	2	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	C6_4h	1129	122978	122983	122979	12086.179717	6831.31897	122979	122983	5		6	4h	C6	4	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	C6_6h	1129	122978	122988	122979	8710.651141	4570.935748	122979	122983	5		11	6h	C6	6	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	C6_8h	1129	122978	122988	122979	5294.592412	2937.853107	122979	122981	3		11	8h	C6	8	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	NRK_1h	1128	122922	122922	122922	10101.010101	10101.010101	122922	122922	1		1	1h	NRK	1	1128	123000	124730	123000	124730	78	1128	122976	54	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	NRK_2h	1129	122979	122983	122979	19417.475729	12944.983819	122979	122983	5		5	2h	NRK	2	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	PC_12_1.5h	1129	122979	122981	122979	4424.778762	2212.389381	122979	122981	3		3	1.5h	PC_12	1.5	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	PC_12_12h	1129	122978	122983	122979	3228.514679	1849.740968	122979	122981	3		6	12h	PC_12	12	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	PC_12_1h	1129	122979	122981	122979	11135.857461	6681.514477	122979	122981	3		3	1h	PC_12	1	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	PC_12_2.5h	1129	122979	122980	122979	2220.57735	1480.3849	122979	122980	2		2	2.5h	PC_12	2.5	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	PC_12_2h	1129	122979	122988	122979	14009.33956	9339.559706	122979	122983	5		10	2h	PC_12	2	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	PC_12_4h	1129	122978	122988	122979	4717.928128	2710.299137	122979	122981	3		11	4h	PC_12	4	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	PC_12_6h	1129	122978	122983	122979	4583.9774	3038.217579	122979	122981	3		6	6h	PC_12	6	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	PC_12_8h	1129	122978	122988	122979	4505.944011	2588.521028	122979	122981	3		11	8h	PC_12	8	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	PK_15_12h	1129	122978	122983	122979	2997.711671	1787.185355	122979	122981	3		6	12h	PK_15	12	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	PK_15_1h	1129	122979	122981	122979	8771.929824	5847.953216	122979	122981	3		3	1h	PK_15	1	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	PK_15_2h	1129	122979	122983	122979	6517.016655	4344.67777	122979	122981	3		5	2h	PK_15	2	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	PK_15_4h	1129	122978	122981	122979	5196.070471	3369.326946	122979	122981	3		4	4h	PK_15	4	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	PK_15_6h	1129	122978	122988	122979	4927.459093	2895.184639	122979	122981	3		11	6h	PK_15	6	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US8	PK_15_8h	1129	122978	122988	122979	7157.926131	3938.613766	122979	122982	4		11	8h	PK_15	8	1129	123000	124730	123000	124730	21	1129	122976	-3	5.40909090909091	10.8612859490731	2.00796883092108
LT934125.1	+	US9	C6_12h	1159	124754	124756	124756	7650.938184	7567.015645	124756	124756	1		3	12h	C6	12	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	C6_1h	1159	124756	124756	124756	1540.832049	1540.832049	124756	124756	1		1	1h	C6	1	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	C6_2h	1159	124756	124756	124756	1239.157373	1239.157373	124756	124756	1		1	2h	C6	2	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	C6_4h	1159	124756	124758	124756	9984.235418	9458.749343	124756	124756	1		3	4h	C6	4	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	C6_6h	1159	124756	124756	124756	6209.573092	6209.573092	124756	124756	1		1	6h	C6	6	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	C6_8h	1159	124756	124756	124756	5649.717514	5649.717514	124756	124756	1		1	8h	C6	8	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	NRK_1h	1159	124764	124764	124764	10101.010101	10101.010101	124764	124764	1		1	1h	NRK	1	1159	124788	125084	124788	125084	24	1159	124756	-8	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	NRK_2h	1159	124756	124756	124756	9708.737864	9708.737864	124756	124756	1		1	2h	NRK	2	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	PC_12_1.5h	1159	124756	124756	124756	8849.557522	8849.557522	124756	124756	1		1	1.5h	PC_12	1.5	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	PC_12_12h	1159	124754	124757	124756	7071.334475	6586.715993	124756	124756	1		4	12h	PC_12	12	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	PC_12_1h	1159	124756	124756	124756	2227.171492	2227.171492	124756	124756	1		1	1h	PC_12	1	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	PC_12_2.5h	1159	124756	124757	124756	7401.9245	6661.73205	124756	124756	1		2	2.5h	PC_12	2.5	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	PC_12_2h	1159	124756	124757	124756	2668.445631	2001.334223	124756	124757	2		2	2h	PC_12	2	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	PC_12_4h	1159	124754	124758	124756	2609.917688	2308.773339	124756	124756	1		5	4h	PC_12	4	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	PC_12_6h	1159	124754	124757	124756	4130.909866	3864.399552	124756	124756	1		4	6h	PC_12	6	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	PC_12_8h	1159	124754	124756	124756	6806.851591	6710.980442	124756	124756	1		3	8h	PC_12	8	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	PK_15_12h	1159	124736	124756	124756	11645.308925	11443.935927	124756	124756	1		21	12h	PK_15	12	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	PK_15_2h	1159	124756	124764	124756	6517.016656	4706.734251	124756	124761	6		9	2h	PK_15	2	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	PK_15_4h	1159	124754	124756	124756	4465.373062	4343.59016	124756	124756	1		3	4h	PK_15	4	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	PK_15_6h	1159	124736	124756	124756	6467.794094	6161.340011	124756	124756	1		21	6h	PK_15	6	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	+	US9	PK_15_8h	1159	124736	124756	124756	9513.19962	9328.988285	124756	124756	1		21	8h	PK_15	8	1159	124788	125084	124788	125084	32	1159	124756	0	0.380952380952381	1.74574312188794	4.58257569495584
LT934125.1	-	AZURE	C6_6h	2350	118930	118930	118930	86.244071	86.244071	118930	118930	1		1	6h	C6	6	2350	117251	118739	118739	117251	-191	2350	118834	-96	95.5	0.707106781186548	0.00740425948886437
LT934125.1	-	AZURE	NRK_2h	2349	118739	118739	118739	3236.245955	3236.245955	118739	118739	1	AZURE	1	2h	NRK	2	2349	117251	118739	118739	117251	0	2349	118834	95	95.5	0.707106781186548	0.00740425948886437
LT934125.1	-	CTO-L	C6_12h	1885	65746	65753	65752	2909.314703	1566.554071	65749	65752	4	UL21	8	12h	C6	12	1885	63164	65752	65752	63164	0	1885	65768	16	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-L	C6_1h	1885	65744	65752	65752	6163.328197	3081.664099	65744	65752	9	UL21	9	1h	C6	1	1885	63164	65752	65752	63164	0	1885	65768	16	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-L	C6_4h	1885	65749	65752	65752	4729.374672	3152.916448	65749	65752	4	UL21	4	4h	C6	4	1885	63164	65752	65752	63164	0	1885	65768	16	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-L	C6_6h	1885	65746	65752	65752	3708.49504	2069.857697	65746	65752	7	UL21	7	6h	C6	6	1885	63164	65752	65752	63164	0	1885	65768	16	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-L	C6_8h	1885	65747	65756	65752	2421.307505	1388.216303	65749	65752	4	UL21	10	8h	C6	8	1885	63164	65752	65752	63164	0	1885	65768	16	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-L	PC_12_1.5h	1885	65752	65752	65752	2212.389381	2212.389381	65752	65752	1	UL21	1	1.5h	PC_12	1.5	1885	63164	65752	65752	63164	0	1885	65768	16	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-L	PC_12_12h	1885	65746	65753	65752	1897.520255	730.34053	65749	65752	4	UL21	8	12h	PC_12	12	1885	63164	65752	65752	63164	0	1885	65768	16	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-L	PC_12_1h	1885	65752	65752	65752	4454.342984	4454.342984	65752	65752	1	UL21	1	1h	PC_12	1	1885	63164	65752	65752	63164	0	1885	65768	16	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-L	PC_12_2.5h	1885	65752	65752	65752	2220.57735	2220.57735	65752	65752	1	UL21	1	2.5h	PC_12	2.5	1885	63164	65752	65752	63164	0	1885	65768	16	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-L	PC_12_2h	1885	65747	65752	65752	4669.779853	2668.44563	65747	65752	6	UL21	6	2h	PC_12	2	1885	63164	65752	65752	63164	0	1885	65768	16	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-L	PC_12_6h	1887	65876	65876	65876	26.651031	26.651031	65876	65876	1		1	6h	PC_12	6	1887	63164	65752	65752	63164	-124	1887	65768	-108	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-L	PC_12_8h	1885	65747	65753	65752	2236.993481	894.797392	65750	65752	3	UL21	7	8h	PC_12	8	1885	63164	65752	65752	63164	0	1885	65768	16	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-L	PK_15_12h	1885	65746	65752	65752	1313.501144	498.855835	65749	65752	4	UL21	7	12h	PK_15	12	1885	63164	65752	65752	63164	0	1885	65768	16	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-L	PK_15_2h	1885	65744	65752	65752	1810.282404	1086.169442	65744	65752	9	UL21	9	2h	PK_15	2	1885	63164	65752	65752	63164	0	1885	65768	16	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-L	PK_15_6h	1887	65883	65883	65883	16.129162	16.129162	65883	65883	1		1	6h	PK_15	6	1887	63164	65752	65752	63164	-131	1887	65768	-115	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-L	PK_15_8h	1885	65746	65753	65752	1618.42815	644.73967	65749	65752	4	UL21	8	8h	PK_15	8	1885	63164	65752	65752	63164	0	1885	65768	16	27.9375	32.6444865176342	1.16848273888624
LT934125.1	-	CTO-M	C6_12h	1857	64123	64127	64127	293.728888	125.883809	64123	64127	5	UL21	5	12h	C6	12	1857	63164	64127	64127	63164	0	1857	64144	17	26.7777777777778	20.9867683182629	0.783738235951727
LT934125.1	-	CTO-M	C6_4h	1857	64127	64127	64127	525.486075	525.486075	64127	64127	1	UL21	1	4h	C6	4	1857	63164	64127	64127	63164	0	1857	64144	17	26.7777777777778	20.9867683182629	0.783738235951727
LT934125.1	-	CTO-M	C6_6h	1857	64124	64127	64127	258.732212	172.488141	64124	64127	4	UL21	4	6h	C6	6	1857	63164	64127	64127	63164	0	1857	64144	17	26.7777777777778	20.9867683182629	0.783738235951727
LT934125.1	-	CTO-M	C6_8h	1857	64123	64127	64127	387.4092	161.4205	64123	64127	5	UL21	5	8h	C6	8	1857	63164	64127	64127	63164	0	1857	64144	17	26.7777777777778	20.9867683182629	0.783738235951727
LT934125.1	-	CTO-M	PC_12_12h	1857	64123	64129	64127	655.258793	238.896435	64123	64128	6	UL21	7	12h	PC_12	12	1857	63164	64127	64127	63164	0	1857	64144	17	26.7777777777778	20.9867683182629	0.783738235951727
LT934125.1	-	CTO-M	PC_12_4h	1859	64221	64221	64221	100.38145	100.38145	64221	64221	1	UL21	1	4h	PC_12	4	1859	63164	64127	64127	63164	-94	1859	64144	-77	26.7777777777778	20.9867683182629	0.783738235951727
LT934125.1	-	CTO-M	PC_12_6h	1858	64189	64189	64189	26.651031	26.651031	64189	64189	1	UL21	1	6h	PC_12	6	1858	63164	64127	64127	63164	-62	1858	64144	-45	26.7777777777778	20.9867683182629	0.783738235951727
LT934125.1	-	CTO-M	PK_15_12h	1857	64123	64128	64127	551.487414	226.544622	64123	64127	5	UL21	6	12h	PK_15	12	1857	63164	64127	64127	63164	0	1857	64144	17	26.7777777777778	20.9867683182629	0.783738235951727
LT934125.1	-	CTO-M	PK_15_8h	1857	64123	64128	64127	337.72078	135.965509	64123	64128	6	UL21	6	8h	PK_15	8	1857	63164	64127	64127	63164	0	1857	64144	17	26.7777777777778	20.9867683182629	0.783738235951727
LT934125.1	-	CTO-S	C6_12h	1846	63417	63427	63420	62480.330655	56997.391408	63420	63420	1	UL21	11	12h	C6	12	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	C6_1h	1846	63410	63420	63420	13867.488443	10785.824345	63410	63420	11	UL21	11	1h	C6	1	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	C6_2h	1846	63415	63420	63420	53283.767039	43370.508055	63416	63420	5	UL21	6	2h	C6	2	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	C6_4h	1846	63417	63420	63420	85654.230164	76195.48082	63419	63420	2	UL21	4	4h	C6	4	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	C6_6h	1846	63417	63423	63420	150754.635619	136179.387667	63420	63420	1	UL21	7	6h	C6	6	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	C6_8h	1846	63417	63438	63420	177594.834542	161323.648103	63420	63420	1	UL21	22	8h	C6	8	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	NRK_1h	1846	63420	63420	63420	20202.020202	20202.020202	63420	63420	1	CTO-S	1	1h	NRK	1	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	NRK_2h	1846	63420	63420	63420	12944.983819	12944.983819	63420	63420	1	UL21	1	2h	NRK	2	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	PC_12_1.5h	1846	63420	63424	63420	22123.893806	19911.504425	63420	63424	5	UL21	5	1.5h	PC_12	1.5	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	PC_12_12h	1846	63417	63430	63420	313684.670358	284532.479677	63420	63420	1	UL21	14	12h	PC_12	12	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	PC_12_1h	1846	63417	63420	63420	22271.714922	17817.371938	63417	63420	4	UL21	4	1h	PC_12	1	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	PC_12_2.5h	1846	63417	63427	63420	70318.282753	62176.165803	63419	63420	2	UL21	11	2.5h	PC_12	2.5	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	PC_12_2h	1846	63417	63420	63420	29352.901934	25350.233489	63419	63420	2	UL21	4	2h	PC_12	2	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	PC_12_4h	1846	63420	63430	63420	147861.875126	147460.349327	63420	63420	1	UL21	11	4h	PC_12	4	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	PC_12_6h	1846	63420	63427	63420	176163.317521	175283.833484	63420	63420	1	UL21	8	6h	PC_12	6	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	PC_12_8h	1846	63417	63438	63420	219481.017512	198101.751246	63420	63420	1	UL21	22	8h	PC_12	8	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	PK_15_12h	1846	63417	63438	63420	347922.196798	314059.496568	63420	63420	1	UL21	22	12h	PK_15	12	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	PK_15_2h	1846	63417	63420	63420	167270.094136	149891.383056	63419	63420	2	UL21	4	2h	PK_15	2	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	PK_15_4h	1846	63417	63424	63420	152472.192903	133920.597548	63418	63420	3	UL21	8	4h	PK_15	4	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	PK_15_6h	1846	63417	63430	63420	268679.586124	241260.010161	63420	63420	1	UL21	14	6h	PK_15	6	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	CTO-S	PK_15_8h	1846	63417	63433	63420	235856.297615	212786.020991	63420	63420	1	UL21	17	8h	PK_15	8	1846	63164	63420	63420	63164	0	1846	63420	0	0	0	
LT934125.1	-	Ep0	C6_12h	2191	97358	97367	97361	2902.321159	2503.689095	97360	97361	2		10	12h	C6	12	2191	96114	97346	97346	96114	-15	2191	97386	25	42.7857142857143	45.2109220490743	1.05668265223212
LT934125.1	-	Ep0	C6_2h	2191	97361	97361	97361	16109.045849	16109.045849	97361	97361	1		1	2h	C6	2	2191	96114	97346	97346	96114	-15	2191	97386	25	42.7857142857143	45.2109220490743	1.05668265223212
LT934125.1	-	Ep0	C6_6h	2193	97535	97535	97535	86.244071	86.244071	97535	97535	1		1	6h	C6	6	2193	96114	97346	97346	96114	-189	2193	97386	-149	42.7857142857143	45.2109220490743	1.05668265223212
LT934125.1	-	Ep0	C6_8h	2193	97536	97542	97536	96.8523	32.2841	97536	97542	7		7	8h	C6	8	2193	96114	97346	97346	96114	-190	2193	97386	-150	42.7857142857143	45.2109220490743	1.05668265223212
LT934125.1	-	Ep0	PC_12_12h	2191	97358	97366	97361	996.539416	778.119817	97358	97361	4		9	12h	PC_12	12	2191	96114	97346	97346	96114	-15	2191	97386	25	42.7857142857143	45.2109220490743	1.05668265223212
LT934125.1	-	Ep0	PC_12_2h	2191	97355	97368	97361	17344.896599	13342.228152	97358	97361	4		14	2h	PC_12	2	2191	96114	97346	97346	96114	-15	2191	97386	25	42.7857142857143	45.2109220490743	1.05668265223212
