chr	strand	gene	group	cluster	start	end	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC	gene_mean_dominant_TSS	gene_dominant_TSS_shift	gene_mean_shift_TSS	gene_sd_shift_TSS	gene_varcoeff_shif_TSS
LT934125.1	-	UL26.5	C6_12h	1577	56188	56193	56188	24338.999701	17162.814811	56188	56190	3	UL26	6	12h	C6	12	1577	55343	56179	56179	55343	-9	1577	56189	1	1	0	0
LT934125.1	-	UL26.5	C6_4h	1577	56188	56192	56188	36910.846109	21010.789324	56188	56192	5	UL26	5	4h	C6	4	1577	55343	56179	56179	55343	-9	1577	56189	1	1	0	0
LT934125.1	-	UL26.5	PC_12_12h	1577	56188	56194	56188	24762.761084	13863.744061	56188	56193	6	UL26	7	12h	PC_12	12	1577	55343	56179	56179	55343	-9	1577	56189	1	1	0	0
LT934125.1	-	UL26.5	PC_12_4h	1577	56188	56195	56188	37959.381044	15473.887814	56188	56193	6	UL26	8	4h	PC_12	4	1577	55343	56179	56179	55343	-9	1577	56189	1	1	0	0
LT934125.1	-	UL26.5	PK_15_12h	1577	56189	56193	56190	28210.050167	11301.306961	56190	56192	3	UL26	5	12h	PK_15	12	1577	55343	56179	56179	55343	-11	1577	56189	-1	1	0	0
LT934125.1	-	UL26.5	PK_15_4h	1577	56188	56194	56190	29515.418502	12586.53241	56188	56192	5	UL26	7	4h	PK_15	4	1577	55343	56179	56179	55343	-11	1577	56189	-1	1	0	0
LT934125.1	-	UL27	C6_12h	1292	19470	19480	19471	18663.537887	11405.495375	19471	19473	3	UL28	11	12h	C6	12	1292	16625	19375	19375	16625	-96	1292	19471	0	0	0	
LT934125.1	-	UL27	C6_4h	1292	19470	19473	19471	18171.49347	10789.324248	19471	19473	3	UL28	4	4h	C6	4	1292	16625	19375	19375	16625	-96	1292	19471	0	0	0	
LT934125.1	-	UL28	C6_12h	1304	21473	21477	21473	54.571748	27.285874	21473	21477	5		5	12h	C6	12	1304	19246	21402	21402	19246	-71	1304	21473	0	0.4	0.894427190999916	2.23606797749979
LT934125.1	-	UL28	PC_12_12h	1304	21473	21473	21473	121.505206	121.505206	21473	21473	1		1	12h	PC_12	12	1304	19246	21402	21402	19246	-71	1304	21473	0	0.4	0.894427190999916	2.23606797749979
LT934125.1	-	UL28	PC_12_4h	1304	21475	21475	21475	241.779497	241.779497	21475	21475	1		1	4h	PC_12	4	1304	19246	21402	21402	19246	-73	1304	21473	-2	0.4	0.894427190999916	2.23606797749979
LT934125.1	-	UL28	PK_15_12h	1304	21471	21473	21473	111.644524	93.637343	21471	21473	3		3	12h	PK_15	12	1304	19246	21402	21402	19246	-71	1304	21473	0	0.4	0.894427190999916	2.23606797749979
LT934125.1	-	UL28	PK_15_4h	1304	21473	21477	21473	251.730648	188.797986	21473	21477	5		5	4h	PK_15	4	1304	19246	21402	21402	19246	-71	1304	21473	0	0.4	0.894427190999916	2.23606797749979
LT934125.1	-	UL29	C6_4h	1350	25313	25313	25313	6246.45088	6246.45088	25313	25313	1		1	4h	C6	4	1350	21554	25087	25087	21554	-226	1350	25313	0	0		
LT934125.1	-	UL3	C6_12h	1820	93466	93480	93466	982.291467	600.28923	93466	93477	12		15	12h	C6	12	1820	92749	93465	93465	92749	-1	1820	93468	2	2	1.22474487139159	0.612372435695795
LT934125.1	-	UL3	PC_12_12h	1820	93467	93473	93467	315.913537	267.311454	93467	93473	7		7	12h	PC_12	12	1820	92749	93465	93465	92749	-2	1820	93468	1	2	1.22474487139159	0.612372435695795
LT934125.1	-	UL3	PC_12_4h	1820	93467	93480	93467	725.338491	241.779497	93467	93480	14		14	4h	PC_12	4	1820	92749	93465	93465	92749	-2	1820	93468	1	2	1.22474487139159	0.612372435695795
LT934125.1	-	UL3	PK_15_12h	1820	93466	93479	93466	338.535008	165.666068	93466	93472	7		14	12h	PK_15	12	1820	92749	93465	93465	92749	-1	1820	93468	2	2	1.22474487139159	0.612372435695795
LT934125.1	-	UL3	PK_15_4h	1820	93466	93483	93472	1510.383889	881.057269	93466	93479	14		18	4h	PK_15	4	1820	92749	93465	93465	92749	-7	1820	93468	-4	2	1.22474487139159	0.612372435695795
LT934125.1	-	UL3.5	C6_12h	1812	92772	92774	92774	163.715244	81.857622	92772	92774	3	UL3	3	12h	C6	12	1812	92099	92752	92752	92099	-22	1812	92774	0	0.333333333333333	0.577350269189626	1.73205080756888
LT934125.1	-	UL3.5	PK_15_12h	1812	92774	92777	92774	75.630161	61.224416	92774	92777	4	UL3	4	12h	PK_15	12	1812	92099	92752	92752	92099	-22	1812	92774	0	0.333333333333333	0.577350269189626	1.73205080756888
LT934125.1	-	UL3.5	PK_15_4h	1812	92773	92774	92773	125.865324	62.932662	92773	92774	2	UL3	2	4h	PK_15	4	1812	92099	92752	92752	92099	-21	1812	92774	1	0.333333333333333	0.577350269189626	1.73205080756888
LT934125.1	-	UL31	C6_4h	1391	29407	29415	29407	10221.465077	3975.014196	29407	29415	9	UL32	9	4h	C6	4	1391	28501	29316	29316	28501	-91	1391	29407	0	0		
LT934125.1	-	UL32	C6_4h	1404	30756	30756	30756	567.859171	567.859171	30756	30756	1		1	4h	C6	4	1404	29309	30721	30721	29309	-35	1404	30837	81	53.6666666666667	23.6713610367747	0.441081261554807
LT934125.1	-	UL32	PC_12_4h	1406	30877	30877	30877	725.338491	725.338491	30877	30877	1		1	4h	PC_12	4	1406	29309	30721	30721	29309	-156	1406	30837	-40	53.6666666666667	23.6713610367747	0.441081261554807
LT934125.1	-	UL32	PK_15_12h	1406	30877	30881	30877	320.527827	280.912028	30877	30878	2		5	12h	PK_15	12	1406	29309	30721	30721	29309	-156	1406	30837	-40	53.6666666666667	23.6713610367747	0.441081261554807
LT934125.1	-	UL36	C6_12h	1484	41992	41999	41995	4420.311605	3656.30713	41995	41995	1		8	12h	C6	12	1484	32705	41983	41983	32705	-12	1484	41996	1	1.16666666666667	0.408248290463863	0.349927106111883
LT934125.1	-	UL36	C6_4h	1484	41995	41995	41995	2839.295855	2839.295855	41995	41995	1		1	4h	C6	4	1484	32705	41983	41983	32705	-12	1484	41996	1	1.16666666666667	0.408248290463863	0.349927106111883
LT934125.1	-	UL36	PC_12_12h	1484	41997	41998	41998	10485.89932	9805.470164	41998	41998	1		2	12h	PC_12	12	1484	32705	41983	41983	32705	-15	1484	41996	-2	1.16666666666667	0.408248290463863	0.349927106111883
LT934125.1	-	UL36	PC_12_4h	1484	41992	42001	41995	4835.589941	3384.912959	41992	41995	4		10	4h	PC_12	4	1484	32705	41983	41983	32705	-12	1484	41996	1	1.16666666666667	0.408248290463863	0.349927106111883
LT934125.1	-	UL36	PK_15_12h	1484	41995	41999	41995	12291.701932	11463.371593	41995	41995	1		5	12h	PK_15	12	1484	32705	41983	41983	32705	-12	1484	41996	1	1.16666666666667	0.408248290463863	0.349927106111883
LT934125.1	-	UL36	PK_15_4h	1484	41995	41999	41995	2139.71051	1321.585903	41995	41997	3		5	4h	PK_15	4	1484	32705	41983	41983	32705	-12	1484	41996	1	1.16666666666667	0.408248290463863	0.349927106111883
LT934125.1	-	UL37	C6_4h	1502	44889	44889	44889	1135.718342	1135.718342	44889	44889	1		1	4h	C6	4	1502	42021	44780	44780	42021	-109	1502	44890	1	1.2	0.447213595499958	0.372677996249965
LT934125.1	-	UL37	PC_12_12h	1502	44889	44893	44889	3523.650988	2077.739031	44889	44893	5		5	12h	PC_12	12	1502	42021	44780	44780	42021	-109	1502	44890	1	1.2	0.447213595499958	0.372677996249965
LT934125.1	-	UL37	PC_12_4h	1502	44889	44893	44889	2176.015474	1450.676983	44889	44893	5		5	4h	PC_12	4	1502	42021	44780	44780	42021	-109	1502	44890	1	1.2	0.447213595499958	0.372677996249965
LT934125.1	-	UL37	PK_15_12h	1502	44889	44895	44889	4058.818656	2697.475753	44889	44894	6		7	12h	PK_15	12	1502	42021	44780	44780	42021	-109	1502	44890	1	1.2	0.447213595499958	0.372677996249965
LT934125.1	-	UL37	PK_15_4h	1502	44889	44893	44892	2580.239144	1573.316551	44892	44893	2		5	4h	PK_15	4	1502	42021	44780	44780	42021	-112	1502	44890	-2	1.2	0.447213595499958	0.372677996249965
LT934125.1	-	UL41	C6_12h	1540	51147	51149	51147	736.718601	709.432727	51147	51147	1		3	12h	C6	12	1540	50044	51141	51141	50044	-6	1540	51147	0	0	0	
LT934125.1	-	UL41	C6_4h	1540	51144	51147	51147	6814.310051	6246.45088	51147	51147	1		4	4h	C6	4	1540	50044	51141	51141	50044	-6	1540	51147	0	0	0	
LT934125.1	-	UL41	PC_12_12h	1540	51147	51147	51147	1154.299462	1154.299462	51147	51147	1		1	12h	PC_12	12	1540	50044	51141	51141	50044	-6	1540	51147	0	0	0	
LT934125.1	-	UL41	PC_12_4h	1540	51147	51147	51147	3384.912959	3384.912959	51147	51147	1		1	4h	PC_12	4	1540	50044	51141	51141	50044	-6	1540	51147	0	0	0	
LT934125.1	-	UL41	PK_15_12h	1540	51146	51148	51147	1545.016152	1224.488326	51147	51148	2		3	12h	PK_15	12	1540	50044	51141	51141	50044	-6	1540	51147	0	0	0	
LT934125.1	-	UL41	PK_15_4h	1540	51141	51150	51147	2643.171805	1573.316551	51146	51150	5		10	4h	PK_15	4	1540	50044	51141	51141	50044	-6	1540	51147	0	0	0	
LT934125.1	-	UL50	C6_12h	1213	9494	9498	9494	873.147971	709.432727	9494	9497	4		5	12h	C6	12	1213	8593	9399	9399	8593	-95	1213	9494	0	0	0	
LT934125.1	-	UL50	C6_4h	1213	9494	9498	9494	4542.873367	3975.014196	9494	9498	5		5	4h	C6	4	1213	8593	9399	9399	8593	-95	1213	9494	0	0	0	
LT934125.1	-	UL50	PC_12_12h	1213	9494	9500	9494	2162.792676	1688.92237	9494	9500	7		7	12h	PC_12	12	1213	8593	9399	9399	8593	-95	1213	9494	0	0	0	
LT934125.1	-	UL50	PC_12_4h	1213	9494	9499	9494	4352.030947	3143.133462	9494	9499	6		6	4h	PC_12	4	1213	8593	9399	9399	8593	-95	1213	9494	0	0	0	
LT934125.1	-	UL50	PK_15_12h	1213	9494	9498	9494	749.098741	558.222619	9494	9498	5		5	12h	PK_15	12	1213	8593	9399	9399	8593	-95	1213	9494	0	0	0	
LT934125.1	-	UL50	PK_15_4h	1213	9494	9501	9494	7929.515418	5726.872247	9494	9495	2		8	4h	PK_15	4	1213	8593	9399	9399	8593	-95	1213	9494	0	0	0	
LT934125.1	-	UL52	C6_12h	1200	7758	7758	7758	54.571748	54.571748	7758	7758	1		1	12h	C6	12	1200	4854	7742	7742	4854	-16	1200	7759	1	1.2	0.447213595499958	0.372677996249965
LT934125.1	-	UL52	C6_4h	1200	7758	7758	7758	567.859171	567.859171	7758	7758	1		1	4h	C6	4	1200	4854	7742	7742	4854	-16	1200	7759	1	1.2	0.447213595499958	0.372677996249965
LT934125.1	-	UL52	PC_12_12h	1200	7758	7758	7758	24.301041	24.301041	7758	7758	1		1	12h	PC_12	12	1200	4854	7742	7742	4854	-16	1200	7759	1	1.2	0.447213595499958	0.372677996249965
LT934125.1	-	UL52	PK_15_12h	1200	7761	7761	7761	18.007181	18.007181	7761	7761	1		1	12h	PK_15	12	1200	4854	7742	7742	4854	-19	1200	7759	-2	1.2	0.447213595499958	0.372677996249965
LT934125.1	-	UL52	PK_15_4h	1200	7758	7758	7758	188.797986	188.797986	7758	7758	1		1	4h	PK_15	4	1200	4854	7742	7742	4854	-16	1200	7759	1	1.2	0.447213595499958	0.372677996249965
LT934125.1	-	UL53	C6_12h	1187	4924	4928	4925	927.71972	709.432727	4925	4926	2	UL52	5	12h	C6	12	1187	3961	4899	4899	3961	-26	1187	4926	1	1.16666666666667	0.408248290463863	0.349927106111883
LT934125.1	-	UL53	C6_4h	1187	4926	4928	4928	2271.436684	1135.718342	4926	4928	3	UL52	3	4h	C6	4	1187	3961	4899	4899	3961	-29	1187	4926	-2	1.16666666666667	0.408248290463863	0.349927106111883
LT934125.1	-	UL53	PC_12_12h	1187	4924	4928	4925	376.66614	206.558851	4925	4928	4	UL52	5	12h	PC_12	12	1187	3961	4899	4899	3961	-26	1187	4926	1	1.16666666666667	0.408248290463863	0.349927106111883
LT934125.1	-	UL53	PC_12_4h	1187	4925	4926	4925	1692.456479	967.117988	4925	4926	2	UL52	2	4h	PC_12	4	1187	3961	4899	4899	3961	-26	1187	4926	1	1.16666666666667	0.408248290463863	0.349927106111883
LT934125.1	-	UL53	PK_15_12h	1187	4924	4926	4925	360.143625	190.876121	4925	4926	2	UL52	3	12h	PK_15	12	1187	3961	4899	4899	3961	-26	1187	4926	1	1.16666666666667	0.408248290463863	0.349927106111883
LT934125.1	-	UL53	PK_15_4h	1187	4924	4926	4925	1447.451227	943.989931	4925	4926	2	UL52	3	4h	PK_15	4	1187	3961	4899	4899	3961	-26	1187	4926	1	1.16666666666667	0.408248290463863	0.349927106111883
LT934125.1	-	UL54	C6_12h	1176	3910	3910	3910	136.429371	136.429371	3910	3910	1		1	12h	C6	12	1176	2797	3882	3882	2797	-28	1176	3911	1	1.2	0.447213595499958	0.372677996249965
LT934125.1	-	UL54	PC_12_12h	1176	3913	3913	3913	194.40833	194.40833	3913	3913	1		1	12h	PC_12	12	1176	2797	3882	3882	2797	-31	1176	3911	-2	1.2	0.447213595499958	0.372677996249965
LT934125.1	-	UL54	PC_12_4h	1176	3910	3910	3910	241.779497	241.779497	3910	3910	1		1	4h	PC_12	4	1176	2797	3882	3882	2797	-28	1176	3911	1	1.2	0.447213595499958	0.372677996249965
LT934125.1	-	UL54	PK_15_12h	1176	3910	3910	3910	147.658886	147.658886	3910	3910	1		1	12h	PK_15	12	1176	2797	3882	3882	2797	-28	1176	3911	1	1.2	0.447213595499958	0.372677996249965
LT934125.1	-	UL54	PK_15_4h	1176	3910	3910	3910	943.989931	943.989931	3910	3910	1		1	4h	PK_15	4	1176	2797	3882	3882	2797	-28	1176	3911	1	1.2	0.447213595499958	0.372677996249965
LT934125.1	-	UL6	C6_12h	1781	89077	89081	89079	354.716363	272.858741	89077	89079	3		5	12h	C6	12	1781	86993	88924	88924	86993	-155	1781	89091	12	20.3333333333333	20.4124145231932	1.00388923884556
LT934125.1	-	UL6	C6_4h	1782	89153	89153	89153	567.859171	567.859171	89153	89153	1		1	4h	C6	4	1782	86993	88924	88924	86993	-229	1782	89091	-62	20.3333333333333	20.4124145231932	1.00388923884556
LT934125.1	-	UL6	PC_12_12h	1781	89078	89081	89079	911.289048	656.128115	89078	89079	2		4	12h	PC_12	12	1781	86993	88924	88924	86993	-155	1781	89091	12	20.3333333333333	20.4124145231932	1.00388923884556
LT934125.1	-	UL6	PC_12_4h	1781	89079	89083	89079	483.558994	241.779497	89079	89083	5		5	4h	PC_12	4	1781	86993	88924	88924	86993	-155	1781	89091	12	20.3333333333333	20.4124145231932	1.00388923884556
LT934125.1	-	UL6	PK_15_12h	1781	89077	89082	89079	864.344701	471.788149	89078	89081	4		6	12h	PK_15	12	1781	86993	88924	88924	86993	-155	1781	89091	12	20.3333333333333	20.4124145231932	1.00388923884556
LT934125.1	-	UL6	PK_15_4h	1781	89079	89081	89079	881.057269	692.259283	89079	89081	3		3	4h	PK_15	4	1781	86993	88924	88924	86993	-155	1781	89091	12	20.3333333333333	20.4124145231932	1.00388923884556
LT934125.1	-	UL7	C6_12h	1769	87161	87163	87163	109.143496	54.571748	87161	87163	3	UL6	3	12h	C6	12	1769	86302	87102	87102	86302	-61	1769	87161	-2	1.66666666666667	1.96638416050035	1.17983049630021
LT934125.1	-	UL7	C6_4h	1769	87160	87161	87161	1703.577513	1135.718342	87160	87161	2	UL6	2	4h	C6	4	1769	86302	87102	87102	86302	-59	1769	87161	0	1.66666666666667	1.96638416050035	1.17983049630021
LT934125.1	-	UL7	PC_12_12h	1769	87157	87161	87161	388.81666	267.311454	87157	87161	5	UL6	5	12h	PC_12	12	1769	86302	87102	87102	86302	-59	1769	87161	0	1.66666666666667	1.96638416050035	1.17983049630021
LT934125.1	-	UL7	PC_12_4h	1769	87157	87157	87157	241.779497	241.779497	87157	87157	1	UL6	1	4h	PC_12	4	1769	86302	87102	87102	86302	-55	1769	87161	4	1.66666666666667	1.96638416050035	1.17983049630021
LT934125.1	-	UL7	PK_15_12h	1769	87157	87165	87165	518.60682	302.520645	87157	87165	9	UL6	9	12h	PK_15	12	1769	86302	87102	87102	86302	-63	1769	87161	-4	1.66666666666667	1.96638416050035	1.17983049630021
LT934125.1	-	UL7	PK_15_4h	1769	87157	87162	87161	1258.653241	755.191945	87161	87162	2	UL6	6	4h	PK_15	4	1769	86302	87102	87102	86302	-59	1769	87161	0	1.66666666666667	1.96638416050035	1.17983049630021
LT934125.1	-	US1_2	C6_12h	2089	127992	127992	127992	81.857622	81.857622	127992	127992	1		1	12h	C6	12	2089	126886	127977	127977	126886	-15	2089	127998	6	8.75	6.18465843842649	0.706818107248742
LT934125.1	-	US1_2	C6_4h	2089	127993	127993	127993	567.859171	567.859171	127993	127993	1		1	4h	C6	4	2089	126886	127977	127977	126886	-16	2089	127998	5	8.75	6.18465843842649	0.706818107248742
LT934125.1	-	US1_2	PK_15_12h	2089	128016	128016	128016	14.405745	14.405745	128016	128016	1		1	12h	PK_15	12	2089	126886	127977	127977	126886	-39	2089	127998	-18	8.75	6.18465843842649	0.706818107248742
LT934125.1	-	US1_2	PK_15_4h	2089	127992	127992	127992	125.865324	125.865324	127992	127992	1		1	4h	PK_15	4	2089	126886	127977	127977	126886	-15	2089	127998	6	8.75	6.18465843842649	0.706818107248742
