chr	pos	strand	C6_12h	C6_1h	C6_2h	C6_4h	C6_6h	C6_8h	NRK_12h	NRK_1h	NRK_2h	NRK_4h	NRK_6h	NRK_8h	PC_12_0.5h	PC_12_1.5h	PC_12_12h	PC_12_1h	PC_12_2.5h	PC_12_2h	PC_12_4h	PC_12_6h	PC_12_8h	PK_15_12h	PK_15_1h	PK_15_2h	PK_15_4h	PK_15_6h	PK_15_8h
LT934125.1	120485	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	120488	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	120564	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.437908	0	0	0	0	0	0	0	0	0
LT934125.1	122409	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	122462	+	0	0	0	283.607487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	122898	+	0	0	0	0	0	0	0	0	816.993464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	122901	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430.663221	0	0	0	0	0	0	0	41.5835	0	0
LT934125.1	122902	+	0	0	0	0	0	24.403041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.858188	0	0	0	0	0	0
LT934125.1	122903	+	14.609382	0	0	0	54.540496	0	12.804207	0	0	0	0	51.558794	0	0	0	0	0	0	0	0	34.287282	16.982175	0	0	0	30.185794	0
LT934125.1	122904	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.806839	0	0	0	20.123862	0
LT934125.1	122905	+	0	0	0	0	0	24.403041	12.804207	0	0	0	38.645849	34.372529	0	0	0	0	0	0	0	0	45.716376	12.350673	0	0	0	0	14.966662
LT934125.1	122906	+	12.174485	0	0	0	0	24.403041	21.340344	0	0	151.538112	0	51.558794	0	0	13.527004	0	0	0	0	64.059037	0	27.789013	0	84.338366	41.5835	30.185794	24.944436
LT934125.1	122907	+	21.914072	0	0	0	0	24.403041	21.340344	0	0	0	77.291699	68.745059	0	0	27.054008	0	0	0	51.474752	38.435422	34.287282	44.771188	0	0	41.5835	35.216759	27.43888
LT934125.1	122908	+	53.567733	0	0	0	218.161985	48.806081	72.557171	0	0	303.076224	77.291699	34.372529	0	0	62.224218	0	0	261.437908	154.424255	89.682652	34.287282	84.910874	0	0	62.37525	70.433518	122.227738
LT934125.1	122909	+	362.799645	0	0	567.214974	599.94546	439.254731	478.023713	0	816.993464	909.228671	772.916989	549.960472	0	0	338.175099	0	430.663221	522.875817	514.747516	525.284102	262.86916	439.992713	0	337.353462	561.377246	593.65394	488.910951
LT934125.1	122910	+	418.802274	0	1016.776817	0	436.323971	475.859292	435.343025	0	0	303.076224	850.208688	567.146736	0	0	473.445139	762.195122	0	261.437908	514.747516	602.154946	651.458352	551.148767	0	506.030193	478.210246	674.149389	566.238703
LT934125.1	122911	+	472.370007	0	508.388409	850.822462	599.94546	402.65017	1664.546859	0	816.993464	1818.457342	2241.459267	1649.881415	0	0	519.436952	1524.390244	861.326443	522.875817	669.171771	653.402175	571.454695	660.760987	0	253.015097	582.168995	628.870699	638.577568
LT934125.1	122912	+	2921.876332	2609.262883	1525.165226	3403.289847	3490.591764	3282.208963	3670.539228	2631.578947	816.993464	2879.224125	4019.168341	4279.37992	0	2567.394095	3230.248545	762.195122	1722.652885	3921.568627	4169.454882	4753.180531	3680.168236	4084.984978	1497.005988	2277.135869	3971.224218	4427.249722	4834.231749
LT934125.1	122913	+	392.018408	0	508.388409	283.607487	163.621489	524.665373	887.758325	0	0	909.228671	1352.60473	1065.548414	0	0	300.299488	0	0	0	411.798013	448.413258	297.156441	375.151682	0	168.676731	332.667997	342.10566	371.6721
LT934125.1	122914	+	119.30995	0	0	0	109.080993	170.821284	76.82524	0	0	151.538112	77.291699	189.048912	0	0	148.797044	0	0	0	0	115.306266	125.720033	159.01491	0	84.338366	62.37525	115.712209	149.666618
LT934125.1	122915	+	11049.562327	12393.998695	7625.826131	10493.477028	14998.636488	11164.391083	12035.954212	5263.157895	4901.960784	9698.439157	11941.567476	16155.088853	0	11553.273427	11446.550749	7621.95122	10335.917313	9673.202614	13743.758686	16130.065468	11874.828564	13082.450003	3742.51497	5735.008856	13826.513639	13643.978689	15178.689469
LT934125.1	122916	+	65.742217	0	0	0	163.621489	109.813683	81.093309	0	0	0	193.229247	120.303853	0	0	89.278226	0	0	261.437908	51.474752	140.929881	114.290939	103.436883	0	0	41.5835	120.743174	97.283301
LT934125.1	122917	+	0	0	0	0	0	0	21.340344	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	122918	+	0	0	0	0	54.540496	24.403041	12.804207	0	0	0	0	0	0	0	32.464809	0	0	0	0	25.623615	0	0	0	0	0	0	0
LT934125.1	122919	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	122956	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430.663221	0	0	0	0	0	0	0	0	0	0
LT934125.1	124451	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	124808	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.623615	0	0	0	0	0	0	0
LT934125.1	124936	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	125131	+	0	0	0	0	109.080993	0	0	0	0	0	38.645849	34.372529	0	0	0	0	0	0	0	0	22.858188	24.701345	0	0	0	0	0
LT934125.1	125207	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	125220	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	22.858188	0	0	0	0	0	19.955549
LT934125.1	125221	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	125222	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.623615	0	0	0	0	41.5835	0	17.461105
LT934125.1	125223	+	0	0	0	0	54.540496	0	38.41262	0	0	0	193.229247	0	0	0	35.17021	0	0	0	0	64.059037	0	35.508184	0	0	0	30.185794	44.899985
LT934125.1	125224	+	0	0	0	0	0	0	17.072275	0	0	151.538112	38.645849	0	0	0	0	0	0	0	0	0	57.14547	32.420516	0	0	0	25.154828	29.933324
LT934125.1	125225	+	409.062686	652.315721	1016.776817	850.822462	709.026452	573.471455	734.107846	0	816.993464	909.228671	1391.25058	859.313237	0	1283.697047	611.420579	762.195122	861.326443	1307.189542	669.171771	666.213983	720.032916	608.270628	0	759.04529	519.793746	729.490011	910.471924
LT934125.1	125226	+	24.348969	0	0	0	0	48.806081	119.505928	2631.578947	0	303.076224	38.645849	51.558794	0	0	40.581012	0	0	0	51.474752	0	34.287282	29.332848	0	0	0	65.402553	42.405542
LT934125.1	125227	+	392.018408	0	0	283.607487	545.404963	390.44865	896.294463	0	0	757.690559	734.271139	962.430825	0	0	462.623535	0	0	2091.503268	308.84851	538.095909	514.309226	524.903588	0	506.030193	561.377246	719.42808	780.760855
LT934125.1	125228	+	545.416915	1304.631442	0	283.607487	436.323971	756.494259	742.643983	0	0	454.614336	386.458494	756.195648	0	1283.697047	573.544968	762.195122	0	2091.503268	205.899007	435.60145	560.025601	456.974888	748.502994	506.030193	623.752495	633.901665	678.488666
LT934125.1	125229	+	511.328358	1304.631442	1016.776817	283.607487	709.026452	597.874495	1276.152592	2631.578947	0	1363.843007	1159.375483	1013.989619	0	1283.697047	549.196361	762.195122	430.663221	522.875817	360.323261	474.036872	560.025601	541.885762	748.502994	1012.060386	706.919494	593.65394	740.849757
LT934125.1	125230	+	8078.988057	11741.682975	8134.21454	10209.869541	8944.641396	9090.132631	9099.52283	7894.736842	21241.830065	6516.138809	6183.33591	11102.32702	0	6418.485237	10691.743928	13719.512195	13350.559862	15163.398693	8338.909765	9122.006842	12069.12316	10197.024105	4491.017964	11132.664249	10291.916168	11380.044172	16745.200067
LT934125.1	125231	+	60.872424	0	0	0	109.080993	24.403041	38.41262	0	0	151.538112	115.937548	68.745059	0	0	32.464809	0	0	0	0	64.059037	45.716376	41.68352	0	337.353462	62.37525	30.185794	67.349978
LT934125.1	125232	+	141.224023	0	0	0	218.161985	170.821284	332.909372	0	1633.986928	0	347.812645	360.911559	0	1283.697047	240.78067	0	0	522.875817	154.424255	204.988918	285.727348	296.416144	0	590.368559	249.500998	362.229523	434.033191
LT934125.1	125233	+	97.395878	0	0	283.607487	54.540496	48.806081	102.433653	0	0	454.614336	77.291699	171.862647	0	0	105.510631	762.195122	0	522.875817	205.899007	89.682652	125.720033	123.506726	0	0	166.333999	140.867037	194.566603
LT934125.1	125234	+	0	0	0	0	0	24.403041	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	16.982175	0	0	0	0	14.966662
LT934125.1	125235	+	46.263042	652.315721	0	283.607487	0	61.007602	42.680689	0	816.993464	0	77.291699	34.372529	0	0	40.581012	0	0	0	51.474752	38.435422	45.716376	112.699888	0	168.676731	187.125749	125.77414	199.55549
LT934125.1	125239	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.858188	0	0	0	0	0	0
LT934125.1	125242	+	0	0	0	0	109.080993	0	25.608413	0	0	0	38.645849	0	0	0	0	0	0	261.437908	0	0	45.716376	21.613677	0	0	0	20.123862	27.43888
LT934125.1	125618	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.338366	0	0	0
LT934125.1	125876	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	126135	+	0	0	0	0	0	0	0	0	0	151.538112	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	126136	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	126137	+	0	0	0	0	0	0	17.072275	0	0	151.538112	0	0	0	0	13.527004	0	0	0	0	0	0	18.526009	0	0	0	20.123862	14.966662
LT934125.1	126138	+	0	0	0	0	0	0	12.804207	0	0	0	77.291699	0	0	0	0	0	0	0	0	0	0	9.263004	0	0	0	0	0
LT934125.1	126139	+	14.609382	0	0	0	54.540496	24.403041	34.144551	0	0	0	38.645849	0	0	0	24.348607	0	0	0	51.474752	25.623615	0	21.613677	0	0	0	30.185794	24.944436
LT934125.1	126140	+	0	0	0	0	0	0	34.144551	0	0	0	0	0	0	0	0	0	0	0	0	0	22.858188	20.069843	0	0	0	30.185794	14.966662
LT934125.1	126141	+	46.263042	0	0	283.607487	54.540496	24.403041	81.093309	0	816.993464	151.538112	77.291699	85.931324	0	0	13.527004	0	0	261.437908	51.474752	51.247229	22.858188	29.332848	0	168.676731	41.5835	35.216759	17.461105
LT934125.1	126142	+	82.786496	0	0	283.607487	54.540496	146.418244	59.752964	0	0	151.538112	77.291699	68.745059	0	0	32.464809	0	0	0	51.474752	51.247229	45.716376	52.490359	0	337.353462	103.958749	50.309656	42.405542
LT934125.1	126143	+	155.833404	0	0	567.214974	109.080993	158.619764	149.38241	0	816.993464	151.538112	347.812645	171.862647	0	0	105.510631	0	0	0	51.474752	140.929881	148.578221	162.102579	0	84.338366	41.5835	130.805105	124.722181
LT934125.1	126144	+	121.744847	0	1016.776817	0	163.621489	146.418244	145.114342	0	0	454.614336	579.687742	171.862647	0	0	100.099829	762.195122	0	0	102.949503	89.682652	102.861845	114.243722	0	253.015097	62.37525	95.588346	102.272189
LT934125.1	126145	+	172.877683	652.315721	508.388409	567.214974	381.783474	231.828886	281.692545	0	816.993464	303.076224	463.750193	137.490118	0	1283.697047	132.564639	762.195122	0	0	205.899007	409.977836	125.720033	217.680605	0	168.676731	124.750499	145.898002	189.577716
LT934125.1	126146	+	991.003056	1304.631442	508.388409	1134.429949	927.188437	1049.330747	755.44819	2631.578947	816.993464	1363.843007	1429.896429	1134.293473	0	0	643.885388	0	430.663221	522.875817	514.747516	717.461212	594.312883	685.462332	0	590.368559	602.960745	608.746837	616.127576
LT934125.1	126147	+	318.9715	652.315721	1016.776817	850.822462	763.566948	305.038008	1587.721619	0	1633.986928	1515.381118	1700.417375	1856.116592	0	1283.697047	221.842865	1524.390244	430.663221	1568.627451	669.171771	512.472294	194.294596	237.750448	0	253.015097	353.459747	201.238624	194.566603
LT934125.1	126148	+	5266.682088	3913.894325	5083.884087	4537.719796	5617.671121	5417.475017	7541.677693	15789.473684	3267.973856	7122.291256	11168.650487	8747.808751	0	3851.091142	4363.811477	4573.170732	2583.979328	4967.320261	4478.303392	4522.567999	3885.891926	3178.754373	2994.011976	5566.332124	4407.850965	3345.592119	2232.527046
LT934125.1	126149	+	3749.741292	1956.947162	3558.718861	5104.93477	4090.537224	4258.330588	7170.355701	2631.578947	8169.934641	8940.748598	13526.047303	8215.034544	0	2567.394095	3086.862303	3810.97561	3875.968992	3921.568627	3037.010346	3830.730401	2857.273475	2207.682736	748.502994	4048.241545	2827.677977	2183.439067	1711.188328
LT934125.1	126150	+	3175.105614	5870.841487	2541.942044	2836.074872	3490.591764	3184.596801	6278.329307	7894.736842	3267.973856	15002.273072	18588.653579	8077.544426	0	0	2643.176573	3048.780488	1722.652885	4705.882353	2264.889072	2600.796894	2548.68794	1881.933745	2245.508982	3542.211352	2723.719228	1760.837958	1431.810642
LT934125.1	126151	+	39550.031045	36529.680365	38129.130656	38003.40329	38014.725934	38495.796576	35881.654986	39473.684211	17973.856209	38490.680406	47070.644613	51129.137593	83333.333333	41078.30552	31423.230194	38871.95122	40051.679587	35816.993464	25634.426314	28339.717884	30298.527933	22655.76514	11227.54491	28928.059374	24263.972056	19661.013538	19925.615691
LT934125.1	126152	+	379.843923	1304.631442	508.388409	283.607487	163.621489	512.463853	512.168264	0	816.993464	757.690559	463.750193	274.980236	0	0	378.756111	0	0	261.437908	360.323261	320.295184	262.86916	220.768274	0	253.015097	270.292748	171.05283	222.005483
LT934125.1	126153	+	0	0	0	0	0	24.403041	46.948758	0	0	0	154.583398	34.372529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	126154	+	219.140725	0	0	0	272.702482	146.418244	200.599237	0	0	454.614336	77.291699	189.048912	0	2567.394095	162.324047	0	0	0	154.424255	217.800725	217.152784	145.120404	0	84.338366	166.333999	135.836071	132.205512
LT934125.1	126156	+	21.914072	0	0	0	0	24.403041	29.876482	0	0	151.538112	77.291699	51.558794	0	0	0	0	0	0	0	38.435422	0	15.438341	0	0	0	15.092897	12.472218
LT934125.1	126158	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.858188	0	0	0	0	0	0
LT934125.1	126172	+	0	652.315721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	126457	+	12.174485	0	0	0	0	0	12.804207	0	0	151.538112	38.645849	0	0	0	13.527004	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	126458	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.623615	0	0	0	0	0	0	0
LT934125.1	126459	+	0	0	0	0	0	61.007602	17.072275	0	0	0	115.937548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	126460	+	0	0	0	0	0	0	0	0	0	0	77.291699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	126462	+	70.612011	652.315721	0	0	0	97.612162	76.82524	0	0	0	347.812645	85.931324	0	1283.697047	45.991813	0	0	0	154.424255	115.306266	80.003657	0	0	0	0	0	12.472218
LT934125.1	126464	+	0	0	0	0	0	0	0	0	0	0	0	34.372529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	126466	+	0	0	0	0	0	0	0	0	0	151.538112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	126467	+	0	0	0	0	0	36.604561	12.804207	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	126561	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	126576	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	127001	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	127069	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.437908	0	0	0	0	0	0	0	0	0
LT934125.1	127109	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.185794	0
LT934125.1	127110	+	48.697939	0	0	0	54.540496	61.007602	0	0	0	151.538112	0	34.372529	0	0	67.63502	0	0	522.875817	257.373758	217.800725	45.716376	40.139686	0	0	166.333999	196.207658	72.338865
LT934125.1	127111	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	127114	+	0	0	0	0	0	36.604561	0	0	0	0	38.645849	0	0	0	0	0	0	0	51.474752	0	22.858188	0	0	0	0	15.092897	0
LT934125.1	127115	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.623615	0	0	0	0	0	15.092897	0
LT934125.1	127116	+	211.836034	652.315721	508.388409	283.607487	272.702482	610.076015	38.41262	0	0	303.076224	154.583398	103.117588	0	0	175.851051	0	430.663221	522.875817	205.899007	217.800725	205.72369	71.016368	0	421.691828	228.709248	362.229523	269.399912
LT934125.1	127117	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.437908	0	38.435422	0	0	0	0	0	15.092897	14.966662
LT934125.1	127118	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	127119	+	14.609382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	127131	+	26.783866	0	0	567.214974	163.621489	48.806081	0	0	0	0	77.291699	34.372529	0	0	24.348607	0	0	0	51.474752	25.623615	22.858188	10.806839	0	0	62.37525	30.185794	19.955549
LT934125.1	127174	+	12.174485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.437908	51.474752	0	0	0	0	0	0	0	12.472218
LT934125.1	127189	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.5835	0	0
LT934125.1	127252	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.623615	0	0	0	0	0	0	0
LT934125.1	127362	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	127363	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	127464	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.263004	0	0	0	20.123862	19.955549
LT934125.1	127553	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.338366	0	0	0
LT934125.1	127618	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	127642	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.472218
LT934125.1	127693	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.338366	0	0	0
LT934125.1	127750	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.154828	0
LT934125.1	127837	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.437908	0	0	0	0	0	0	0	0	0
LT934125.1	128004	+	0	0	0	0	0	0	0	0	0	151.538112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	128130	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	128732	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.092897	0
LT934125.1	129801	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	131296	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	131952	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430.663221	0	0	0	0	0	0	0	0	0	0
LT934125.1	133508	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	133509	+	0	0	0	0	0	36.604561	25.608413	0	0	0	38.645849	68.745059	0	0	13.527004	762.195122	0	261.437908	102.949503	38.435422	22.858188	0	748.502994	421.691828	0	25.154828	0
LT934125.1	133510	+	0	0	0	0	0	0	0	0	0	0	0	0	16666.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	133512	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.437908	0	0	0	0	0	337.353462	0	0	0
LT934125.1	133513	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.623615	0	0	0	0	41.5835	0	0
LT934125.1	133514	+	0	0	0	0	0	0	17.072275	0	0	151.538112	38.645849	0	0	0	18.937806	762.195122	0	0	0	25.623615	0	0	0	421.691828	0	25.154828	0
LT934125.1	133515	+	0	0	0	0	0	0	0	0	0	0	0	34.372529	0	0	0	762.195122	0	0	0	0	0	0	0	84.338366	41.5835	0	0
LT934125.1	134400	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	134854	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	134958	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	135216	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	135485	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	135580	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.623615	0	0	0	0	0	0	0
LT934125.1	136215	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	136599	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	136688	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.338366	0	0	0
LT934125.1	137655	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	138326	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748.502994	0	0	0	0
LT934125.1	141344	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.437908	51.474752	25.623615	22.858188	0	0	0	0	0	0
LT934125.1	141345	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1497.005988	0	0	0	0
LT934125.1	141347	+	12.174485	0	0	0	0	0	0	0	0	0	38.645849	34.372529	0	0	0	0	0	0	0	51.247229	22.858188	0	0	0	0	15.092897	17.461105
LT934125.1	141348	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748.502994	84.338366	0	0	0
LT934125.1	141349	+	26.783866	0	0	283.607487	0	85.410642	0	0	0	151.538112	38.645849	0	0	0	21.643206	0	0	0	51.474752	25.623615	34.287282	0	1497.005988	84.338366	41.5835	45.27869	14.966662
LT934125.1	141350	+	102.265672	0	0	0	54.540496	122.015203	102.433653	0	0	303.076224	270.520946	120.303853	0	0	135.27004	1524.390244	0	0	205.899007	140.929881	102.861845	32.420516	10479.041916	253.015097	187.125749	140.867037	104.766632
LT934125.1	141351	+	119.30995	0	0	0	54.540496	109.813683	38.41262	0	0	0	38.645849	137.490118	0	0	81.162024	0	0	0	51.474752	89.682652	148.578221	27.789013	2994.011976	759.04529	83.166999	115.712209	82.31664
LT934125.1	141352	+	216.705828	0	0	0	163.621489	207.425845	337.177441	2631.578947	0	454.614336	695.62529	515.587942	0	0	192.083456	0	0	0	154.424255	166.553496	262.86916	46.315022	11227.54491	674.706924	249.500998	296.82697	182.094385
LT934125.1	141353	+	411.497583	0	0	283.607487	163.621489	390.44865	401.198474	2631.578947	0	303.076224	811.562838	429.656618	0	0	294.888686	762.195122	861.326443	261.437908	308.84851	422.789643	411.44738	86.454709	17964.071856	1096.398752	499.001996	482.972697	331.761002
LT934125.1	141354	+	306.797015	652.315721	508.388409	0	163.621489	305.038008	584.725435	2631.578947	816.993464	454.614336	502.396043	773.381913	16666.666667	0	267.834678	3048.780488	861.326443	522.875817	360.323261	281.859762	342.872817	69.472534	14221.556886	1265.075483	415.834997	337.074695	241.961032
LT934125.1	141355	+	43.828145	0	0	0	0	73.209122	72.557171	0	0	0	0	68.745059	0	0	35.17021	0	0	0	0	38.435422	68.574563	13.894507	2245.508982	84.338366	41.5835	40.247725	52.383316
LT934125.1	141356	+	5848.622457	7827.78865	2541.942044	3119.68236	2672.48432	5527.2887	3879.674602	28947.368421	4901.960784	4394.605243	5642.294018	6238.6141	16666.666667	8985.879332	5627.233647	15243.902439	3875.968992	5228.75817	7206.465229	7341.165618	6103.136143	1576.254597	206586.826347	18554.440415	8087.990685	6806.896448	6358.336805
LT934125.1	141357	+	51.132836	0	0	0	0	24.403041	46.948758	0	0	0	77.291699	68.745059	0	0	43.286413	0	0	0	51.474752	64.059037	57.14547	13.894507	1497.005988	168.676731	103.958749	105.650277	64.855534
LT934125.1	141358	+	48.697939	0	0	0	0	85.410642	110.969791	0	0	0	193.229247	51.558794	0	0	35.17021	0	0	0	102.949503	76.870844	102.861845	15.438341	748.502994	168.676731	83.166999	95.588346	57.372203
LT934125.1	141359	+	1188.229708	2609.262883	0	0	436.323971	1037.129226	708.499432	2631.578947	0	1212.304895	1275.313031	1254.597326	16666.666667	0	1144.384535	3048.780488	430.663221	261.437908	1132.444536	1127.439048	1622.931334	253.188789	35928.143713	2614.489331	1226.71324	1197.369811	1060.138541
LT934125.1	141360	+	97.395878	0	0	0	54.540496	61.007602	64.021033	0	0	0	0	154.676383	16666.666667	0	94.689028	0	0	0	0	76.870844	45.716376	27.789013	2994.011976	168.676731	124.750499	105.650277	124.722181
LT934125.1	141361	+	19.479176	0	0	0	54.540496	36.604561	0	0	0	0	0	0	0	0	0	0	0	0	0	25.623615	0	0	0	0	0	15.092897	12.472218
