group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	cluster_width	hpi	cell_line	Time
PC_12_2h	252	LT934125.1	31095	31098	+	31098	22681.787859	19346.230821	31097	31098	2	4	2h	PC_12	2
PC_12_2h	257	LT934125.1	31527	31527	+	31527	667.111408	667.111408	31527	31527	1	1	2h	PC_12	2
PC_12_2h	261	LT934125.1	31955	31955	+	31955	667.111408	667.111408	31955	31955	1	1	2h	PC_12	2
PC_12_2h	262	LT934125.1	32036	32041	+	32036	6004.002669	2668.44563	32036	32041	6	6	2h	PC_12	2
PC_12_2h	265	LT934125.1	32269	32269	+	32269	667.111408	667.111408	32269	32269	1	1	2h	PC_12	2
PC_12_2h	280	LT934125.1	33902	33902	+	33902	667.111408	667.111408	33902	33902	1	1	2h	PC_12	2
PC_12_2h	315	LT934125.1	43529	43529	+	43529	667.111408	667.111408	43529	43529	1	1	2h	PC_12	2
PC_12_2h	330	LT934125.1	44809	44812	+	44812	4669.779853	2668.44563	44809	44812	4	4	2h	PC_12	2
PC_12_2h	332	LT934125.1	44968	44968	+	44968	667.111408	667.111408	44968	44968	1	1	2h	PC_12	2
PC_12_2h	348	LT934125.1	46230	46236	+	46233	3335.557039	1334.222815	46230	46236	7	7	2h	PC_12	2
PC_12_2h	356	LT934125.1	46713	46713	+	46713	667.111408	667.111408	46713	46713	1	1	2h	PC_12	2
PC_12_2h	362	LT934125.1	47066	47066	+	47066	667.111408	667.111408	47066	47066	1	1	2h	PC_12	2
PC_12_2h	366	LT934125.1	47267	47267	+	47267	667.111408	667.111408	47267	47267	1	1	2h	PC_12	2
PC_12_2h	372	LT934125.1	47749	47749	+	47749	667.111408	667.111408	47749	47749	1	1	2h	PC_12	2
PC_12_2h	376	LT934125.1	48102	48102	+	48102	667.111408	667.111408	48102	48102	1	1	2h	PC_12	2
PC_12_2h	380	LT934125.1	48563	48570	+	48567	38025.350234	27351.567712	48567	48570	4	8	2h	PC_12	2
PC_12_2h	382	LT934125.1	48658	48658	+	48658	667.111408	667.111408	48658	48658	1	1	2h	PC_12	2
PC_12_2h	389	LT934125.1	49116	49116	+	49116	667.111408	667.111408	49116	49116	1	1	2h	PC_12	2
PC_12_2h	390	LT934125.1	49230	49230	+	49230	667.111408	667.111408	49230	49230	1	1	2h	PC_12	2
PC_12_2h	392	LT934125.1	49386	49451	+	49386	1334.222816	667.111408	49386	49451	66	66	2h	PC_12	2
PC_12_2h	415	LT934125.1	51232	51248	+	51235	8672.448301	5336.891261	51235	51244	10	17	2h	PC_12	2
PC_12_2h	417	LT934125.1	51574	51574	+	51574	667.111408	667.111408	51574	51574	1	1	2h	PC_12	2
PC_12_2h	420	LT934125.1	51841	51841	+	51841	667.111408	667.111408	51841	51841	1	1	2h	PC_12	2
PC_12_2h	425	LT934125.1	52460	52463	+	52460	12008.005337	11340.893929	52460	52460	1	4	2h	PC_12	2
PC_12_2h	426	LT934125.1	52556	52556	+	52556	667.111408	667.111408	52556	52556	1	1	2h	PC_12	2
PC_12_2h	429	LT934125.1	52842	52842	+	52842	667.111408	667.111408	52842	52842	1	1	2h	PC_12	2
PC_12_2h	436	LT934125.1	53417	53417	+	53417	667.111408	667.111408	53417	53417	1	1	2h	PC_12	2
PC_12_2h	440	LT934125.1	53763	53763	+	53763	667.111408	667.111408	53763	53763	1	1	2h	PC_12	2
PC_12_2h	446	LT934125.1	54264	54264	+	54264	667.111408	667.111408	54264	54264	1	1	2h	PC_12	2
PC_12_2h	447	LT934125.1	54324	54324	+	54324	667.111408	667.111408	54324	54324	1	1	2h	PC_12	2
PC_12_2h	451	LT934125.1	54743	54891	+	54743	2001.334224	667.111408	54743	54891	149	149	2h	PC_12	2
PC_12_2h	455	LT934125.1	55303	55303	+	55303	667.111408	667.111408	55303	55303	1	1	2h	PC_12	2
PC_12_2h	458	LT934125.1	55473	55473	+	55473	667.111408	667.111408	55473	55473	1	1	2h	PC_12	2
PC_12_2h	464	LT934125.1	55780	55780	+	55780	667.111408	667.111408	55780	55780	1	1	2h	PC_12	2
PC_12_2h	497	LT934125.1	58810	58810	+	58810	667.111408	667.111408	58810	58810	1	1	2h	PC_12	2
PC_12_2h	500	LT934125.1	59067	59074	+	59068	22681.787858	14009.33956	59068	59074	7	8	2h	PC_12	2
PC_12_2h	504	LT934125.1	59309	59309	+	59309	667.111408	667.111408	59309	59309	1	1	2h	PC_12	2
PC_12_2h	505	LT934125.1	59429	59429	+	59429	667.111408	667.111408	59429	59429	1	1	2h	PC_12	2
PC_12_2h	509	LT934125.1	59714	59808	+	59714	1334.222816	667.111408	59714	59808	95	95	2h	PC_12	2
PC_12_2h	511	LT934125.1	60103	60103	+	60103	667.111408	667.111408	60103	60103	1	1	2h	PC_12	2
PC_12_2h	514	LT934125.1	60232	60239	+	60239	2001.334223	1334.222815	60232	60239	8	8	2h	PC_12	2
PC_12_2h	533	LT934125.1	61410	61410	+	61410	667.111408	667.111408	61410	61410	1	1	2h	PC_12	2
PC_12_2h	562	LT934125.1	65805	65809	+	65805	2001.334223	1334.222815	65805	65809	5	5	2h	PC_12	2
PC_12_2h	565	LT934125.1	66338	66338	+	66338	2001.334223	2001.334223	66338	66338	1	1	2h	PC_12	2
PC_12_2h	583	LT934125.1	67511	67511	+	67511	667.111408	667.111408	67511	67511	1	1	2h	PC_12	2
PC_12_2h	586	LT934125.1	67731	67731	+	67731	667.111408	667.111408	67731	67731	1	1	2h	PC_12	2
PC_12_2h	610	LT934125.1	69696	69696	+	69696	667.111408	667.111408	69696	69696	1	1	2h	PC_12	2
PC_12_2h	616	LT934125.1	70126	70126	+	70126	667.111408	667.111408	70126	70126	1	1	2h	PC_12	2
PC_12_2h	620	LT934125.1	70529	70531	+	70531	22014.676451	11340.893929	70529	70531	3	3	2h	PC_12	2
PC_12_2h	622	LT934125.1	70642	70642	+	70642	667.111408	667.111408	70642	70642	1	1	2h	PC_12	2
PC_12_2h	632	LT934125.1	71538	71538	+	71538	667.111408	667.111408	71538	71538	1	1	2h	PC_12	2
PC_12_2h	669	LT934125.1	74400	74402	+	74400	4669.779854	4002.668446	74400	74402	3	3	2h	PC_12	2
PC_12_2h	684	LT934125.1	76683	76685	+	76683	3335.557038	1334.222815	76683	76685	3	3	2h	PC_12	2
PC_12_2h	688	LT934125.1	76990	76990	+	76990	2001.334223	2001.334223	76990	76990	1	1	2h	PC_12	2
PC_12_2h	697	LT934125.1	77844	77844	+	77844	667.111408	667.111408	77844	77844	1	1	2h	PC_12	2
PC_12_2h	701	LT934125.1	78035	78044	+	78035	3335.557038	1334.222815	78035	78044	10	10	2h	PC_12	2
PC_12_2h	719	LT934125.1	79242	79242	+	79242	667.111408	667.111408	79242	79242	1	1	2h	PC_12	2
PC_12_2h	721	LT934125.1	79397	79397	+	79397	667.111408	667.111408	79397	79397	1	1	2h	PC_12	2
PC_12_2h	722	LT934125.1	79433	79465	+	79444	22681.78786	12675.116744	79440	79445	6	33	2h	PC_12	2
PC_12_2h	724	LT934125.1	79714	79714	+	79714	667.111408	667.111408	79714	79714	1	1	2h	PC_12	2
PC_12_2h	750	LT934125.1	82813	82813	+	82813	667.111408	667.111408	82813	82813	1	1	2h	PC_12	2
PC_12_2h	757	LT934125.1	83975	83978	+	83975	2001.334223	1334.222815	83975	83978	4	4	2h	PC_12	2
PC_12_2h	769	LT934125.1	84771	84771	+	84771	667.111408	667.111408	84771	84771	1	1	2h	PC_12	2
PC_12_2h	776	LT934125.1	85368	85368	+	85368	1334.222815	1334.222815	85368	85368	1	1	2h	PC_12	2
PC_12_2h	782	LT934125.1	85820	85820	+	85820	667.111408	667.111408	85820	85820	1	1	2h	PC_12	2
PC_12_2h	800	LT934125.1	88883	88883	+	88883	667.111408	667.111408	88883	88883	1	1	2h	PC_12	2
PC_12_2h	822	LT934125.1	90233	90233	+	90233	667.111408	667.111408	90233	90233	1	1	2h	PC_12	2
PC_12_2h	840	LT934125.1	91360	91360	+	91360	1334.222815	1334.222815	91360	91360	1	1	2h	PC_12	2
PC_12_2h	841	LT934125.1	91409	91409	+	91409	667.111408	667.111408	91409	91409	1	1	2h	PC_12	2
PC_12_2h	843	LT934125.1	91548	91548	+	91548	667.111408	667.111408	91548	91548	1	1	2h	PC_12	2
PC_12_2h	844	LT934125.1	91647	91647	+	91647	667.111408	667.111408	91647	91647	1	1	2h	PC_12	2
PC_12_2h	853	LT934125.1	92283	92283	+	92283	667.111408	667.111408	92283	92283	1	1	2h	PC_12	2
PC_12_2h	930	LT934125.1	104310	104310	+	104310	667.111408	667.111408	104310	104310	1	1	2h	PC_12	2
PC_12_2h	935	LT934125.1	104722	104722	+	104722	667.111408	667.111408	104722	104722	1	1	2h	PC_12	2
PC_12_2h	958	LT934125.1	107031	107031	+	107031	667.111408	667.111408	107031	107031	1	1	2h	PC_12	2
PC_12_2h	964	LT934125.1	107378	107432	+	107378	1334.222816	667.111408	107378	107432	55	55	2h	PC_12	2
PC_12_2h	965	LT934125.1	107482	107482	+	107482	1334.222815	1334.222815	107482	107482	1	1	2h	PC_12	2
PC_12_2h	973	LT934125.1	107969	107969	+	107969	667.111408	667.111408	107969	107969	1	1	2h	PC_12	2
PC_12_2h	976	LT934125.1	108348	108348	+	108348	667.111408	667.111408	108348	108348	1	1	2h	PC_12	2
PC_12_2h	992	LT934125.1	110570	110570	+	110570	667.111408	667.111408	110570	110570	1	1	2h	PC_12	2
PC_12_2h	995	LT934125.1	110803	110803	+	110803	667.111408	667.111408	110803	110803	1	1	2h	PC_12	2
PC_12_2h	1010	LT934125.1	114985	114988	+	114985	90060.040027	74716.477652	114985	114987	3	4	2h	PC_12	2
PC_12_2h	1022	LT934125.1	115841	115841	+	115841	667.111408	667.111408	115841	115841	1	1	2h	PC_12	2
PC_12_2h	1023	LT934125.1	115963	115963	+	115963	667.111408	667.111408	115963	115963	1	1	2h	PC_12	2
PC_12_2h	1025	LT934125.1	116152	116283	+	116283	4002.668447	1334.222815	116152	116283	132	132	2h	PC_12	2
PC_12_2h	1026	LT934125.1	116483	116538	+	116483	2001.334224	667.111408	116483	116538	56	56	2h	PC_12	2
PC_12_2h	1027	LT934125.1	116586	116586	+	116586	667.111408	667.111408	116586	116586	1	1	2h	PC_12	2
PC_12_2h	1028	LT934125.1	116754	116755	+	116754	2001.334223	1334.222815	116754	116755	2	2	2h	PC_12	2
PC_12_2h	1030	LT934125.1	117452	117452	+	117452	667.111408	667.111408	117452	117452	1	1	2h	PC_12	2
PC_12_2h	1034	LT934125.1	117769	117769	+	117769	3335.557038	3335.557038	117769	117769	1	1	2h	PC_12	2
PC_12_2h	1040	LT934125.1	118162	118162	+	118162	667.111408	667.111408	118162	118162	1	1	2h	PC_12	2
PC_12_2h	1050	LT934125.1	118859	118866	+	118864	81387.591728	42028.018679	118860	118866	7	8	2h	PC_12	2
PC_12_2h	1054	LT934125.1	119170	119210	+	119170	1334.222816	667.111408	119170	119210	41	41	2h	PC_12	2
PC_12_2h	1056	LT934125.1	119343	119343	+	119343	667.111408	667.111408	119343	119343	1	1	2h	PC_12	2
PC_12_2h	1057	LT934125.1	119386	119386	+	119386	667.111408	667.111408	119386	119386	1	1	2h	PC_12	2
PC_12_2h	1060	LT934125.1	119567	119567	+	119567	667.111408	667.111408	119567	119567	1	1	2h	PC_12	2
PC_12_2h	1061	LT934125.1	119626	119626	+	119626	667.111408	667.111408	119626	119626	1	1	2h	PC_12	2
PC_12_2h	1063	LT934125.1	119763	119763	+	119763	667.111408	667.111408	119763	119763	1	1	2h	PC_12	2
PC_12_2h	1064	LT934125.1	119860	119863	+	119860	1334.222816	667.111408	119860	119863	4	4	2h	PC_12	2
PC_12_2h	1067	LT934125.1	119996	120037	+	119996	1334.222816	667.111408	119996	120037	42	42	2h	PC_12	2
PC_12_2h	1070	LT934125.1	120312	120375	+	120312	1334.222816	667.111408	120312	120375	64	64	2h	PC_12	2
PC_12_2h	1072	LT934125.1	120555	120555	+	120555	1334.222815	1334.222815	120555	120555	1	1	2h	PC_12	2
PC_12_2h	1093	LT934125.1	121784	121787	+	121784	10673.782522	6004.002668	121784	121786	3	4	2h	PC_12	2
PC_12_2h	1099	LT934125.1	122258	122258	+	122258	667.111408	667.111408	122258	122258	1	1	2h	PC_12	2
PC_12_2h	1105	LT934125.1	122922	122922	+	122922	1334.222815	1334.222815	122922	122922	1	1	2h	PC_12	2
PC_12_2h	1106	LT934125.1	122979	122988	+	122979	14009.33956	9339.559706	122979	122983	5	10	2h	PC_12	2
PC_12_2h	1125	LT934125.1	124302	124402	+	124302	1334.222816	667.111408	124302	124402	101	101	2h	PC_12	2
PC_12_2h	1126	LT934125.1	124530	124530	+	124530	667.111408	667.111408	124530	124530	1	1	2h	PC_12	2
PC_12_2h	1128	LT934125.1	124756	124757	+	124756	2668.445631	2001.334223	124756	124757	2	2	2h	PC_12	2
PC_12_2h	1131	LT934125.1	124885	124885	+	124885	667.111408	667.111408	124885	124885	1	1	2h	PC_12	2
PC_12_2h	1132	LT934125.1	124978	124978	+	124978	667.111408	667.111408	124978	124978	1	1	2h	PC_12	2
PC_12_2h	1136	LT934125.1	125223	125228	+	125225	44696.46431	22681.787859	125223	125225	3	6	2h	PC_12	2
PC_12_2h	1142	LT934125.1	125481	125481	+	125481	667.111408	667.111408	125481	125481	1	1	2h	PC_12	2
PC_12_2h	1143	LT934125.1	125589	125732	+	125589	1334.222816	667.111408	125589	125732	144	144	2h	PC_12	2
PC_12_2h	1144	LT934125.1	125985	125985	+	125985	667.111408	667.111408	125985	125985	1	1	2h	PC_12	2
PC_12_2h	1149	LT934125.1	126837	126837	+	126837	667.111408	667.111408	126837	126837	1	1	2h	PC_12	2
PC_12_2h	1155	LT934125.1	128032	128032	+	128032	667.111408	667.111408	128032	128032	1	1	2h	PC_12	2
PC_12_2h	1156	LT934125.1	128185	128189	+	128185	1334.222816	667.111408	128185	128189	5	5	2h	PC_12	2
PC_12_2h	1174	LT934125.1	132598	132598	+	132598	667.111408	667.111408	132598	132598	1	1	2h	PC_12	2
PC_12_2h	1177	LT934125.1	132809	132809	+	132809	667.111408	667.111408	132809	132809	1	1	2h	PC_12	2
PC_12_2h	1189	LT934125.1	135223	135223	+	135223	667.111408	667.111408	135223	135223	1	1	2h	PC_12	2
PC_12_2h	1200	LT934125.1	136158	136158	+	136158	667.111408	667.111408	136158	136158	1	1	2h	PC_12	2
PC_12_2h	1202	LT934125.1	136348	136351	+	136348	2001.334224	667.111408	136348	136351	4	4	2h	PC_12	2
PC_12_2h	1205	LT934125.1	136587	136587	+	136587	667.111408	667.111408	136587	136587	1	1	2h	PC_12	2
PC_12_2h	1245	LT934125.1	139091	139091	+	139091	667.111408	667.111408	139091	139091	1	1	2h	PC_12	2
PC_12_2h	1252	LT934125.1	139482	139482	+	139482	667.111408	667.111408	139482	139482	1	1	2h	PC_12	2
PC_12_2h	1266	LT934125.1	140497	140497	+	140497	667.111408	667.111408	140497	140497	1	1	2h	PC_12	2
PC_12_2h	1268	LT934125.1	140663	140663	+	140663	667.111408	667.111408	140663	140663	1	1	2h	PC_12	2
PC_12_2h	1270	LT934125.1	140880	140880	+	140880	667.111408	667.111408	140880	140880	1	1	2h	PC_12	2
PC_12_2h	1282	LT934125.1	1924	1924	-	1924	667.111408	667.111408	1924	1924	1	1	2h	PC_12	2
PC_12_2h	1289	LT934125.1	3034	3034	-	3034	667.111408	667.111408	3034	3034	1	1	2h	PC_12	2
PC_12_2h	1291	LT934125.1	3472	3472	-	3472	667.111408	667.111408	3472	3472	1	1	2h	PC_12	2
PC_12_2h	1294	LT934125.1	3685	3685	-	3685	667.111408	667.111408	3685	3685	1	1	2h	PC_12	2
PC_12_2h	1297	LT934125.1	3902	3912	-	3910	8005.336894	4002.668446	3903	3911	9	11	2h	PC_12	2
PC_12_2h	1298	LT934125.1	4003	4003	-	4003	667.111408	667.111408	4003	4003	1	1	2h	PC_12	2
PC_12_2h	1310	LT934125.1	4860	4860	-	4860	667.111408	667.111408	4860	4860	1	1	2h	PC_12	2
PC_12_2h	1346	LT934125.1	9259	9259	-	9259	667.111408	667.111408	9259	9259	1	1	2h	PC_12	2
PC_12_2h	1349	LT934125.1	9494	9497	-	9494	10673.782522	10006.671114	9494	9494	1	4	2h	PC_12	2
PC_12_2h	1351	LT934125.1	9649	9649	-	9649	667.111408	667.111408	9649	9649	1	1	2h	PC_12	2
PC_12_2h	1354	LT934125.1	9885	9885	-	9885	667.111408	667.111408	9885	9885	1	1	2h	PC_12	2
PC_12_2h	1392	LT934125.1	16731	16731	-	16731	667.111408	667.111408	16731	16731	1	1	2h	PC_12	2
PC_12_2h	1393	LT934125.1	17068	17068	-	17068	667.111408	667.111408	17068	17068	1	1	2h	PC_12	2
PC_12_2h	1394	LT934125.1	17363	17363	-	17363	667.111408	667.111408	17363	17363	1	1	2h	PC_12	2
PC_12_2h	1396	LT934125.1	17472	17472	-	17472	667.111408	667.111408	17472	17472	1	1	2h	PC_12	2
PC_12_2h	1397	LT934125.1	17551	17551	-	17551	667.111408	667.111408	17551	17551	1	1	2h	PC_12	2
PC_12_2h	1404	LT934125.1	18207	18207	-	18207	667.111408	667.111408	18207	18207	1	1	2h	PC_12	2
PC_12_2h	1406	LT934125.1	18455	18455	-	18455	667.111408	667.111408	18455	18455	1	1	2h	PC_12	2
PC_12_2h	1422	LT934125.1	19470	19473	-	19471	5336.891261	3335.557038	19470	19473	4	4	2h	PC_12	2
PC_12_2h	1445	LT934125.1	21638	21638	-	21638	667.111408	667.111408	21638	21638	1	1	2h	PC_12	2
PC_12_2h	1446	LT934125.1	21710	21710	-	21710	667.111408	667.111408	21710	21710	1	1	2h	PC_12	2
PC_12_2h	1447	LT934125.1	21875	21941	-	21875	1334.222816	667.111408	21875	21941	67	67	2h	PC_12	2
PC_12_2h	1450	LT934125.1	22199	22199	-	22199	667.111408	667.111408	22199	22199	1	1	2h	PC_12	2
PC_12_2h	1453	LT934125.1	22379	22379	-	22379	667.111408	667.111408	22379	22379	1	1	2h	PC_12	2
PC_12_2h	1462	LT934125.1	23013	23013	-	23013	667.111408	667.111408	23013	23013	1	1	2h	PC_12	2
PC_12_2h	1470	LT934125.1	23561	23561	-	23561	667.111408	667.111408	23561	23561	1	1	2h	PC_12	2
PC_12_2h	1496	LT934125.1	25310	25313	-	25313	2668.445631	2001.334223	25310	25313	4	4	2h	PC_12	2
PC_12_2h	1526	LT934125.1	29409	29414	-	29414	10673.782522	4669.779853	29411	29414	4	6	2h	PC_12	2
PC_12_2h	1559	LT934125.1	31824	31824	-	31824	667.111408	667.111408	31824	31824	1	1	2h	PC_12	2
PC_12_2h	1565	LT934125.1	32784	32784	-	32784	667.111408	667.111408	32784	32784	1	1	2h	PC_12	2
PC_12_2h	1567	LT934125.1	32890	32890	-	32890	667.111408	667.111408	32890	32890	1	1	2h	PC_12	2
PC_12_2h	1571	LT934125.1	33248	33248	-	33248	667.111408	667.111408	33248	33248	1	1	2h	PC_12	2
PC_12_2h	1572	LT934125.1	33404	33404	-	33404	667.111408	667.111408	33404	33404	1	1	2h	PC_12	2
PC_12_2h	1588	LT934125.1	34474	34478	-	34476	3335.557038	1334.222815	34474	34478	5	5	2h	PC_12	2
PC_12_2h	1593	LT934125.1	35441	35441	-	35441	667.111408	667.111408	35441	35441	1	1	2h	PC_12	2
PC_12_2h	1596	LT934125.1	35783	35783	-	35783	667.111408	667.111408	35783	35783	1	1	2h	PC_12	2
PC_12_2h	1637	LT934125.1	43255	43255	-	43255	667.111408	667.111408	43255	43255	1	1	2h	PC_12	2
PC_12_2h	1658	LT934125.1	44893	44893	-	44893	667.111408	667.111408	44893	44893	1	1	2h	PC_12	2
PC_12_2h	1662	LT934125.1	45664	45664	-	45664	667.111408	667.111408	45664	45664	1	1	2h	PC_12	2
PC_12_2h	1693	LT934125.1	50194	50194	-	50194	667.111408	667.111408	50194	50194	1	1	2h	PC_12	2
PC_12_2h	1702	LT934125.1	50986	50986	-	50986	667.111408	667.111408	50986	50986	1	1	2h	PC_12	2
PC_12_2h	1704	LT934125.1	51147	51147	-	51147	4669.779853	4669.779853	51147	51147	1	1	2h	PC_12	2
PC_12_2h	1736	LT934125.1	54815	54815	-	54815	667.111408	667.111408	54815	54815	1	1	2h	PC_12	2
PC_12_2h	1741	LT934125.1	55438	55438	-	55438	667.111408	667.111408	55438	55438	1	1	2h	PC_12	2
PC_12_2h	1748	LT934125.1	56185	56194	-	56188	38025.350235	22014.676451	56186	56190	5	10	2h	PC_12	2
PC_12_2h	1758	LT934125.1	56946	56946	-	56946	2001.334223	2001.334223	56946	56946	1	1	2h	PC_12	2
PC_12_2h	1819	LT934125.1	63417	63420	-	63420	29352.901934	25350.233489	63419	63420	2	4	2h	PC_12	2
PC_12_2h	1837	LT934125.1	64530	64530	-	64530	667.111408	667.111408	64530	64530	1	1	2h	PC_12	2
PC_12_2h	1841	LT934125.1	64821	64821	-	64821	667.111408	667.111408	64821	64821	1	1	2h	PC_12	2
PC_12_2h	1856	LT934125.1	65747	65752	-	65752	4669.779853	2668.44563	65747	65752	6	6	2h	PC_12	2
PC_12_2h	1868	LT934125.1	66762	66762	-	66762	667.111408	667.111408	66762	66762	1	1	2h	PC_12	2
PC_12_2h	1990	LT934125.1	81552	81552	-	81552	667.111408	667.111408	81552	81552	1	1	2h	PC_12	2
PC_12_2h	1994	LT934125.1	81804	81810	-	81806	4669.779854	2001.334223	81804	81810	7	7	2h	PC_12	2
PC_12_2h	1995	LT934125.1	81887	81887	-	81887	1334.222815	1334.222815	81887	81887	1	1	2h	PC_12	2
PC_12_2h	1997	LT934125.1	82023	82023	-	82023	667.111408	667.111408	82023	82023	1	1	2h	PC_12	2
PC_12_2h	2008	LT934125.1	82893	82893	-	82893	667.111408	667.111408	82893	82893	1	1	2h	PC_12	2
PC_12_2h	2026	LT934125.1	86506	86506	-	86506	667.111408	667.111408	86506	86506	1	1	2h	PC_12	2
PC_12_2h	2037	LT934125.1	87157	87161	-	87157	2668.445631	2001.334223	87157	87161	5	5	2h	PC_12	2
PC_12_2h	2043	LT934125.1	87447	87447	-	87447	667.111408	667.111408	87447	87447	1	1	2h	PC_12	2
PC_12_2h	2066	LT934125.1	89152	89152	-	89152	667.111408	667.111408	89152	89152	1	1	2h	PC_12	2
PC_12_2h	2068	LT934125.1	89258	89258	-	89258	667.111408	667.111408	89258	89258	1	1	2h	PC_12	2
PC_12_2h	2092	LT934125.1	92194	92194	-	92194	667.111408	667.111408	92194	92194	1	1	2h	PC_12	2
PC_12_2h	2101	LT934125.1	92936	92936	-	92936	667.111408	667.111408	92936	92936	1	1	2h	PC_12	2
PC_12_2h	2102	LT934125.1	93102	93102	-	93102	667.111408	667.111408	93102	93102	1	1	2h	PC_12	2
PC_12_2h	2104	LT934125.1	93337	93337	-	93337	667.111408	667.111408	93337	93337	1	1	2h	PC_12	2
PC_12_2h	2118	LT934125.1	94108	94108	-	94108	667.111408	667.111408	94108	94108	1	1	2h	PC_12	2
PC_12_2h	2126	LT934125.1	94526	94526	-	94526	1334.222815	1334.222815	94526	94526	1	1	2h	PC_12	2
PC_12_2h	2133	LT934125.1	94850	94850	-	94850	667.111408	667.111408	94850	94850	1	1	2h	PC_12	2
PC_12_2h	2135	LT934125.1	94941	94947	-	94941	3335.557038	1334.222815	94941	94947	7	7	2h	PC_12	2
PC_12_2h	2156	LT934125.1	96399	96555	-	96399	1334.222816	667.111408	96399	96555	157	157	2h	PC_12	2
PC_12_2h	2157	LT934125.1	96601	96601	-	96601	667.111408	667.111408	96601	96601	1	1	2h	PC_12	2
PC_12_2h	2162	LT934125.1	96920	97114	-	96920	1334.222816	667.111408	96920	97114	195	195	2h	PC_12	2
PC_12_2h	2164	LT934125.1	97355	97368	-	97361	17344.896599	13342.228152	97358	97361	4	14	2h	PC_12	2
PC_12_2h	2173	LT934125.1	98415	98415	-	98415	667.111408	667.111408	98415	98415	1	1	2h	PC_12	2
PC_12_2h	2179	LT934125.1	99058	99058	-	99058	667.111408	667.111408	99058	99058	1	1	2h	PC_12	2
PC_12_2h	2184	LT934125.1	100128	100128	-	100128	667.111408	667.111408	100128	100128	1	1	2h	PC_12	2
PC_12_2h	2195	LT934125.1	102837	102837	-	102837	667.111408	667.111408	102837	102837	1	1	2h	PC_12	2
PC_12_2h	2197	LT934125.1	103054	103054	-	103054	667.111408	667.111408	103054	103054	1	1	2h	PC_12	2
PC_12_2h	2199	LT934125.1	103220	103220	-	103220	667.111408	667.111408	103220	103220	1	1	2h	PC_12	2
PC_12_2h	2215	LT934125.1	104235	104235	-	104235	667.111408	667.111408	104235	104235	1	1	2h	PC_12	2
PC_12_2h	2221	LT934125.1	104626	104626	-	104626	667.111408	667.111408	104626	104626	1	1	2h	PC_12	2
PC_12_2h	2261	LT934125.1	107130	107130	-	107130	667.111408	667.111408	107130	107130	1	1	2h	PC_12	2
PC_12_2h	2264	LT934125.1	107366	107369	-	107366	2001.334224	667.111408	107366	107369	4	4	2h	PC_12	2
PC_12_2h	2266	LT934125.1	107559	107559	-	107559	667.111408	667.111408	107559	107559	1	1	2h	PC_12	2
PC_12_2h	2277	LT934125.1	108494	108494	-	108494	667.111408	667.111408	108494	108494	1	1	2h	PC_12	2
PC_12_2h	2289	LT934125.1	110908	110908	-	110908	667.111408	667.111408	110908	110908	1	1	2h	PC_12	2
PC_12_2h	2292	LT934125.1	111101	111104	-	111101	1334.222816	667.111408	111101	111104	4	4	2h	PC_12	2
PC_12_2h	2311	LT934125.1	115528	115532	-	115528	1334.222816	667.111408	115528	115532	5	5	2h	PC_12	2
PC_12_2h	2313	LT934125.1	115685	115685	-	115685	667.111408	667.111408	115685	115685	1	1	2h	PC_12	2
PC_12_2h	2319	LT934125.1	116878	116878	-	116878	667.111408	667.111408	116878	116878	1	1	2h	PC_12	2
PC_12_2h	2335	LT934125.1	119057	119059	-	119057	1334.222816	667.111408	119057	119059	3	3	2h	PC_12	2
PC_12_2h	2340	LT934125.1	119359	119359	-	119359	667.111408	667.111408	119359	119359	1	1	2h	PC_12	2
PC_12_2h	2342	LT934125.1	119495	119499	-	119495	1334.222816	667.111408	119495	119499	5	5	2h	PC_12	2
PC_12_2h	2364	LT934125.1	122044	122044	-	122044	667.111408	667.111408	122044	122044	1	1	2h	PC_12	2
PC_12_2h	2377	LT934125.1	123501	123501	-	123501	667.111408	667.111408	123501	123501	1	1	2h	PC_12	2
PC_12_2h	2378	LT934125.1	123549	123549	-	123549	667.111408	667.111408	123549	123549	1	1	2h	PC_12	2
PC_12_2h	2388	LT934125.1	124704	124704	-	124704	1334.222815	1334.222815	124704	124704	1	1	2h	PC_12	2
PC_12_2h	2389	LT934125.1	124819	124819	-	124819	667.111408	667.111408	124819	124819	1	1	2h	PC_12	2
PC_12_2h	2396	LT934125.1	125565	125565	-	125565	667.111408	667.111408	125565	125565	1	1	2h	PC_12	2
PC_12_2h	2403	LT934125.1	126962	126963	-	126963	2001.334223	1334.222815	126962	126963	2	2	2h	PC_12	2
PC_12_2h	2404	LT934125.1	127131	127131	-	127131	667.111408	667.111408	127131	127131	1	1	2h	PC_12	2
PC_12_2h	2405	LT934125.1	127179	127179	-	127179	667.111408	667.111408	127179	127179	1	1	2h	PC_12	2
PC_12_2h	2406	LT934125.1	127224	127224	-	127224	667.111408	667.111408	127224	127224	1	1	2h	PC_12	2
PC_12_2h	2407	LT934125.1	127434	127532	-	127434	2668.445631	1334.222815	127434	127532	99	99	2h	PC_12	2
PC_12_2h	2409	LT934125.1	127754	127754	-	127754	667.111408	667.111408	127754	127754	1	1	2h	PC_12	2
PC_12_2h	2410	LT934125.1	127876	127876	-	127876	667.111408	667.111408	127876	127876	1	1	2h	PC_12	2
