chr	pos	strand	C6_12h	C6_1h	C6_2h	C6_4h	C6_6h	C6_8h	NRK_12h	NRK_1h	NRK_2h	NRK_4h	NRK_6h	NRK_8h	PC_12_0.5h	PC_12_1.5h	PC_12_12h	PC_12_1h	PC_12_2.5h	PC_12_2h	PC_12_4h	PC_12_6h	PC_12_8h	PK_15_12h	PK_15_1h	PK_15_2h	PK_15_4h	PK_15_6h	PK_15_8h
LT934125.1	18601	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	18620	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	18658	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	18659	-	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	18661	-	0	0	0	0	0	32.2841	35.849682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	18663	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	18682	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.157952
LT934125.1	18683	-	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	18687	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.914099	0	0	0	0	0	0
LT934125.1	18689	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	18693	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.441648	0	0	0	0	0
LT934125.1	18726	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	18740	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362.056481	0	0	0
LT934125.1	18752	-	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	11.441648	0	0	0	0	0
LT934125.1	18776	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	18791	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	18796	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	18797	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	18811	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	18815	-	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	18816	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.157952
LT934125.1	18826	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740.19245	0	0	0	0	0	0	0	0	0	0
LT934125.1	18830	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	18841	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	18857	-	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	18865	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	18870	-	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	18881	-	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	18883	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	18884	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.729977	0	0	40.594301	0	0
LT934125.1	18898	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	18905	-	0	0	0	0	0	0	53.774523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.441648	0	0	0	0	17.543937
LT934125.1	18907	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	18908	-	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	18923	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.441648	0	0	40.594301	0	0
LT934125.1	18960	-	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	200.762899	0	31.95705	0	0	0	0	0	17.543937
LT934125.1	18965	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	16.018307	0	0	0	0	0
LT934125.1	18971	-	0	0	0	525.486075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	18994	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	19008	-	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19022	-	0	0	0	0	0	0	0	0	0	0	0	0	0	2212.389381	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19054	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19063	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19073	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19081	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19084	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19099	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19103	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19130	-	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19157	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	16.129162	0
LT934125.1	19169	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19204	-	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19267	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19293	-	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	19318	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.157952
LT934125.1	19339	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	19342	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19348	-	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19353	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19363	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	19390	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	19410	-	0	0	0	0	0	0	35.849682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19419	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.914099	0	0	0	0	0	0
LT934125.1	19423	-	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19435	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	18.306636	0	0	0	0	0
LT934125.1	19437	-	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.441648	0	0	0	0	13.157952
LT934125.1	19440	-	27.97418	0	0	0	86.244071	0	0	0	0	0	134.535181	0	0	0	27.30245	0	0	0	0	0	31.95705	13.729977	0	0	40.594301	0	0
LT934125.1	19443	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19446	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.883295	0	0	0	0	13.157952
LT934125.1	19451	-	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19462	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	19463	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.018307	0	0	0	16.129162	30.701889
LT934125.1	19464	-	0	0	0	0	0	0	17.924841	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	63.914099	11.441648	0	0	0	0	0
LT934125.1	19465	-	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.441648	0	0	0	0	39.473857
LT934125.1	19466	-	41.96127	0	0	0	0	32.2841	26.887262	0	0	0	0	81.685999	0	0	0	0	0	0	0	26.651031	31.95705	16.018307	0	0	0	0	21.929921
LT934125.1	19467	-	41.96127	1540.832049	0	0	0	0	26.887262	0	0	0	0	163.371998	0	0	20.476837	0	0	0	0	53.302063	0	48.05492	0	0	0	16.129162	87.719683
LT934125.1	19468	-	48.954815	0	0	0	86.244071	32.2841	107.549047	0	0	0	134.535181	0	0	0	88.732962	0	0	0	0	79.953094	95.871149	89.244851	0	0	81.188601	48.387487	140.351493
LT934125.1	19469	-	111.896719	0	0	0	172.488141	32.2841	89.624206	0	0	0	134.535181	245.057997	0	2212.389381	150.163473	0	0	0	100.38145	186.55722	191.742298	139.588101	0	724.112962	81.188601	24.193743	118.421572
LT934125.1	19470	-	713.341586	0	1239.157373	525.486075	1034.928849	613.397902	708.031225	0	3236.245955	0	403.605543	490.115994	0	0	1187.656562	0	0	667.111408	1505.721743	906.135067	1118.49674	1260.869565	0	724.112962	284.160104	419.358221	1328.953197
LT934125.1	19471	-	3007.224332	4622.496148	0	9984.235418	6640.793445	2324.455206	2285.417245	0	3236.245955	2347.41784	2018.027714	2287.207973	0	0	3023.746306	4454.342984	740.19245	3335.557038	2509.536238	2078.780449	3483.31842	5659.038902	0	2534.395366	1258.423317	1717.755788	4828.968548
LT934125.1	19472	-	27.97418	0	0	0	0	32.2841	35.849682	0	0	0	0	81.685999	0	0	47.779287	0	0	0	0	0	31.95705	38.901602	0	0	0	0	39.473857
LT934125.1	19473	-	2293.882746	4622.496148	2478.314746	3678.402522	4398.447607	1194.511703	1559.461179	10101.010101	6472.491909	1173.70892	1479.88699	1552.033981	0	2212.389381	2757.547421	0	740.19245	1334.222815	3111.824935	3118.170673	2812.220376	2608.695652	0	724.112962	1177.234716	1145.170526	2750.012061
LT934125.1	19474	-	20.980635	0	0	0	0	0	0	0	0	0	0	0	0	0	34.128062	0	0	0	0	53.302063	31.95705	11.441648	0	0	0	0	13.157952
LT934125.1	19477	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.157952
LT934125.1	19484	-	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19486	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19491	-	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19493	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	19499	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19514	-	0	1540.832049	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19516	-	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19523	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	19524	-	20.980635	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	16.129162	21.929921
LT934125.1	19527	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19533	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19542	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	19624	-	20.980635	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	100.38145	26.651031	0	0	0	0	0	0	13.157952
LT934125.1	19657	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19683	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19702	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19705	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.914099	0	0	0	0	0	0
LT934125.1	19708	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19710	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	19722	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19730	-	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19827	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	19894	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19911	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19919	-	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19926	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19932	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	19951	-	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	19954	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	20022	-	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	20026	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	20215	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	20355	-	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	20357	-	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	20555	-	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	20590	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	20706	-	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	20795	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	20949	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	21206	-	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	21233	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	21420	-	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	21426	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	21469	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	21471	-	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	21473	-	41.96127	0	0	525.486075	86.244071	0	0	0	0	0	134.535181	0	0	0	27.30245	0	0	0	0	0	95.871149	0	0	362.056481	0	24.193743	0
LT934125.1	21475	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	21477	-	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.157952
LT934125.1	21480	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	21536	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	21572	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	21578	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.157952
LT934125.1	21583	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	21596	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	81.188601	24.193743	17.543937
LT934125.1	21601	-	0	0	1239.157373	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	21605	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.38145	0	0	0	0	0	0	0	0
LT934125.1	21607	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	21629	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	21634	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.193743	13.157952
LT934125.1	21638	-	20.980635	0	0	0	0	32.2841	0	0	0	0	0	81.685999	0	0	20.476837	0	0	667.111408	0	0	0	0	0	0	81.188601	0	0
LT934125.1	21639	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	21641	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362.056481	0	0	0
LT934125.1	21644	-	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	21671	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362.056481	0	0	0
LT934125.1	21674	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.302063	0	0	0	0	0	16.129162	0
LT934125.1	21676	-	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	21685	-	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	20.476837	0	0	0	0	26.651031	0	0	0	0	0	0	13.157952
LT934125.1	21689	-	0	0	0	0	0	0	26.887262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	16.129162	0
LT934125.1	21691	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	21694	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.188601	0	0
LT934125.1	21696	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740.19245	0	0	0	0	0	0	0	0	0	0
LT934125.1	21699	-	0	0	0	0	0	0	0	0	0	586.85446	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	21701	-	0	0	0	0	0	0	0	0	0	586.85446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	21702	-	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	21703	-	0	0	0	0	0	0	170.285991	0	0	0	0	0	0	2212.389381	0	0	0	0	0	0	31.95705	0	0	0	0	0	13.157952
LT934125.1	21709	-	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	21710	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667.111408	0	0	0	0	0	0	0	0	0
LT934125.1	21721	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362.056481	0	0	0
LT934125.1	21722	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.315905
LT934125.1	21739	-	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	100.38145	0	0	0	0	0	0	0	0
LT934125.1	21740	-	0	0	0	0	0	32.2841	17.924841	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	17.543937
LT934125.1	21744	-	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	21748	-	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	21749	-	0	0	0	0	0	0	0	0	0	0	0	163.371998	0	0	0	0	0	0	100.38145	26.651031	0	0	0	0	81.188601	0	0
LT934125.1	21750	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	21751	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	21764	-	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	362.056481	0	0	0
LT934125.1	21767	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	21781	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	21782	-	0	0	0	0	0	0	26.887262	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	21789	-	0	0	0	0	0	0	0	0	0	586.85446	134.535181	163.371998	0	0	0	0	0	0	0	0	0	0	0	0	0	16.129162	0
LT934125.1	21796	-	0	0	0	0	0	32.2841	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362.056481	0	0	0
LT934125.1	21817	-	0	0	0	0	0	0	26.887262	0	0	0	0	81.685999	0	0	0	0	0	0	100.38145	0	31.95705	0	0	0	0	0	0
LT934125.1	21826	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.188601	0	0
LT934125.1	21833	-	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	21853	-	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	21857	-	0	0	0	0	0	0	53.774523	0	0	0	0	0	0	0	0	0	0	0	200.762899	53.302063	31.95705	0	2923.976608	362.056481	0	0	0
LT934125.1	21859	-	0	0	0	0	0	0	26.887262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	21861	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	21875	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740.19245	667.111408	0	0	0	0	0	0	0	0	0
LT934125.1	21884	-	0	0	0	0	0	0	26.887262	0	0	0	0	0	0	0	0	0	740.19245	0	0	26.651031	0	0	0	0	0	16.129162	0
LT934125.1	21888	-	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	21894	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	21904	-	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	2212.389381	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	21914	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
