cluster	group	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score	cluster_width	hpi	cell_line	Time	TC.start	TC.end	consensus_peak	min_peak	max_peak	mean_shape	min_shape	max_shape	support	score	hpi_samples	cell_lines	peak_shift	TC.width
142	C6_dRNA	LT934125.1	64801	64801	-	64801	129.082225	129.082225	64801	64801	1	0	1	dRNA	C6	dRNA	64801	64801	64801	64801	64801	0	0	0	1	129.082225	dRNA	C6	0	0
143	C6_dRNA	LT934125.1	71546	71555	-	71549	3097.973408	1936.233381	71546	71554	9	4.95180751965242	10	dRNA	C6	dRNA	71546	71555	71549	71549	71549	2.6491020823047	2.6491020823047	4.95180751965242	3	8763.431232	dRNA	C6, PC_12, PK_15	0	0
143	PC_12_dRNA	LT934125.1	71546	71555	-	71549	3462.284184	2123.5343	71546	71553	8	4.77705062822409	10	dRNA	PC_12	dRNA	71546	71555	71549	71549	71549	2.6491020823047	2.6491020823047	4.95180751965242	3	8763.431232	dRNA	C6, PC_12, PK_15	0	0
143	PK_15_dRNA	LT934125.1	71546	71555	-	71549	2203.17364	1471.755671	71548	71553	6	2.6491020823047	10	dRNA	PK_15	dRNA	71546	71555	71549	71549	71549	2.6491020823047	2.6491020823047	4.95180751965242	3	8763.431232	dRNA	C6, PC_12, PK_15	0	0
144	PC_12_dRNA	LT934125.1	72291	72291	-	72291	46.163789	46.163789	72291	72291	1	0	1	dRNA	PC_12	dRNA	72291	72291	72291	72291	72291	0	0	0	1	46.163789	dRNA	PC_12	0	0
145	C6_dRNA	LT934125.1	75652	75652	-	75652	258.164451	258.164451	75652	75652	1	0	1	dRNA	C6	dRNA	75646	75652	75649	75646	75652	0	0	4.21103238308641	3	460.65907	dRNA	C6, PC_12, PK_15	-3	6
145	PC_12_dRNA	LT934125.1	75646	75652	-	75646	184.655156	92.327578	75646	75652	7	4.21103238308641	7	dRNA	PC_12	dRNA	75646	75652	75649	75646	75652	0	0	4.21103238308641	3	460.65907	dRNA	C6, PC_12, PK_15	3	6
145	PK_15_dRNA	LT934125.1	75649	75649	-	75649	17.839463	17.839463	75649	75649	1	0	1	dRNA	PK_15	dRNA	75646	75652	75649	75646	75652	0	0	4.21103238308641	3	460.65907	dRNA	C6, PC_12, PK_15	0	6
146	PC_12_dRNA	LT934125.1	77035	77035	-	77035	46.163789	46.163789	77035	77035	1	0	1	dRNA	PC_12	dRNA	77035	77035	77035	77035	77035	0	0	0	1	46.163789	dRNA	PC_12	0	0
147	C6_dRNA	LT934125.1	78736	78736	-	78736	129.082225	129.082225	78736	78736	1	0	1	dRNA	C6	dRNA	78736	78736	78736	78736	78736	0	0	0	1	129.082225	dRNA	C6	0	0
148	C6_dRNA	LT934125.1	80352	80363	-	80352	52536.465728	46727.765587	80352	80354	3	0.257087106694593	12	dRNA	C6	dRNA	80352	80365	80352	80352	80352	0	0	0.257087106694593	3	162682.581804	dRNA	C6, PC_12, PK_15	0	0
148	PC_12_dRNA	LT934125.1	80352	80365	-	80352	45932.970177	41778.229157	80352	80352	1	0	14	dRNA	PC_12	dRNA	80352	80365	80352	80352	80352	0	0	0.257087106694593	3	162682.581804	dRNA	C6, PC_12, PK_15	0	0
148	PK_15_dRNA	LT934125.1	80352	80363	-	80352	64213.145899	58308.283754	80352	80352	1	0	12	dRNA	PK_15	dRNA	80352	80365	80352	80352	80352	0	0	0.257087106694593	3	162682.581804	dRNA	C6, PC_12, PK_15	0	0
149	C6_dRNA	LT934125.1	80661	80661	-	80661	129.082225	129.082225	80661	80661	1	0	1	dRNA	C6	dRNA	80661	80661	80661	80661	80661	0	0	0	1	129.082225	dRNA	C6	0	0
150	C6_dRNA	LT934125.1	86124	86145	-	86130	11230.153607	10197.495805	86130	86130	1	0	22	dRNA	C6	dRNA	86124	86145	86130	86130	86130	0	0	0	3	27569.597226	dRNA	C6, PC_12, PK_15	0	0
150	PC_12_dRNA	LT934125.1	86124	86142	-	86130	10479.18013	9648.231927	86130	86130	1	0	19	dRNA	PC_12	dRNA	86124	86145	86130	86130	86130	0	0	0	3	27569.597226	dRNA	C6, PC_12, PK_15	0	0
150	PK_15_dRNA	LT934125.1	86124	86133	-	86130	5860.263489	5360.758534	86130	86130	1	0	10	dRNA	PK_15	dRNA	86124	86145	86130	86130	86130	0	0	0	3	27569.597226	dRNA	C6, PC_12, PK_15	0	0
151	PC_12_dRNA	LT934125.1	88000	88000	-	88000	46.163789	46.163789	88000	88000	1	0	1	dRNA	PC_12	dRNA	88000	88000	88000	88000	88000	0	0	0	1	46.163789	dRNA	PC_12	0	0
152	PC_12_dRNA	LT934125.1	88112	88112	-	88112	46.163789	46.163789	88112	88112	1	0	1	dRNA	PC_12	dRNA	88112	88112	88112	88112	88112	0	0	0	1	46.163789	dRNA	PC_12	0	0
153	C6_dRNA	LT934125.1	90287	90287	-	90287	129.082225	129.082225	90287	90287	1	0	1	dRNA	C6	dRNA	90287	90287	90287	90287	90287	0	0	0	1	129.082225	dRNA	C6	0	0
154	PC_12_dRNA	LT934125.1	90507	90507	-	90507	46.163789	46.163789	90507	90507	1	0	1	dRNA	PC_12	dRNA	90507	90507	90507	90507	90507	0	0	0	1	46.163789	dRNA	PC_12	0	0
155	C6_dRNA	LT934125.1	92017	92017	-	92017	129.082225	129.082225	92017	92017	1	0	1	dRNA	C6	dRNA	92017	92017	92017	92017	92017	0	0	0	1	129.082225	dRNA	C6	0	0
156	C6_dRNA	LT934125.1	92054	92080	-	92069	16651.607071	7099.522396	92067	92072	6	5.14441286408661	27	dRNA	C6	dRNA	92054	92080	92069	92069	92069	5.01788528480023	5.01788528480023	5.14441286408661	3	47535.72882	dRNA	C6, PC_12, PK_15	0	0
156	PC_12_dRNA	LT934125.1	92064	92080	-	92069	17219.09334	6832.24079	92067	92072	6	5.10661542542469	17	dRNA	PC_12	dRNA	92054	92080	92069	92069	92069	5.01788528480023	5.01788528480023	5.14441286408661	3	47535.72882	dRNA	C6, PC_12, PK_15	0	0
156	PK_15_dRNA	LT934125.1	92063	92080	-	92069	13665.028409	4834.494385	92067	92072	6	5.01788528480023	18	dRNA	PK_15	dRNA	92054	92080	92069	92069	92069	5.01788528480023	5.01788528480023	5.14441286408661	3	47535.72882	dRNA	C6, PC_12, PK_15	0	0
157	C6_dRNA	LT934125.1	92926	92926	-	92926	129.082225	129.082225	92926	92926	1	0	1	dRNA	C6	dRNA	92926	92926	92926	92926	92926	0	0	0	1	129.082225	dRNA	C6	0	0
158	C6_dRNA	LT934125.1	93604	93604	-	93604	129.082225	129.082225	93604	93604	1	0	1	dRNA	C6	dRNA	93604	93604	93604	93604	93604	0	0	0	1	129.082225	dRNA	C6	0	0
159	C6_dRNA	LT934125.1	93772	93772	-	93772	129.082225	129.082225	93772	93772	1	0	1	dRNA	C6	dRNA	93772	93772	93772	93772	93772	0	0	0	1	129.082225	dRNA	C6	0	0
160	C6_dRNA	LT934125.1	95886	95898	-	95892	9164.838002	1807.151155	95889	95898	10	8.46844140805196	13	dRNA	C6	dRNA	95880	95898	95892	95892	95892	8.46844140805196	8.46844140805196	10.6734323281201	3	23938.466062	dRNA	C6, PC_12, PK_15	0	0
160	PC_12_dRNA	LT934125.1	95882	95898	-	95892	8494.137199	1754.223987	95889	95898	10	8.67594394314535	17	dRNA	PC_12	dRNA	95880	95898	95892	95892	95892	8.46844140805196	8.46844140805196	10.6734323281201	3	23938.466062	dRNA	C6, PC_12, PK_15	0	0
160	PK_15_dRNA	LT934125.1	95880	95898	-	95892	6279.490861	1230.922925	95886	95898	13	10.6734323281201	19	dRNA	PK_15	dRNA	95880	95898	95892	95892	95892	8.46844140805196	8.46844140805196	10.6734323281201	3	23938.466062	dRNA	C6, PC_12, PK_15	0	0
161	C6_dRNA	LT934125.1	96807	96807	-	96807	129.082225	129.082225	96807	96807	1	0	1	dRNA	C6	dRNA	96807	96807	96807	96807	96807	0	0	0	1	129.082225	dRNA	C6	0	0
162	C6_dRNA	LT934125.1	98783	98783	-	98783	129.082225	129.082225	98783	98783	1	0	1	dRNA	C6	dRNA	98783	98783	98783	98783	98783	0	0	0	1	129.082225	dRNA	C6	0	0
163	C6_dRNA	LT934125.1	102357	102369	-	102361	4646.960113	2581.644508	102358	102367	10	4.90893586613019	13	dRNA	C6	dRNA	102356	102369	102361	102361	102361	4.79477013802349	4.79477013802349	5.00882419249324	3	13419.158879	dRNA	C6, PC_12, PK_15	0	0
163	PC_12_dRNA	LT934125.1	102357	102369	-	102361	5908.965007	3923.922076	102358	102367	10	4.79477013802349	13	dRNA	PC_12	dRNA	102356	102369	102361	102361	102361	4.79477013802349	4.79477013802349	5.00882419249324	3	13419.158879	dRNA	C6, PC_12, PK_15	0	0
163	PK_15_dRNA	LT934125.1	102356	102369	-	102361	2863.233759	1828.544924	102358	102367	10	5.00882419249324	14	dRNA	PK_15	dRNA	102356	102369	102361	102361	102361	4.79477013802349	4.79477013802349	5.00882419249324	3	13419.158879	dRNA	C6, PC_12, PK_15	0	0
164	C6_dRNA	LT934125.1	104626	104626	-	104626	129.082225	129.082225	104626	104626	1	0	1	dRNA	C6	dRNA	104626	104626	104626	104626	104626	0	0	0	1	129.082225	dRNA	C6	0	0
165	PC_12_dRNA	LT934125.1	108294	108294	-	108294	46.163789	46.163789	108294	108294	1	0	1	dRNA	PC_12	dRNA	108294	108294	108294	108294	108294	0	0	0	1	46.163789	dRNA	PC_12	0	0
166	PC_12_dRNA	LT934125.1	110202	110202	-	110202	46.163789	46.163789	110202	110202	1	0	1	dRNA	PC_12	dRNA	110202	110202	110202	110202	110202	0	0	0	1	46.163789	dRNA	PC_12	0	0
167	C6_dRNA	LT934125.1	111353	111353	-	111353	129.082225	129.082225	111353	111353	1	0	1	dRNA	C6	dRNA	111353	111353	111353	111353	111353	0	0	0	1	129.082225	dRNA	C6	0	0
168	C6_dRNA	LT934125.1	111606	111606	-	111606	129.082225	129.082225	111606	111606	1	0	1	dRNA	C6	dRNA	111606	111606	111606	111606	111606	0	0	0	1	129.082225	dRNA	C6	0	0
169	PC_12_dRNA	LT934125.1	114054	114054	-	114054	46.163789	46.163789	114054	114054	1	0	1	dRNA	PC_12	dRNA	114054	114054	114054	114054	114054	0	0	0	1	46.163789	dRNA	PC_12	0	0
170	C6_dRNA	LT934125.1	117251	117258	-	117251	387.246675	129.082225	117251	117258	8	4.75488750216347	8	dRNA	C6	dRNA	117248	117258	117252	117251	117253	2.09712352938225	2.09712352938225	4.75488750216347	2	571.901831	dRNA	C6, PC_12	1	2
170	PC_12_dRNA	LT934125.1	117248	117253	-	117253	184.655156	138.491367	117248	117253	6	2.09712352938225	6	dRNA	PC_12	dRNA	117248	117258	117252	117251	117253	2.09712352938225	2.09712352938225	4.75488750216347	2	571.901831	dRNA	C6, PC_12	-1	2
171	C6_dRNA	LT934125.1	122916	122916	-	122916	129.082225	129.082225	122916	122916	1	0	1	dRNA	C6	dRNA	122916	122916	122916	122916	122916	0	0	0	2	175.246014	dRNA	C6, PC_12	0	0
171	PC_12_dRNA	LT934125.1	122916	122916	-	122916	46.163789	46.163789	122916	122916	1	0	1	dRNA	PC_12	dRNA	122916	122916	122916	122916	122916	0	0	0	2	175.246014	dRNA	C6, PC_12	0	0
172	PC_12_dRNA	LT934125.1	123708	123708	-	123708	46.163789	46.163789	123708	123708	1	0	1	dRNA	PC_12	dRNA	123708	123708	123708	123708	123708	0	0	0	1	46.163789	dRNA	PC_12	0	0
173	C6_dRNA	LT934125.1	124844	124844	-	124844	129.082225	129.082225	124844	124844	1	0	1	dRNA	C6	dRNA	124844	124844	124844	124844	124844	0	0	0	1	129.082225	dRNA	C6	0	0
174	C6_dRNA	LT934125.1	126753	126758	-	126753	1419.904478	1161.740028	126753	126755	3	0.743340427674793	6	dRNA	C6	dRNA	126753	126760	126753	126753	126753	0.743340427674793	0.743340427674793	1.16017571583005	3	5080.29177	dRNA	C6, PC_12, PK_15	0	0
174	PC_12_dRNA	LT934125.1	126753	126758	-	126753	1938.879143	1523.405041	126753	126755	3	0.890356818936477	6	dRNA	PC_12	dRNA	126753	126760	126753	126753	126753	0.743340427674793	0.743340427674793	1.16017571583005	3	5080.29177	dRNA	C6, PC_12, PK_15	0	0
174	PK_15_dRNA	LT934125.1	126753	126760	-	126753	1721.508149	1391.478089	126753	126756	4	1.16017571583005	8	dRNA	PK_15	dRNA	126753	126760	126753	126753	126753	0.743340427674793	0.743340427674793	1.16017571583005	3	5080.29177	dRNA	C6, PC_12, PK_15	0	0
175	C6_dRNA	LT934125.1	126801	126801	-	126801	129.082225	129.082225	126801	126801	1	0	1	dRNA	C6	dRNA	126801	126801	126801	126801	126801	0	0	0	1	129.082225	dRNA	C6	0	0
176	C6_dRNA	LT934125.1	127345	127345	-	127345	129.082225	129.082225	127345	127345	1	0	1	dRNA	C6	dRNA	127345	127345	127345	127345	127345	0	0	0	1	129.082225	dRNA	C6	0	0
177	PC_12_dRNA	LT934125.1	127496	127496	-	127496	46.163789	46.163789	127496	127496	1	0	1	dRNA	PC_12	dRNA	127496	127496	127496	127496	127496	0	0	0	1	46.163789	dRNA	PC_12	0	0
178	C6_dRNA	LT934125.1	127526	127526	-	127526	129.082225	129.082225	127526	127526	1	0	1	dRNA	C6	dRNA	127526	127526	127526	127526	127526	0	0	0	1	129.082225	dRNA	C6	0	0
179	PC_12_dRNA	LT934125.1	127569	127569	-	127569	46.163789	46.163789	127569	127569	1	0	1	dRNA	PC_12	dRNA	127569	127569	127569	127569	127569	0	0	0	1	46.163789	dRNA	PC_12	0	0
180	PC_12_dRNA	LT934125.1	127728	127728	-	127728	46.163789	46.163789	127728	127728	1	0	1	dRNA	PC_12	dRNA	127728	127728	127728	127728	127728	0	0	0	1	46.163789	dRNA	PC_12	0	0
181	C6_dRNA	LT934125.1	127782	127782	-	127782	129.082225	129.082225	127782	127782	1	0	1	dRNA	C6	dRNA	127782	127782	127782	127782	127782	0	0	0	1	129.082225	dRNA	C6	0	0
182	C6_dRNA	LT934125.1	127830	127830	-	127830	129.082225	129.082225	127830	127830	1	0	1	dRNA	C6	dRNA	127830	127830	127830	127830	127830	0	0	0	1	129.082225	dRNA	C6	0	0
183	C6_dRNA	LT934125.1	128036	128036	-	128036	129.082225	129.082225	128036	128036	1	0	1	dRNA	C6	dRNA	128036	128036	128036	128036	128036	0	0	0	1	129.082225	dRNA	C6	0	0
184	C6_dRNA	LT934125.1	128341	128341	-	128341	129.082225	129.082225	128341	128341	1	0	1	dRNA	C6	dRNA	128341	128350	128346	128341	128350	0	0	0	2	175.246014	dRNA	C6, PC_12	5	9
184	PC_12_dRNA	LT934125.1	128350	128350	-	128350	46.163789	46.163789	128350	128350	1	0	1	dRNA	PC_12	dRNA	128341	128350	128346	128341	128350	0	0	0	2	175.246014	dRNA	C6, PC_12	-4	9
185	C6_dRNA	LT934125.1	128407	128407	-	128407	129.082225	129.082225	128407	128407	1	0	1	dRNA	C6	dRNA	128407	128407	128407	128407	128407	0	0	0	1	129.082225	dRNA	C6	0	0
186	C6_dRNA	LT934125.1	128504	128504	-	128504	129.082225	129.082225	128504	128504	1	0	1	dRNA	C6	dRNA	128504	128504	128504	128504	128504	0	0	0	1	129.082225	dRNA	C6	0	0
187	PC_12_dRNA	LT934125.1	131752	131752	-	131752	46.163789	46.163789	131752	131752	1	0	1	dRNA	PC_12	dRNA	131752	131752	131752	131752	131752	0	0	0	1	46.163789	dRNA	PC_12	0	0
188	C6_dRNA	LT934125.1	133730	133730	-	133730	129.082225	129.082225	133730	133730	1	0	1	dRNA	C6	dRNA	133730	133730	133730	133730	133730	0	0	0	1	129.082225	dRNA	C6	0	0
189	C6_dRNA	LT934125.1	134887	134901	-	134888	6970.440169	5937.782367	134888	134889	2	0.462749058644926	15	dRNA	C6	dRNA	134887	134901	134888	134888	134888	0.378438361632625	0.378438361632625	0.462749058644926	3	29703.14302	dRNA	C6, PC_12, PK_15	0	0
189	PC_12_dRNA	LT934125.1	134887	134901	-	134888	10940.818022	9001.938879	134888	134889	2	0.446481346758238	15	dRNA	PC_12	dRNA	134887	134901	134888	134888	134888	0.378438361632625	0.378438361632625	0.462749058644926	3	29703.14302	dRNA	C6, PC_12, PK_15	0	0
189	PK_15_dRNA	LT934125.1	134888	134900	-	134888	11791.884829	10248.771307	134888	134889	2	0.378438361632625	13	dRNA	PK_15	dRNA	134887	134901	134888	134888	134888	0.378438361632625	0.378438361632625	0.462749058644926	3	29703.14302	dRNA	C6, PC_12, PK_15	0	0
190	PC_12_dRNA	LT934125.1	134970	134970	-	134970	46.163789	46.163789	134970	134970	1	0	1	dRNA	PC_12	dRNA	134970	134970	134970	134970	134970	0	0	0	1	46.163789	dRNA	PC_12	0	0
191	PC_12_dRNA	LT934125.1	135103	135103	-	135103	92.327578	92.327578	135103	135103	1	0	1	dRNA	PC_12	dRNA	135103	135103	135103	135103	135103	0	0	0	1	92.327578	dRNA	PC_12	0	0
192	C6_dRNA	LT934125.1	135464	135470	-	135464	258.16445	129.082225	135464	135470	7	2.8073549220576	7	dRNA	C6	dRNA	135464	135486	135474	135464	135484	1.58496250072116	1.58496250072116	2.8073549220576	2	350.492028	dRNA	C6, PC_12	10	20
192	PC_12_dRNA	LT934125.1	135484	135486	-	135484	92.327578	46.163789	135484	135486	3	1.58496250072116	3	dRNA	PC_12	dRNA	135464	135486	135474	135464	135484	1.58496250072116	1.58496250072116	2.8073549220576	2	350.492028	dRNA	C6, PC_12	-10	20
193	PC_12_dRNA	LT934125.1	135597	135597	-	135597	46.163789	46.163789	135597	135597	1	0	1	dRNA	PC_12	dRNA	135597	135597	135597	135597	135597	0	0	0	1	46.163789	dRNA	PC_12	0	0
194	C6_dRNA	LT934125.1	135616	135630	-	135630	387.246676	258.164451	135616	135630	15	3.587681354691	15	dRNA	C6	dRNA	135616	135649	135640	135630	135649	0	0	3.587681354691	2	479.574254	dRNA	C6, PC_12	10	19
194	PC_12_dRNA	LT934125.1	135649	135649	-	135649	92.327578	92.327578	135649	135649	1	0	1	dRNA	PC_12	dRNA	135616	135649	135640	135630	135649	0	0	3.587681354691	2	479.574254	dRNA	C6, PC_12	-9	19
195	C6_dRNA	LT934125.1	135686	135686	-	135686	129.082225	129.082225	135686	135686	1	0	1	dRNA	C6	dRNA	135686	135686	135686	135686	135686	0	0	0	1	129.082225	dRNA	C6	0	0
196	C6_dRNA	LT934125.1	135728	135728	-	135728	129.082225	129.082225	135728	135728	1	0	1	dRNA	C6	dRNA	135728	135728	135728	135728	135728	0	0	0	1	129.082225	dRNA	C6	0	0
197	PC_12_dRNA	LT934125.1	139138	139138	-	139138	46.163789	46.163789	139138	139138	1	0	1	dRNA	PC_12	dRNA	139138	139138	139138	139138	139138	0	0	0	1	46.163789	dRNA	PC_12	0	0
198	C6_dRNA	LT934125.1	141130	141130	-	141130	129.082225	129.082225	141130	141130	1	0	1	dRNA	C6	dRNA	141110	141130	141120	141110	141130	0	0	0	2	175.246014	dRNA	C6, PC_12	-10	20
198	PC_12_dRNA	LT934125.1	141110	141110	-	141110	46.163789	46.163789	141110	141110	1	0	1	dRNA	PC_12	dRNA	141110	141130	141120	141110	141130	0	0	0	2	175.246014	dRNA	C6, PC_12	10	20
199	PC_12_dRNA	LT934125.1	141324	141324	-	141324	46.163789	46.163789	141324	141324	1	0	1	dRNA	PC_12	dRNA	141324	141324	141324	141324	141324	0	0	0	1	46.163789	dRNA	PC_12	0	0
