seqnames	strand	window_start	window_end	group	hpi	Time	cell_line	sum_coverage.hpi	mean_coverage.hpi	sd_coverage.hpi	median_coverage.hpi	min_coverage.hpi	max_coverage.hpi	varcoeff_coverage.hpi
LT934125.1	+	131851	131900	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	131901	131950	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	131951	132000	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132001	132050	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132051	132100	PC-12_CAGE_4h	4h	4	PC-12	0.74	0.74		0.74	0.74	0.74	
LT934125.1	+	132101	132150	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132151	132200	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132201	132250	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132251	132300	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132301	132350	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132351	132400	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132401	132450	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132451	132500	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132501	132550	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132551	132600	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132601	132650	PC-12_CAGE_4h	4h	4	PC-12	0.74	0.74		0.74	0.74	0.74	
LT934125.1	+	132651	132700	PC-12_CAGE_4h	4h	4	PC-12	0.2	0.2		0.2	0.2	0.2	
LT934125.1	+	132701	132750	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132751	132800	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132801	132850	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132851	132900	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	132901	132950	PC-12_CAGE_4h	4h	4	PC-12	0.26	0.26		0.26	0.26	0.26	
LT934125.1	+	132951	133000	PC-12_CAGE_4h	4h	4	PC-12	1.48	1.48		1.48	1.48	1.48	
LT934125.1	+	133001	133050	PC-12_CAGE_4h	4h	4	PC-12	0.22	0.22		0.22	0.22	0.22	
LT934125.1	+	133051	133100	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133101	133150	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133151	133200	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133201	133250	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133251	133300	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133301	133350	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133351	133400	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133401	133450	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133451	133500	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133501	133550	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133551	133600	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133601	133650	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133651	133700	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133701	133750	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133751	133800	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133801	133850	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133851	133900	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133901	133950	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	133951	134000	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134001	134050	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134051	134100	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134101	134150	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134151	134200	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134201	134250	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134251	134300	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134301	134350	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134351	134400	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134401	134450	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134451	134500	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134501	134550	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134551	134600	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134601	134650	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134651	134700	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134701	134750	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134751	134800	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134801	134850	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134851	134900	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134901	134950	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	134951	135000	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135001	135050	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135051	135100	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135101	135150	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135151	135200	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135201	135250	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135251	135300	PC-12_CAGE_4h	4h	4	PC-12	0.64	0.64		0.64	0.64	0.64	
LT934125.1	+	135301	135350	PC-12_CAGE_4h	4h	4	PC-12	3.62	3.62		3.62	3.62	3.62	
LT934125.1	+	135351	135400	PC-12_CAGE_4h	4h	4	PC-12	0.68	0.68		0.68	0.68	0.68	
LT934125.1	+	135401	135450	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135451	135500	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135501	135550	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135551	135600	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135601	135650	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135651	135700	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135701	135750	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135751	135800	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135801	135850	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135851	135900	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135901	135950	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	135951	136000	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	136001	136050	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	136051	136100	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	136101	136150	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	136151	136200	PC-12_CAGE_4h	4h	4	PC-12	7.02	7.02		7.02	7.02	7.02	
LT934125.1	+	136201	136250	PC-12_CAGE_4h	4h	4	PC-12	0.7	0.7		0.7	0.7	0.7	
LT934125.1	+	136251	136300	PC-12_CAGE_4h	4h	4	PC-12	0.9	0.9		0.9	0.9	0.9	
LT934125.1	+	136301	136350	PC-12_CAGE_4h	4h	4	PC-12	1.44	1.44		1.44	1.44	1.44	
LT934125.1	+	136351	136400	PC-12_CAGE_4h	4h	4	PC-12	9.82	9.82		9.82	9.82	9.82	
LT934125.1	+	136401	136450	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	136451	136500	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	136501	136550	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	136551	136600	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	136601	136650	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	136651	136700	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	136701	136750	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	136751	136800	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	136801	136850	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	136851	136900	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	136901	136950	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	136951	137000	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137001	137050	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137051	137100	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137101	137150	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137151	137200	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137201	137250	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137251	137300	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137301	137350	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137351	137400	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137401	137450	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137451	137500	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137501	137550	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137551	137600	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137601	137650	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137651	137700	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137701	137750	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137751	137800	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137801	137850	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137851	137900	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137901	137950	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	137951	138000	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138001	138050	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138051	138100	PC-12_CAGE_4h	4h	4	PC-12	0.5	0.5		0.5	0.5	0.5	
LT934125.1	+	138101	138150	PC-12_CAGE_4h	4h	4	PC-12	0.44	0.44		0.44	0.44	0.44	
LT934125.1	+	138151	138200	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138201	138250	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138251	138300	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138301	138350	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138351	138400	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138401	138450	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138451	138500	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138501	138550	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138551	138600	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138601	138650	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138651	138700	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138701	138750	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138751	138800	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138801	138850	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138851	138900	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138901	138950	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	138951	139000	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139001	139050	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139051	139100	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139101	139150	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139151	139200	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139201	139250	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139251	139300	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139301	139350	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139351	139400	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139401	139450	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139451	139500	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139501	139550	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139551	139600	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139601	139650	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139651	139700	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139701	139750	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139751	139800	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139801	139850	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139851	139900	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139901	139950	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	139951	140000	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140001	140050	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140051	140100	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140101	140150	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140151	140200	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140201	140250	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140251	140300	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140301	140350	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140351	140400	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140401	140450	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140451	140500	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140501	140550	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140551	140600	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140601	140650	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140651	140700	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140701	140750	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140751	140800	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140801	140850	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140851	140900	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140901	140950	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	140951	141000	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141001	141050	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141051	141100	PC-12_CAGE_4h	4h	4	PC-12	0.96	0.96		0.96	0.96	0.96	
LT934125.1	+	141101	141150	PC-12_CAGE_4h	4h	4	PC-12	0.82	0.82		0.82	0.82	0.82	
LT934125.1	+	141151	141200	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141201	141250	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141251	141300	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141301	141350	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141351	141400	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141401	141450	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141451	141500	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141501	141550	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141551	141600	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141601	141650	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141651	141700	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141701	141750	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141751	141800	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141801	141850	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141851	141900	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141901	141950	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	141951	142000	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142001	142050	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142051	142100	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142101	142150	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142151	142200	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142201	142250	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142251	142300	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142301	142350	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142351	142400	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142401	142450	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142451	142500	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142501	142550	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142551	142600	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142601	142650	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142651	142700	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142701	142750	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142751	142800	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142801	142850	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142851	142900	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	+	142901	142922	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1	50	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	51	100	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	101	150	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	151	200	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	201	250	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	251	300	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	301	350	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	351	400	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	401	450	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	451	500	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	501	550	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	551	600	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	601	650	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	651	700	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	701	750	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	751	800	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	801	850	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	851	900	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	901	950	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	951	1000	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1001	1050	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1051	1100	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1101	1150	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1151	1200	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1201	1250	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1251	1300	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1301	1350	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1351	1400	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1401	1450	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1451	1500	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1501	1550	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1551	1600	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1601	1650	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1651	1700	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1701	1750	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1751	1800	PC-12_CAGE_4h	4h	4	PC-12	0.18	0.18		0.18	0.18	0.18	
LT934125.1	-	1801	1850	PC-12_CAGE_4h	4h	4	PC-12	0.84	0.84		0.84	0.84	0.84	
LT934125.1	-	1851	1900	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1901	1950	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	1951	2000	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	2001	2050	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	2051	2100	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	2101	2150	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	2151	2200	PC-12_CAGE_4h	4h	4	PC-12	0.06	0.06		0.06	0.06	0.06	
LT934125.1	-	2201	2250	PC-12_CAGE_4h	4h	4	PC-12	0.9	0.9		0.9	0.9	0.9	
LT934125.1	-	2251	2300	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	2301	2350	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	2351	2400	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	2401	2450	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	2451	2500	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	2501	2550	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	2551	2600	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	2601	2650	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	2651	2700	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	2701	2750	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	2751	2800	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
LT934125.1	-	2801	2850	PC-12_CAGE_4h	4h	4	PC-12	0	0		0	0	0	
